unitid,calsys,crsloc1,crsloc2,crsloc3,crsloc4,crsloc5,crsloc6,facloc1,facloc2,facloc3,facloc4,facloc5,facloc6,facloc7,facloc8,facloc9,facloc10,mili,mil1insl,mil2insl,admreq1,admreq2,admreq3,admreq4,admreq5,avsat,admreq6,avact,admreq7,admreq8,admreq9,admreq10,admreq11,admreq12,admreq13,yrscol,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10,mode11,mode12,mode13,mode14,stusrv1,stusrv2,stusrv3,stusrv4,stusrv5,stusrv6,stusrv7,stusrv8,stusrv9,libfac,libshar1,libshar2,libshar3,ftstu,apfee,applfeeu,applfeeg,applfeep,chgper1,chgper2,chgper3,chgper4,chgper5,tuition1,tuition2,tuition3,tuition4,tpugcred,tpugcont,tuition5,tuition6,tuition7,tuition8,tpgdcred,isprof1,osprof1,isprof2,osprof2,isprof3,osprof3,isprof4,osprof4,isprof5,osprof5,isprof6,osprof6,isprof7,osprof7,isprof8,osprof8,isprof9,osprof9,isprof10,osprof10,isprof11,osprof11,profna,tpfpcred,room,roomcap,board,mealswk,mealsvry,roomamt,boardamt,roombord,rmbrdamt,prgmoffr,pg300,cipcode1,ciptuit1,cipsupp1,ciplgth1,cipenrl1,cipcomp1,cipcode2,ciptuit2,cipsupp2,ciplgth2,cipenrl2,cipcomp2,cipcode3,ciptuit3,cipsupp3,ciplgth3,cipenrl3,cipcomp3,cipcode4,ciptuit4,cipsupp4,ciplgth4,cipenrl4,cipcomp4,cipcode5,ciptuit5,cipsupp5,ciplgth5,cipenrl5,cipcomp5,cipcode6,ciptuit6,cipsupp6,ciplgth6,cipenrl6,cipcomp6,enrolmnt,genenrl,month,tostucu,tostufrs,tostucg,tostucp,nofall,cdactua,cnactua,cdactga,cdactpa,cdactuf,cnactuf,cdactgf,cdactpf,sumses,sumses_a,sumses_b,sumses_c,sumcntug,sumcntgr,sumcntfp,cdactssu,cnactssu,cdactssg,cdactssp,extdiv,extdiv_a,extdiv_b,extdiv_c,extdiv_d,extcntug,extcntgr,extcntfp,cdactexu,cnactexu,cdactexg,cdactexp
"169974","1","1","1","-1","1","1","-1","1","-1","1","1","1","1","-1","1","1","1","2","-1","-1","-1","1","-1","1","1","","1","","1","-1","-1","-1","1","1","-1","-1","1","1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","2","","","","1","-1","-1","-1","-1","1700","1972","2482","-1","34","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1190","1190","70195","1888","223","","","-1","37196","0","","","11730","0","","","1","2","1","1","352","","","1998","35258","","","2","-1","","","","","","","","","",""
"176053","1","1","-1","-1","-1","-1","-1","1","-1","1","-1","-1","1","-1","-1","-1","1","2","-1","-1","-1","1","-1","1","1","","1","","-1","-1","-1","-1","1","-1","-1","-1","1","1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","25","25","25","1","-1","-1","-1","-1","6942","6942","6942","-1","30","","4404","4404","4404","-1","18","","","","","","","","","","","","","","","","","12262","12262","","","","","-1","30","1","1002","1","21","-1","1530","1770","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3242","3238","82695","2373","354","1339","392","-1","55286","0","10314","11168","25499","0","3415","5493","1","2","1","1","677","620","109","5439","","3479","598","2","-1","","","","","","","","","",""
"236230","4","1","-1","1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","1","1120","1","","1","-1","1","-1","1","-1","1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","35","35","","1","-1","-1","-1","-1","14560","14560","14560","-1","32","","7280","7280","7280","-1","16","","","","","","","","","","","","","","","","","","","","","","","-1","","1","1707","1","20","-1","2300","2390","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3579","3579","70195","3703","433","2002","0","-1","99035","0","9690","0","43775","0","2990","0","1","2","1","1","912","1300","","6139","","4636","","2","-1","","","","","","","","","",""
"139931","2","1","-1","-1","1","-1","-1","1","-1","-1","1","-1","1","-1","-1","-1","-1","1","1","-1","-1","1","-1","1","1","","1","","-1","-1","-1","-1","1","-1","1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","10","","","1","-1","-1","-1","-1","2055","2055","5934","-1","45","","2022","2022","6096","-1","27","","","","","","","","","","","","","","","","","","","","","","","-1","","1","3100","1","21","-1","1785","1890","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14157","14157","70195","14321","3200","2985","0","-1","529546","0","47077","0","187220","0","12385","0","1","2","1","1","4469","1700","","50101","","9770","","2","-1","","","","","","","","","",""
"198987","2","1","-1","-1","1","-1","-1","1","-1","-1","-1","1","1","1","1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","-1","1","1","1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","2","","","","1","-1","-1","-1","-1","582","582","4540","-1","42","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1549","1549","70195","2470","","","","-1","52362","0","","","16880","0","","","1","2","","","854","","","7105","","","","2","-1","","","","","","","","","",""
"101286","2","1","-1","-1","1","1","-1","1","-1","1","1","1","1","-1","-1","-1","1","1","1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","-1","1","1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","2","","","","1","-1","-1","-1","-1","1350","1350","2475","-1","45","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3444","3421","70195","6164","866","","","-1","130904","0","","","38752","0","","","1","2","1","1","2634","","","22451","","","","2","-1","","","","","","","","","",""
"188058","1","1","-1","-1","1","-1","-1","1","-1","1","-1","-1","1","-1","1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","-1","1","1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","2","","","","1","-1","-1","-1","-1","618","618","1518","-1","24","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","56","1","15","-1","640","1680","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1581","1581","60595","3022","166","","","-1","30604","0","","","13111","0","","","1","2","1","1","717","","","2719","","","","2","-1","","","","","","","","","",""
"202806","3","1","-1","-1","1","-1","-1","1","-1","1","-1","1","1","-1","-1","-1","1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","-1","-1","1","1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","","30","","1","-1","-1","-1","-1","5066","5066","5066","-1","31","","5535","5535","5535","-1","21","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4073","4073","90595","5238","93","503","0","-1","78310","0","9156","0","30413","0","2101","0","1","2","1","1","","","","","","","","2","-1","","","","","","","","","",""
"144564","1","1","-1","-1","1","1","-1","1","-1","1","-1","-1","1","-1","1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","-1","-1","1","1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","2","","","","1","-1","-1","-1","-1","1200","4500","6000","-1","30","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2716","2716","70195","4522","662","","","-1","58581","0","","","26897","0","","","1","2","1","1","1187","","","5547","","","","2","-1","","","","","","","","","",""
"100964","2","1","-1","-1","1","-1","-1","1","-1","-1","-1","1","1","-1","-1","-1","1","2","-1","-1","-1","1","-1","1","-1","","-1","","-1","-1","1","1","-1","1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","2","","","","1","-1","-1","-1","-1","1200","1200","2190","-1","48","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","58","2","","-1","1350","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1405","1405","70195","2812","194","","","-1","87888","0","","","14540","0","","","1","2","1","1","1079","","","7810","","","","2","-1","","","","","","","","","",""
"172671","1","1","-1","-1","1","-1","-1","1","-1","1","-1","-1","1","-1","1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","1","-1","1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","10","","","1","-1","-1","-1","-1","1432","2182","2752","-1","30","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1616","1616","61295","2192","653","","","-1","27228","491773","","","14078","252943","","","1","2","1","1","314","","","1335","","","","2","-1","","","","","","","","","",""
"184995","1","1","-1","-1","1","-1","-1","1","-1","1","1","-1","1","-1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","","-1","","-1","-1","-1","1","-1","1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","15","","","1","-1","-1","-1","-1","2248","4123","5998","-1","27","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4249","4249","70195","5914","1580","","","-1","89723","0","","","44055","0","","","1","2","","","1161","","","5499","","","","2","-1","","","","","","","","","",""
"414160","2","1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","-1","-1","-1","1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","20","25","","1","-1","-1","-1","-1","4680","4680","4680","-1","36","","6240","6240","6240","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"416","462","70195","691","233","0","0","-1","19296","0","0","0","5385","0","0","0","1","2","1","1","11","","","33","","","","2","-1","","","","","","","","","",""
"199892","2","1","-1","-1","1","-1","-1","1","1","-1","1","-1","1","1","1","1","-1","1","1","-1","-1","1","-1","1","-1","","-1","","1","-1","-1","1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","2","","","","1","-1","-1","-1","-1","583","583","4542","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2592","2744","70195","3870","425","","","-1","94341","0","","","29512","0","","","1","2","1","","1299","","","3897","","","","2","-1","","","","","","","","","",""
"217165","1","1","-1","-1","1","1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","1","2","-1","-1","-1","1","1","1","1","1067","1","23","-1","-1","1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","35","45","","1","-1","-1","-1","-1","13900","13900","13900","-1","30","","8900","8900","8900","-1","24","","","","","","","","","","","","","","","","","","","","","","","-1","","1","2024","1","19","-1","3950","2750","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3548","3548","70195","3114","586","688","0","-1","79097","79574","7474","0","37337","37927","2952","0","1","2","1","","593","433","","2577","","1808","","2","-1","","","","","","","","","",""
"195173","1","1","-1","-1","-1","-1","-1","1","-1","-1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","1","","1","","-1","-1","1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","20","","","1","-1","-1","-1","-1","7739","7739","7739","-1","32","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","42","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2095","2095","70195","2353","350","0","0","-1","49328","0","0","0","24070","0","0","0","1","2","1","1","363","","","2274","54450","","","2","-1","","","","","","","","","",""
"102094","2","1","-1","1","1","-1","-1","1","-1","1","-1","1","1","-1","1","1","-1","2","-1","-1","-1","1","-1","1","-1","","1","22","-1","-1","1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","25","25","25","1","-1","-1","-1","-1","2538","2538","4692","-1","48","","2646","2646","4872","-1","36","","","","","7617","14617","","","","","","","","","","","","","","","","","-1","","1","2000","1","21","-1","1660","1980","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12254","12254","70195","12081","1315","2477","261","-1","411979","0","39924","14464","127932","0","10920","4160","1","2","1","1","5033","1543","204","52176","","10218","2304","2","-1","","","","","","","","","",""
"140447","2","1","-1","-1","1","-1","-1","1","-1","-1","1","1","1","-1","-1","-1","1","1","1","-1","-1","1","1","1","1","960","1","","-1","-1","-1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","25","25","45","1","-1","-1","-1","-1","13896","13896","13896","-1","45","","4500","4500","4500","-1","30","","","","","19458","19458","","","","","","","","","","","17490","17490","","","","","-1","30","1","1219","1","19","-1","2205","2535","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6719","6719","61795","5478","733","2292","1118","-1","184139","0","45379","35458","56075","0","11753","17130","1","2","1","1","1896","1145","249","21117","","9440","1737","2","-1","","","","","","","","","",""
"139463","2","1","-1","-1","1","-1","-1","1","-1","1","-1","-1","1","-1","1","-1","-1","2","-1","-1","-1","1","-1","1","1","901","1","19","-1","-1","-1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","2","","","","1","-1","-1","-1","-1","1110","1110","2904","-1","45","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3167","3167","70195","4577","880","","","-1","126855","0","","","29265","0","","","1","2","1","1","360","","","1080","","","","2","-1","","","","","","","","","",""
"207847","1","1","-1","-1","1","-1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","-1","","1","20","-1","-1","-1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","2","","","","1","-1","-1","-1","-1","1687","1687","4012","-1","30","","1774","1774","4054","-1","24","","","","","","","","","","","","","","","","","","","","","","","-1","","1","676","1","14","-1","848","1240","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3914","3841","60195","4095","500","823","0","-1","88080","0","7704","0","40822","0","1563","0","1","2","1","1","1415","378","","8699","","1163","","2","-1","","","","","","","","","",""
"101161","2","1","-1","-1","1","-1","-1","1","-1","1","-1","-1","1","-1","1","-1","-1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","-1","-1","1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","2","","","","1","-1","-1","-1","-1","1161","1161","2061","-1","36","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","268","1","15","-1","900","1275","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3042","3043","70195","5311","1123","","","-1","120956","0","","","37124","0","","","1","2","1","1","1870","","","16764","","","","2","-1","","","","","","","","","",""
"171298","2","1","-1","-1","-1","-1","-1","1","-1","-1","-1","1","-1","-1","-1","-1","-1","2","-1","-1","-1","1","-1","1","-1","","-1","","1","-1","1","-1","-1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","20","","","1","-1","-1","-1","-1","4680","4680","4680","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","1","216","2","","-1","1650","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1680","1680","70195","2153","356","0","0","-1","54612","0","0","0","17932","0","0","0","1","2","1","1","388","","","3624","","","","2","-1","","","","","","","","","",""
"180045","1","1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","1","2","-1","-1","-1","1","-1","-1","-1","","-1","","-1","-1","1","-1","-1","-1","-1","-1","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","30","","","1","-1","-1","-1","-1","1905","1905","3576","-1","28","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"439","439","70195","533","149","","","-1","13074","0","","","6545","0","","","1","2","1","1","75","","","418","","","","2","-1","","","","","","","","","",""
"127653","1","1","-1","1","1","-1","1","1","-1","-1","-1","1","1","-1","-1","-1","1","2","-1","-1","1","1","-1","-1","-1","","-1","","-1","-1","1","-1","-1","-1","-1","1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","35","50","","1","-1","-1","-1","-1","10408","10408","10408","-1","30","","6818","6818","6818","-1","18","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"723","723","81595","329","0","527","0","-1","6498","0","9950","0","3073","0","4395","0","1","2","1","1","293","74","0","879","0","444","0","2","-1","","","","","","","","","",""
"228802","1","1","-1","-1","1","-1","-1","1","-1","1","1","1","1","-1","1","1","1","2","-1","-1","1","-1","-1","-1","-1","","-1","","-1","-1","-1","-1","-1","-1","-1","1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","2","","","","1","-1","-1","-1","-1","1764","1764","6900","-1","24","","1356","1356","5208","-1","18","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3783","3789","70195","2657","0","2517","0","-1","61695","0","14140","0","25515","0","7200","0","1","2","1","1","2132","587","0","9255","","4070","","2","-1","","","","","","","","","",""
"199111","1","1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","1","-1","1","1","1","2","-1","-1","-1","1","1","1","1","","1","","-1","-1","1","-1","1","-1","1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","35","35","","1","-1","-1","-1","-1","1723","1723","8039","-1","30","","1723","1723","8039","-1","21","","","","","","","","","","","","","","","","","","","","","","","-1","","1","914","1","19","-1","1777","1850","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3222","3222","70195","3865","400","69","0","-1","79356","0","499","0","38151","0","219","0","1","2","1","1","1049","18","","5547","","67","","2","-1","","","","","","","","","",""
"189583","2","1","-1","-1","1","-1","-1","1","-1","-1","-1","-1","1","-1","-1","-1","-1","2","-1","-1","-1","1","1","1","-1","","-1","","1","-1","-1","-1","1","-1","1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","1","-1","-1","1","","","","1","1","25","","","1","-1","-1","-1","-1","6745","6745","6745","-1","","","","","","-1","","","","","","","","","","","","","","","","","","","","","","","","-1","","2","","2","","-1","","","-1","","","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"956","1703","70195","956","792","","","-1","29305","0","0","0","8608","0","0","0","1","2","1","1","400","0","0","4460","0","0","0","2","-1","","","","","","","","","",""
