unitid,peo1istr,peo2istr,peo3istr,peo4istr,peo5istr,peo6istr,public1,public2,public3,public4,public5,public6,public7,public8,public9,private,relaffil,level1,level2,level3,level4,level5,level6,level7,level8,level9,level10,level11,level12,multype,fopna,fopna1,fopna2,insttoyr,licensed,accrd1,accrd2,accrd3,accrd4,regaccrd,saccr,calsys,crsloc1,crsloc2,crsloc3,crsloc4,crsloc5,crsloc6,facloc1,facloc2,facloc3,facloc4,facloc5,facloc6,facloc7,facloc8,facloc9,facloc10,mili,mil1insl,mil2insl,admreq1,admreq2,admreq3,admreq4,admreq4a,admreq4b,admreq4c,admreq5,admreq6,admreq7,admreq8,admreq9,admreq10,yrscoll,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,mode9,mode10,mode11,mode12,mode13,mode14,stusrv1,stusrv2,stusrv3,stusrv4,stusrv5,stusrv6,stusrv7,stusrv8,stusrv9,libfac,libshar1,libshar2,libshar3,finaid1,finaid2,finaid3,finaid4,finaid5,finaid6,finaid7,finaid8,finaid9,jtpa,rotc,rotc1,rotc2,rotc3,webic,webef,webc,webf,websa,webs,webgr,athaid,athaid1,athaid2,athaid3,athaid4,athaid5,athassoc,assoc1,assoc2,assoc3,assoc4,assoc5,assoc6,sport1,confno1,sport2,confno2,sport3,confno3,sport4,confno4,ftslt15,facpt,facml,facrl,facmd,pctpost
"154022","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","-5","1","-5","1","1","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","-5","1","1","-5","5","2","1","1","1","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2","1","1","1","1","1","1","-5","-5","-5","2","2","-2","-2","-2","1","1","1","1","1","1","1","1","-5","1","1","1","-5","1","-5","1","-5","-5","-5","-5","2","-2","1","321","1","321","1","321","-2","-2","-2","-2","-2","-2"
"154059","1","1","-2","1","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","1","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","1","-4","-2","-2","-2","1","1","1","-5","5","1","1","1","-5","-5","1","-5","-5","1","-5","1","-5","1","1","-5","1","1","1","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-2","1","1","1","-5","1","-5","-5","1","1","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2","1","1","1","1","1","1","-5","-5","-5","1","2","-2","-2","-2","1","1","1","1","1","1","1","1","1","1","1","-5","1","1","-5","-5","1","-5","-5","-5","-1","-1","-1","-1","-1","-1","-1","-1","-2","-2","-2","-2","-2","-2"
"154095","-5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","-5","-5","-5","-5","1","-5","1","-5","1","-5","-5","-5","-5","1","1","-5","-2","-2","1","1","1","-5","5","1","1","1","-5","1","1","-5","-5","1","-5","1","-5","1","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","-5","1","-5","-5","-5","-5","1","-5","1","-2","1","1","1","1","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2","1","1","1","1","1","1","-5","-5","-5","2","1","1","-5","-5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","-5","-5","-5","-5","-5","1","116","1","123","1","123","1","123","-2","-2","-2","-2","-2","-2"
"154101","1","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","49","-5","-5","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","5","1","1","1","1","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","-5","1","-5","-5","1","-2","-2","-2","1","1","1","1","1","1","-5","1","-5","2","2","-2","-2","-2","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","1","1","1","-5","1","-5","-5","-5","-5","1","311","1","311","1","311","1","311","-2","-2","-2","-2","-2","-2"
"154110","1","1","-2","1","1","1","-5","-5","-5","1","-5","-5","-5","-5","-5","-2","-2","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-4","-2","-2","-2","1","1","1","-5","5","1","1","1","-5","-5","1","-5","-5","1","-5","1","1","-5","1","-5","1","1","1","2","-2","-2","-5","1","-5","1","1","1","1","-5","1","1","1","-5","-5","-2","1","1","1","1","1","-5","-5","-5","-5","1","1","-5","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2","1","1","1","1","1","-5","-5","-5","-5","1","2","-2","-2","-2","2","2","2","2","2","2","2","2","-2","-2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154129","1","1","-2","1","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-4","-2","-2","-2","-5","1","1","-5","5","2","1","1","-5","-5","1","-5","-5","1","-5","1","1","1","1","1","1","1","1","2","-2","-2","-5","1","-5","1","-5","-5","1","-5","1","1","1","1","-5","-2","1","1","1","1","1","-5","-5","1","1","1","1","1","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2","1","1","1","1","1","-5","-5","-5","-5","1","2","-2","-2","-2","1","1","1","1","1","1","1","2","-2","-2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154138","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","-2","-2","-2","1","-2","2","5","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-1","-1","-1","-1","-1","-1","-1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154156","-5","1","1","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","1","-5","-5","1","1","-5","1","-5","-5","1","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","5","1","5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","1","-5","-5","-5","-5","-5","2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","1","1","1","1","1","1","1","1","-5","2","2","-2","-2","-2","4","4","4","5","5","5","4","2","-2","-2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154165","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-4","-2","-2","-2","1","-5","1","-5","-2","1","6","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","3","-2","-2","-2","1","1","1","1","-5","-5","-5","-5","-5","1","2","-2","-2","-2","-1","-1","-1","-1","-1","-1","-1","2","-2","-2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154174","-5","1","1","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","1","-5","1","-5","1","-5","-5","1","-5","-5","-5","2","-2","-2","-2","-2","1","1","-5","-5","5","1","3","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2","1","1","1","1","1","1","-5","1","-5","2","2","-2","-2","-2","1","1","1","1","1","1","1","1","-5","-5","-5","-5","1","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154183","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","1","-4","-2","-2","-2","-5","-5","1","-5","-2","2","6","1","-5","-5","-2","-2","-2","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","2","-2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-2","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","-5","-5","3","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","-2","-2","-2","-2","-1","-1","-1","-1","-1","-1","-1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154208","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-4","-2","-2","-2","1","-5","-5","-5","-2","1","6","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2","1","1","-5","1","-5","-5","-5","-5","-5","1","2","-2","-2","-2","4","4","4","4","4","4","4","2","-2","-2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154235","-5","1","1","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","-5","-5","1","1","1","1","1","-5","-5","-5","-5","-5","1","1","-5","-2","-2","1","1","-5","-5","5","1","1","1","-5","-5","1","-5","-5","1","-5","-5","1","1","1","-5","-5","-5","1","1","1","-5","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","1","-2","1","1","1","-5","1","-5","-5","1","1","1","-5","1","-5","-5","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2","1","1","1","1","1","1","-5","-5","-5","2","2","-2","-2","-2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","-5","1","-5","-5","-5","-5","1","321","1","321","1","321","1","321","-2","-2","-2","-2","-2","-2"
"154262","-5","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","79","-5","-5","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-4","-2","-2","-2","1","1","1","-5","5","1","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","1","-5","-5","-5","-5","1","-5","1","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","1","-5","1","-2","-2","-2","1","1","1","1","1","-5","-5","1","-5","1","2","-2","-2","-2","1","1","1","1","1","1","1","2","-2","-2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154299","-5","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-4","-2","-2","-2","1","-5","-5","-5","-2","1","5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-2","-2","-2","1","1","-5","1","-5","1","-5","-5","-5","1","2","-2","-2","-2","-1","-1","-1","-1","-1","-1","-1","2","-2","-2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154332","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-4","-2","-2","-2","1","-5","1","-5","-2","1","6","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2","1","1","1","1","-5","-5","-5","-5","-5","1","2","-2","-2","-2","1","1","1","1","1","1","1","2","-2","-2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154341","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-4","-2","-2","-2","1","-5","1","-5","-2","1","6","1","-5","-5","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2","1","1","1","1","-5","-5","-5","-5","-5","1","2","-2","-2","-2","1","1","1","1","1","1","1","2","-2","-2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154350","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","71","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","-5","-5","5","1","4","1","-5","1","1","-5","-5","1","-5","-5","-5","-5","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2","1","1","1","1","1","1","-5","-5","-5","1","2","-2","-2","-2","1","1","1","1","1","1","1","2","-2","-2","-2","-2","-2","1","1","-5","-5","-5","-5","-5","1","176","1","176","1","176","1","176","-2","-2","-2","-2","-2","-2"
"154378","1","1","-2","1","1","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-2","1","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-4","-2","-2","-2","1","1","1","-5","5","1","1","1","-5","-5","1","-5","-5","1","-5","1","-5","-5","1","1","1","-5","-5","2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-2","1","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","1","-5","1","-2","-2","-2","1","1","1","1","1","-5","-5","-5","-5","1","2","-2","-2","-2","1","1","1","1","1","1","1","1","-5","1","-5","-5","1","1","-5","-5","1","-5","-5","-5","-1","-1","-1","-1","-1","-1","-1","-1","-2","-2","-2","-2","-2","-2"
"154396","1","1","-2","1","1","1","-5","-5","-5","1","-5","-5","-5","-5","-5","-2","-2","-5","1","1","-5","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-4","-2","-2","-2","-5","1","1","-5","5","2","1","1","-5","-5","1","-5","-5","1","-5","1","-5","1","1","-5","1","-5","1","2","-2","-2","-5","1","-5","1","-5","-5","1","-5","1","-5","1","-5","-5","-2","1","1","1","-5","1","-5","-5","-5","-5","1","1","-5","-5","-5","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2","1","1","1","1","1","1","-5","-5","-5","1","2","-2","-2","-2","4","4","4","4","4","4","4","1","-5","1","1","-5","1","1","-5","-5","1","-5","-5","-5","-1","-1","-1","-1","-1","-1","-1","-1","-2","-2","-2","-2","-2","-2"
"154411","1","1","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","30","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-4","-2","-2","-2","1","-5","-5","-5","-2","1","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","-5","-5","1","2","-2","-2","-2","1","1","1","1","1","1","1","2","-2","-2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154439","1","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","71","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","-5","-5","-5","-2","1","5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","3","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-5","-5","1","-5","-5","1","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","-5","-5","2","2","-2","-2","-2","-1","-1","-1","-1","-1","-1","-1","2","-2","-2","-2","-2","-2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-2","-2","-2","-2","-2","-2"
"154448","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-4","-2","-2","-2","1","-5","1","-5","-2","1","5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","1","-2","-2","-2","1","1","1","1","1","-5","-5","-5","-5","1","2","-2","-2","-2","-1","-1","-1","-1","-1","-1","-1","2","-2","-2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154457","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-2","-2","-2","-2","1","-5","1","-5","-2","1","5","1","-5","-5","-2","-2","-2","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","2","-2","-2","-2","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-5","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2","1","1","1","1","-5","-5","-5","-5","-5","1","-2","-2","-2","-2","1","1","1","1","1","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154466","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","1","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-4","-2","-2","-2","1","-5","1","-5","-2","1","6","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","1","-5","-5","1","-5","-5","-5","1","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","1","-5","-5","1","-2","-2","-2","1","1","-5","1","-5","-5","-5","-5","-5","1","2","-2","-2","-2","1","1","1","1","1","1","1","2","-2","-2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154484","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-4","-2","-2","-2","1","-5","-5","-5","-2","2","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","-5","-5","-5","-5","-5","3","-2","-2","-2","1","1","-5","1","-5","-5","-5","-5","-5","3","2","-2","-2","-2","3","3","3","3","3","3","3","2","-2","-2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154493","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","2","-2","-5","-5","1","-5","1","-5","1","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","-5","1","1","-5","5","2","1","1","1","1","-5","-5","-5","1","-5","1","-5","-5","-5","-5","-5","-5","-5","1","1","-5","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","-5","1","-5","-5","1","-5","-5","1","-2","-2","-2","1","1","1","1","1","1","-5","-5","-5","2","2","-2","-2","-2","1","1","1","1","1","1","1","2","-2","-2","-2","-2","-2","1","1","-5","-5","-5","-5","-5","1","176","1","176","1","176","1","176","-2","-2","-2","-2","-2","-2"
"154509","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","88","-5","1","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","-5","-5","-5","-2","1","1","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","-5","1","-5","-5","1","-5","1","-5","-5","-2","-5","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","1","1","1","-5","-5","-5","-5","-5","-5","-5","1","-2","-2","-2","1","1","1","1","1","-5","-5","-5","-5","2","2","-2","-2","-2","1","1","1","1","1","1","1","2","-2","-2","-2","-2","-2","1","-5","-5","-5","-5","1","-5","-1","-1","-1","-1","-1","-1","-1","-1","-2","-2","-2","-2","-2","-2"
"154518","-5","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","39","-5","-5","1","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","-5","1","-5","-5","5","2","1","1","1","1","-5","-5","-5","1","-5","-5","-5","1","-5","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","1","-5","1","-5","1","-2","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","1","1","1","1","1","-5","-5","1","-2","-2","-2","1","1","1","1","1","1","-5","-5","-5","2","2","-2","-2","-2","1","1","1","1","1","1","1","1","1","1","1","-5","1","1","-5","-5","1","-5","-5","-5","-1","-1","-1","-1","-1","-1","-1","-1","-2","-2","-2","-2","-2","-2"
"154527","1","1","-5","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","53","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-2","-2","1","1","1","-5","5","1","7","1","1","-5","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","-5","2","-2","-2","-5","1","1","1","1","1","-5","-5","-5","-5","1","-5","-5","-2","1","1","-5","-5","-5","-5","-5","1","1","-5","-5","-5","-5","-5","-5","1","-5","-5","1","1","1","-5","-5","1","-2","-2","-2","1","1","1","1","1","1","-5","1","-5","1","2","-2","-2","-2","1","1","1","1","1","1","1","2","-2","-2","-2","-2","-2","1","1","-5","-5","-5","-5","-5","1","176","1","176","1","176","1","176","-2","-2","-2","-2","-2","-2"
"154536","-5","1","1","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","3","39","-5","-5","-5","-5","-5","-5","1","-5","-5","1","-5","-5","-5","2","-2","-2","-2","-2","1","1","-5","-5","5","1","4","1","1","-5","1","-5","-5","1","-5","-5","-5","1","1","-5","-5","-5","-5","2","-2","-2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","4","1","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","1","1","-5","1","-5","1","-5","-5","1","-2","-2","-2","1","-5","-5","1","1","1","-5","-5","-5","2","2","-2","-2","-2","3","3","3","4","4","4","3","2","-2","-2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
"154545","1","-5","-2","-5","-5","-5","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","-2","-5","-5","-5","1","-2","-2","-2","-2","-2","-2","-2","-2","-5","2","-4","-2","-2","-2","1","-5","1","-5","-2","1","5","1","-5","-5","-5","-5","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","2","-2","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-2","-5","1","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","-5","1","-5","1","-5","-5","1","-5","-5","1","-2","-2","-2","1","1","-5","1","-5","-5","-5","1","-5","1","2","-2","-2","-2","1","1","1","1","1","1","1","2","-2","-2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2"
