unitid,cipcode,awlevel,crace15,crace16
"190752",399999,"5","18",""
"190752",990000,"5","18","33"
"190761",60201,"5","8","15"
"190761",60401,"5","24","37"
"190761",60501,"5","0","1"
"190761",110101,"5","4","4"
"190761",131001,"5","0","1"
"190761",131009,"5","0","1"
"190761",131202,"5","1","3"
"190761",170807,"5","0","29"
"190761",180701,"5","0","1"
"190761",181101,"5","1","41"
"190761",230101,"5","1","6"
"190761",270101,"5","2","5"
"190761",300401,"5","2","9"
"190761",420101,"5","0","13"
"190761",440701,"5","0","8"
"190761",450101,"5","3","4"
"190761",990000,"5","46","178"
"190770",60201,"5","33","54"
"190770",60301,"5","17","19"
"190770",60401,"5","48","48"
"190770",61401,"5","25","41"
"190770",69999,"5","13","3"
"190770",110101,"5","16","19"
"190770",119999,"5","0","2"
"190770",131202,"5","2","99"
"190770",140201,"5","18","0"
"190770",149999,"5","5","0"
"190770",160101,"5","1","3"
"190770",230101,"5","5","11"
"190770",231001,"5","1","1"
"190770",240101,"5","22","83"
"190770",260101,"5","1","1"
"190770",270101,"5","6","2"
"190770",300101,"5","7","6"
"190770",300401,"5","0","2"
"190770",420101,"5","3","10"
"190770",450101,"5","16","22"
"190770",450601,"5","1","1"
"190770",450801,"5","6","3"
"190770",451101,"5","1","1"
"190770",500701,"5","3","9"
"190770",500901,"5","4","3"
"190770",990000,"5","254","443"
"190770",60401,"7","65","39"
"190770",131001,"7","0","5"
"190770",131202,"7","9","56"
"190770",131205,"7","15","33"
"190770",131315,"7","1","53"
"190770",990000,"7","90","186"
"190789",70302,"2","13","16"
"190789",990000,"2","13","16"
"190789",69999,"4","9","81"
"190789",70399,"4","43","93"
"190789",990000,"4","52","174"
"190798",70302,"2","6","8"
"190798",990000,"2","6","8"
"190798",69999,"4","15","64"
"190798",70399,"4","9","33"
"190798",990000,"4","24","97"
"190804",70302,"2","10","60"
"190804",990000,"2","10","60"
"190804",69999,"4","22","78"
"190804",70399,"4","3","42"
"190804",990000,"4","25","120"
"190840",70103,"2","0","3"
"190840",70801,"2","8","0"
"190840",480101,"2","1","0"
"190840",480105,"2","2","0"
"190840",990000,"2","11","3"
"190840",60401,"3","120","114"
"190840",70101,"3","8","20"
"190840",70601,"3","0","16"
"190840",80705,"3","2","18"
"190840",90101,"3","18","6"
"190840",110101,"3","9","1"
"190840",110401,"3","6","13"
"190840",140101,"3","10","4"
"190840",150101,"3","15","3"
"190840",150302,"3","22","3"
"190840",150403,"3","10","0"
"190840",170101,"3","0","1"
"190840",170309,"3","0","2"
"190840",170402,"3","1","6"
"190840",170503,"3","0","3"
"190840",170811,"3","1","0"
"190840",181101,"3","9","90"
"190840",200102,"3","0","23"
"190840",200201,"3","1","5"
"190840",200404,"3","1","12"
"190840",240101,"3","21","18"
"190840",300401,"3","48","98"
"190840",310301,"3","1","3"
"190840",430107,"3","22","9"
"190840",460302,"3","3","0"
"190840",480203,"3","5","12"
"190840",990000,"3","333","480"
"190886",181101,"3","1","76"
"190886",990000,"3","1","76"
"190938",390301,"2","6","1"
"190938",990000,"2","6","1"
"190938",390201,"4","21","15"
"190938",990000,"4","21","15"
"190974",60201,"1","0","5"
"190974",70604,"1","0","5"
"190974",70605,"1","0","5"
"190974",70699,"1","0","1"
"190974",70705,"1","0","6"
"190974",70801,"1","0","13"
"190974",81104,"1","0","7"
"190974",110301,"1","1","2"
"190974",170503,"1","0","38"
"190974",990000,"1","1","82"
"190974",60499,"2","0","9"
"190974",70401,"2","0","7"
"190974",70603,"2","0","4"
"190974",110301,"2","1","6"
"190974",990000,"2","1","26"
"190983",200202,"1","1","0"
"190983",990000,"1","1","0"
"190983",70305,"3","1","1"
"190983",89999,"3","1","7"
"190983",150399,"3","1","0"
"190983",240199,"3","2","3"
"190983",990000,"3","5","11"
"190983",50102,"5","0","1"
"190983",60201,"5","5","5"
"190983",60401,"5","24","35"
"190983",110401,"5","3","2"
"190983",131202,"5","1","29"
"190983",160101,"5","0","5"
"190983",160905,"5","1","0"
"190983",180103,"5","0","8"
"190983",181101,"5","0","3"
"190983",230801,"5","6","3"
"190983",240101,"5","3","11"
"190983",260101,"5","2","0"
"190983",270101,"5","3","3"
"190983",300101,"5","1","4"
"190983",389999,"5","0","1"
"190983",400501,"5","3","0"
"190983",420101,"5","7","14"
"190983",430104,"5","5","2"
"190983",440201,"5","1","10"
"190983",450101,"5","1","0"
"190983",450601,"5","3","0"
"190983",450801,"5","1","0"
"190983",450901,"5","0","2"
"190983",451001,"5","3","3"
"190983",459999,"5","1","1"
"190983",500501,"5","0","1"
"190983",500701,"5","1","9"
"190983",990000,"5","75","152"
"190983",130101,"7","22","55"
"190983",131201,"7","6","7"
"190983",131202,"7","1","9"
"190983",131315,"7","4","12"
"190983",230101,"7","0","4"
"190983",260101,"7","2","1"
"190983",270101,"7","2","2"
"190983",450101,"7","0","1"
"190983",990000,"7","37","91"
"191010",390601,"2","","1"
"191010",990000,"2","","1"
"191010",390601,"4","3",""
"191010",990000,"4","3",""
"191056",70702,"2","0","1"
"191056",990000,"2","0","1"
"191056",60401,"3","16","27"
"191056",60701,"3","12","13"
"191056",60901,"3","5","3"
"191056",70201,"3","6","7"
"191056",70601,"3","0","3"
"191056",70801,"3","0","14"
"191056",80102,"3","0","8"
"191056",80705,"3","1","2"
"191056",110401,"3","6","3"
"191056",150699,"3","10","0"
"191056",170209,"3","6","6"
"191056",170401,"3","9","16"
"191056",170402,"3","0","1"
"191056",181101,"3","3","33"
"191056",200201,"3","0","29"
"191056",200403,"3","6","8"
"191056",200404,"3","0","1"
"191056",220103,"3","4","23"
"191056",240101,"3","8","10"
"191056",300401,"3","8","26"
"191056",310301,"3","2","2"
"191056",419999,"3","1","1"
"191056",430103,"3","8","8"
"191056",460401,"3","10","0"
"191056",990000,"3","121","244"
"191065",60403,"2","4","2"
"191065",61801,"2","0","3"
"191065",70702,"2","0","5"
"191065",170505,"2","0","2"
"191065",469999,"2","2","0"
"191065",480507,"2","2","0"
"191065",990000,"2","8","12"
"191065",60401,"3","69","56"
"191065",60704,"3","7","6"
"191065",70601,"3","0","9"
"191065",70801,"3","0","30"
"191065",80102,"3","0","1"
"191065",80704,"3","1","0"
"191065",110101,"3","5","1"
"191065",110401,"3","8","6"
"191065",140101,"3","22","2"
"191065",150299,"3","11","1"
"191065",150301,"3","2","0"
"191065",150302,"3","46","1"
"191065",150603,"3","8","5"
"191065",150699,"3","6","2"
"191065",150805,"3","16","0"
"191065",170102,"3","1","53"
"191065",170210,"3","3","13"
"191065",170309,"3","1","14"
"191065",170505,"3","0","18"
"191065",170701,"3","14","13"
"191065",170808,"3","10","49"
"191065",181101,"3","8","82"
"191065",200404,"3","0","9"
"191065",240101,"3","33","28"
"191065",300401,"3","12","24"
"191065",410301,"3","2","1"
"191065",430103,"3","2","3"
"191065",430107,"3","40","9"
"191065",469999,"3","12","0"
"191065",470604,"3","17","0"
"191065",990000,"3","356","436"
"191074",61801,"2","2","1"
"191074",70702,"2","0","4"
"191074",170205,"2","9","1"
"191074",990000,"2","11","6"
"191074",60401,"3","41","63"
"191074",70201,"3","2","6"
"191074",70601,"3","0","4"
"191074",70801,"3","0","17"
"191074",80704,"3","0","1"
"191074",110401,"3","1","6"
"191074",150101,"3","7","2"
"191074",150402,"3","14","1"
"191074",150603,"3","3","0"
"191074",170103,"3","1","6"
"191074",240101,"3","24","19"
"191074",300401,"3","12","48"
"191074",310301,"3","5","6"
"191074",410301,"3","3","0"
"191074",430107,"3","1","0"
"191074",430202,"3","3","1"
"191074",470103,"3","4","0"
"191074",470603,"3","2","0"
"191074",480105,"3","5","0"
"191074",480201,"3","6","2"
"191074",990000,"3","134","182"
"191126",200305,"2","6","25"
"191126",200399,"2","1","21"
"191126",990000,"2","7","46"
"191126",40501,"3","18","62"
"191126",80102,"3","35","553"
"191126",90201,"3","9","75"
"191126",150699,"3","8","41"
"191126",190902,"3","53","225"
"191126",190904,"3","7","59"
"191126",200303,"3","9","16"
"191126",480203,"3","43","150"
"191126",480204,"3","1","9"
"191126",480503,"3","9","69"
"191126",480602,"3","8","28"
"191126",500701,"3","1","17"
"191126",990000,"3","201","1304"
"191126",40501,"5","0","8"
"191126",80102,"5","8","230"
"191126",150609,"5","2","31"
"191126",190902,"5","8","28"
"191126",190904,"5","1","12"
"191126",500403,"5","3","23"
"191126",500404,"5","5","16"
"191126",500499,"5","4","20"
"191126",500702,"5","2","9"
"191126",990000,"5","33","377"
"191126",250501,"7","2","6"
"191126",500704,"7","0","4"
"191126",990000,"7","2","10"
"191135",509999,"1","5","4"
"191135",990000,"1","5","4"
"191135",509999,"4","11","15"
"191135",990000,"4","11","15"
"191199",10599,"2","2","0"
"191199",70801,"2","0","2"
"191199",80705,"2","0","1"
"191199",310201,"2","0","1"
"191199",430103,"2","5","0"
"191199",990000,"2","7","4"
"191199",10603,"3","6","2"
"191199",30201,"3","47","8"
"191199",60401,"3","34","46"
"191199",60701,"3","1","1"
"191199",70101,"3","5","15"
"191199",70601,"3","0","7"
"191199",70603,"3","0","15"
"191199",70801,"3","0","8"
"191199",80705,"3","3","9"
"191199",81105,"3","3","15"
"191199",110101,"3","2","0"
"191199",110201,"3","8","10"
"191199",140101,"3","8","0"
"191199",150301,"3","8","0"
"191199",150805,"3","5","0"
"191199",181101,"3","2","60"
"191199",240101,"3","66","127"
"191199",419999,"3","2","0"
"191199",430103,"3","39","15"
"191199",480203,"3","6","7"
"191199",990000,"3","245","345"
"191205",70301,"3","0","1"
"191205",70601,"3","0","1"
"191205",89999,"3","36","24"
"191205",100199,"3","4","0"
"191205",240101,"3","0","3"
"191205",500701,"3","23","5"
"191205",509999,"3","2","0"
"191205",990000,"3","65","34"
"191241",50102,"5","4","6"
"191241",50108,"5","3","0"
"191241",50114,"5","0","8"
"191241",50201,"5","0","2"
"191241",60201,"5","46","32"
"191241",60401,"5","128","97"
"191241",90101,"5","47","106"
"191241",110101,"5","27","30"
"191241",160501,"5","1","0"
"191241",160901,"5","2","6"
"191241",160902,"5","0","1"
"191241",160905,"5","0","10"
"191241",230101,"5","35","94"
"191241",230201,"5","0","1"
"191241",230301,"5","2","3"
"191241",240199,"5","1","8"
"191241",260101,"5","18","25"
"191241",270101,"5","6","6"
"191241",300101,"5","4","13"
"191241",300401,"5","1","0"
"191241",380101,"5","22","8"
"191241",380201,"5","2","5"
"191241",400501,"5","5","2"
"191241",400801,"5","6","1"
"191241",420101,"5","27","96"
"191241",450101,"5","3","9"
"191241",450201,"5","0","1"
"191241",450601,"5","70","67"
"191241",450801,"5","46","39"
"191241",451001,"5","71","52"
"191241",451101,"5","12","23"
"191241",451201,"5","3","4"
"191241",459999,"5","6","4"
"191241",500701,"5","6","28"
"191241",500703,"5","3","6"
"191241",990000,"5","607","793"
"191241",60201,"7","11","3"
"191241",60401,"7","260","163"
"191241",99999,"7","7","4"
"191241",130301,"7","2","26"
"191241",130401,"7","8","10"
"191241",131001,"7","3","28"
"191241",131101,"7","1","28"
"191241",131201,"7","10","18"
"191241",131202,"7","7","73"
"191241",131315,"7","4","24"
"191241",131401,"7","0","1"
"191241",139999,"7","20","36"
"191241",160101,"7","0","2"
"191241",220199,"7","5","5"
"191241",230101,"7","5","4"
"191241",260101,"7","8","6"
"191241",270101,"7","6","0"
"191241",380101,"7","12","5"
"191241",380201,"7","6","2"
"191241",400501,"7","1","3"
"191241",420101,"7","5","14"
"191241",429999,"7","1","6"
"191241",430104,"7","0","2"
"191241",440701,"7","46","254"
"191241",450101,"7","3","0"
"191241",450601,"7","16","1"
"191241",450801,"7","6","3"
"191241",450901,"7","2","2"
"191241",451001,"7","1","1"
"191241",451101,"7","1","0"
"191241",990000,"7","457","724"
"191241",130301,"9","2","6"
"191241",130401,"9","18","25"
"191241",131101,"9","3","6"
"191241",139999,"9","0","3"
"191241",160101,"9","0","2"
"191241",230101,"9","1","3"
"191241",260101,"9","2","2"
"191241",380101,"9","3","0"
"191241",380201,"9","5","5"
"191241",420101,"9","0","1"
"191241",420201,"9","3","2"
"191241",420601,"9","0","1"
"191241",420801,"9","0","2"
"191241",421301,"9","1","1"
"191241",429999,"9","2","4"
"191241",440701,"9","0","5"
"191241",450601,"9","1","1"
"191241",450801,"9","1","0"
"191241",451101,"9","3","2"
"191241",990000,"9","45","71"
"191241",220101,"10","214","181"
"191241",990000,"10","214","181"
"191296",240101,"5","11","13"
"191296",990000,"5","11","13"
"191302",70702,"2","0","1"
"191302",70801,"2","0","5"
"191302",170506,"2","0","5"
"191302",200406,"2","0","6"
"191302",240101,"2","10","24"
"191302",440201,"2","1","1"
"191302",470604,"2","3","0"
"191302",990000,"2","14","42"
"191302",60401,"3","23","26"
"191302",70101,"3","5","12"
"191302",70601,"3","0","6"
"191302",70801,"3","0","13"
"191302",110101,"3","0","3"
"191302",110401,"3","2","5"
"191302",140101,"3","3","0"
"191302",150302,"3","10","0"
"191302",181101,"3","0","28"
"191302",200406,"3","1","4"
"191302",240101,"3","32","39"
"191302",300401,"3","4","12"
"191302",430103,"3","5","4"
"191302",440201,"3","1","15"
"191302",469999,"3","3","0"
"191302",470604,"3","1","0"
"191302",480201,"3","3","0"
"191302",500701,"3","0","1"
"191302",990000,"3","93","168"
"191320",380201,"7","0","1"
"191320",390601,"7","6","2"
"191320",990000,"7","6","3"
"191320",390601,"10","17","18"
"191320",990000,"10","17","18"
"191339",70101,"2","0","2"
"191339",70702,"2","0","1"
"191339",110301,"2","1","1"
"191339",170601,"2","0","3"
"191339",480101,"2","4","1"
"191339",990000,"2","5","8"
"191339",60401,"3","40","45"
"191339",60701,"3","7","10"
"191339",70101,"3","5","21"
"191339",70603,"3","0","14"
"191339",70801,"3","0","13"
"191339",80102,"3","0","10"
"191339",80705,"3","1","4"
"191339",80799,"3","2","1"
"191339",81105,"3","1","45"
"191339",90101,"3","10","7"
"191339",110101,"3","0","1"
"191339",110401,"3","2","6"
"191339",140101,"3","7","0"
"191339",150303,"3","10","1"
"191339",150402,"3","3","0"
"191339",150702,"3","0","1"
"191339",181101,"3","2","24"
"191339",240101,"3","54","74"
"191339",430103,"3","30","6"
"191339",440201,"3","2","29"
"191339",480101,"3","6","3"
"191339",480203,"3","8","14"
"191339",480699,"3","10","1"
"191339",990000,"3","200","330"
"191348",170209,"4","1","5"
"191348",990000,"4","1","5"
"191366",429999,"7","0","3"
"191366",990000,"7","0","3"
"191366",420101,"8","0","2"
"191366",990000,"8","0","2"
"191375",410204,"4","2","7"
"191375",990000,"4","2","7"
"191472",50205,"4","","6"
"191472",990000,"4","","6"
"191472",50205,"5","","29"
"191472",990000,"5","","29"
"191481",130101,"5","30","5"
"191481",990000,"5","30","5"
"191481",130101,"7","9","3"
"191481",990000,"7","9","3"
"191515",50102,"5","3","5"
"191515",50103,"5","2","2"
"191515",50110,"5","1","0"
"191515",110101,"5","6","3"
"191515",160101,"5","0","3"
"191515",160501,"5","0","1"
"191515",160901,"5","2","3"
"191515",160905,"5","2","3"
"191515",230101,"5","24","26"
"191515",230201,"5","1","3"
"191515",230301,"5","1","8"
"191515",230501,"5","6","7"
"191515",230601,"5","0","1"
"191515",240101,"5","2","0"
"191515",260101,"5","7","3"
"191515",260201,"5","2","2"
"191515",270101,"5","4","13"
"191515",300401,"5","0","1"
"191515",380101,"5","8","6"
"191515",380201,"5","3","4"
"191515",400501,"5","2","1"
"191515",400601,"5","3","0"
"191515",400801,"5","5","1"
"191515",420101,"5","7","17"
"191515",429999,"5","3","14"
"191515",450201,"5","2","8"
"191515",450601,"5","37","13"
"191515",450801,"5","27","12"
"191515",451001,"5","57","17"
"191515",451101,"5","1","4"
"191515",500501,"5","2","1"
"191515",500701,"5","4","6"
"191515",500703,"5","2","7"
"191515",500901,"5","1","0"
"191515",990000,"5","227","195"
"191524",170699,"2","2","2"
"191524",990000,"2","2","2"
"191524",950000,"7","2","2"
"191524",990000,"7","2","2"
"191533",60401,"5","40","27"
"191533",110101,"5","3","3"
"191533",110401,"5","1","3"
"191533",131312,"5","1","2"
"191533",160501,"5","1","1"
"191533",160901,"5","0","3"
"191533",160905,"5","0","2"
"191533",180901,"5","1","0"
"191533",181101,"5","0","12"
"191533",230101,"5","11","18"
"191533",240101,"5","2","11"
"191533",260101,"5","3","12"
"191533",260201,"5","1","1"
"191533",270101,"5","2","5"
"191533",400501,"5","0","2"
"191533",400601,"5","1","1"
"191533",400801,"5","3","1"
"191533",420101,"5","3","19"
"191533",450101,"5","0","1"
"191533",450201,"5","4","7"
"191533",450601,"5","12","2"
"191533",450801,"5","7","6"
"191533",451001,"5","24","16"
"191533",451101,"5","6","14"
"191533",500501,"5","1","0"
"191533",500701,"5","6","9"
"191533",500703,"5","0","7"
"191533",500901,"5","1","1"
"191533",990000,"5","134","186"
"191597",181101,"3","7","112"
"191597",990000,"3","7","112"
"191612",61801,"2","1","3"
"191612",70601,"2","0","2"
"191612",70605,"2","0","4"
"191612",70707,"2","0","1"
"191612",79999,"2","0","6"
"191612",110301,"2","0","2"
"191612",480101,"2","2","0"
"191612",990000,"2","3","18"
"191612",60401,"3","31","19"
"191612",70101,"3","10","31"
"191612",70401,"3","0","2"
"191612",70601,"3","0","2"
"191612",70602,"3","0","7"
"191612",70603,"3","0","7"
"191612",70604,"3","0","5"
"191612",70801,"3","0","6"
"191612",80799,"3","4","8"
"191612",81105,"3","7","78"
"191612",90601,"3","15","9"
"191612",110101,"3","2","2"
"191612",110301,"3","8","5"
"191612",120301,"3","6","1"
"191612",170599,"3","1","3"
"191612",170808,"3","4","15"
"191612",200102,"3","0","15"
"191612",220103,"3","1","11"
"191612",240101,"3","23","18"
"191612",300401,"3","24","38"
"191612",310301,"3","5","1"
"191612",430103,"3","15","8"
"191612",430109,"3","4","0"
"191612",440201,"3","2","9"
"191612",469999,"3","14","1"
"191612",500701,"3","1","3"
"191612",990000,"3","177","304"
"191621",60101,"3","2","22"
"191621",70101,"3","2","13"
"191621",70301,"3","1","5"
"191621",70601,"3","0","10"
"191621",89999,"3","13","20"
"191621",240101,"3","17","26"
"191621",430105,"3","12","8"
"191621",440201,"3","2","20"
"191621",990000,"3","49","124"
"191630",50102,"5","6","6"
"191630",110101,"5","2","0"
"191630",160101,"5","0","8"
"191630",230101,"5","52","43"
"191630",230201,"5","0","1"
"191630",230301,"5","2","3"
"191630",240101,"5","26","19"
"191630",260101,"5","10","5"
"191630",270101,"5","1","3"
"191630",380101,"5","4","5"
"191630",380201,"5","3","2"
"191630",400501,"5","4","2"
"191630",400801,"5","1","0"
"191630",409999,"5","2","0"
"191630",420101,"5","12","32"
"191630",450201,"5","2","4"
"191630",450601,"5","72","11"
"191630",450801,"5","32","9"
"191630",451001,"5","35","13"
"191630",451101,"5","16","17"
"191630",500701,"5","4","10"
"191630",500901,"5","1","1"
"191630",990000,"5","287","194"
"191649",50102,"5","0","2"
"191649",50103,"5","1","0"
"191649",60201,"5","111","100"
"191649",60301,"5","157","85"
"191649",60401,"5","77","62"
"191649",60901,"5","22","35"
"191649",61401,"5","94","138"
"191649",90101,"5","42","49"
"191649",90701,"5","8","6"
"191649",110101,"5","48","26"
"191649",110401,"5","27","21"
"191649",131012,"5","0","11"
"191649",131302,"5","3","1"
"191649",131303,"5","0","4"
"191649",131307,"5","0","1"
"191649",131312,"5","5","5"
"191649",131314,"5","7","2"
"191649",140101,"5","30","4"
"191649",141001,"5","17","4"
"191649",141901,"5","10","5"
"191649",160501,"5","2","0"
"191649",160901,"5","2","5"
"191649",160902,"5","0","5"
"191649",160905,"5","0","8"
"191649",180103,"5","0","3"
"191649",230101,"5","15","46"
"191649",231001,"5","2","9"
"191649",240101,"5","16","42"
"191649",260101,"5","12","24"
"191649",260201,"5","1","0"
"191649",270101,"5","4","8"
"191649",300101,"5","2","2"
"191649",300401,"5","5","11"
"191649",380101,"5","2","1"
"191649",400501,"5","3","2"
"191649",420101,"5","24","113"
"191649",450101,"5","13","22"
"191649",450201,"5","0","4"
"191649",450601,"5","13","9"
"191649",450801,"5","9","14"
"191649",451001,"5","21","21"
"191649",451101,"5","4","8"
"191649",459999,"5","1","9"
"191649",500301,"5","0","6"
"191649",500501,"5","4","7"
"191649",500701,"5","3","9"
"191649",500703,"5","1","5"
"191649",500799,"5","2","4"
"191649",500901,"5","3","5"
"191649",990000,"5","823","963"
"191649",60201,"7","17","13"
"191649",60301,"7","67","27"
"191649",60401,"7","8","4"
"191649",60901,"7","2","2"
"191649",61401,"7","22","22"
"191649",110101,"7","27","10"
"191649",110401,"7","13","8"
"191649",130401,"7","2","2"
"191649",130901,"7","0","2"
"191649",131001,"7","6","80"
"191649",131101,"7","11","31"
"191649",131202,"7","2","27"
"191649",131205,"7","21","30"
"191649",131307,"7","0","12"
"191649",131315,"7","0","45"
"191649",131401,"7","1","10"
"191649",139999,"7","0","6"
"191649",169999,"7","0","2"
"191649",180103,"7","1","9"
"191649",180701,"7","0","22"
"191649",230801,"7","2","11"
"191649",240101,"7","0","1"
"191649",260101,"7","1","6"
"191649",270301,"7","2","1"
"191649",300401,"7","1","6"
"191649",420101,"7","24","19"
"191649",449999,"7","4","7"
"191649",450801,"7","0","1"
"191649",500799,"7","1","2"
"191649",990000,"7","235","418"
"191649",130401,"9","0","4"
"191649",130603,"9","0","1"
"191649",131315,"9","1","10"
"191649",420801,"9","7","3"
"191649",429999,"9","22","32"
"191649",990000,"9","30","50"
"191649",220101,"10","134","123"
"191649",990000,"10","134","123"
"191658",390601,"5","5","0"
"191658",990000,"5","5","0"
"191676",240101,"3","0","3"
"191676",399999,"3","1","2"
"191676",990000,"3","1","5"
"191676",60201,"5","0","1"
"191676",60401,"5","18","22"
"191676",90101,"5","7","5"
"191676",110101,"5","4","0"
"191676",131202,"5","5","21"
"191676",131312,"5","5","7"
"191676",131314,"5","7","7"
"191676",160501,"5","0","1"
"191676",160901,"5","0","2"
"191676",160905,"5","3","2"
"191676",230101,"5","2","13"
"191676",230501,"5","0","6"
"191676",260101,"5","8","8"
"191676",270101,"5","1","1"
"191676",300101,"5","1","1"
"191676",300401,"5","0","2"
"191676",380101,"5","3","0"
"191676",380201,"5","9","7"
"191676",400501,"5","1","0"
"191676",400801,"5","2","1"
"191676",420101,"5","4","29"
"191676",450101,"5","2","0"
"191676",450801,"5","7","5"
"191676",451101,"5","1","2"
"191676",500701,"5","1","1"
"191676",500903,"5","0","6"
"191676",990000,"5","91","150"
"191719",110301,"2","0","1"
"191719",170205,"2","33","6"
"191719",990000,"2","33","7"
"191719",60401,"3","68","70"
"191719",60901,"3","2","3"
"191719",70101,"3","22","41"
"191719",70201,"3","10","16"
"191719",70604,"3","0","1"
"191719",70605,"3","0","4"
"191719",70801,"3","0","4"
"191719",80799,"3","43","36"
"191719",81101,"3","1","0"
"191719",90801,"3","5","1"
"191719",110301,"3","0","1"
"191719",110401,"3","12","7"
"191719",120301,"3","12","6"
"191719",140101,"3","14","4"
"191719",150299,"3","45","4"
"191719",150303,"3","26","2"
"191719",150304,"3","4","1"
"191719",150501,"3","6","0"
"191719",150599,"3","1","0"
"191719",150603,"3","8","1"
"191719",150805,"3","13","2"
"191719",170102,"3","0","32"
"191719",170209,"3","5","11"
"191719",170210,"3","5","10"
"191719",170309,"3","4","8"
"191719",170508,"3","10","14"
"191719",181101,"3","7","49"
"191719",200102,"3","1","52"
"191719",240101,"3","141","85"
"191719",300401,"3","96","120"
"191719",310301,"3","3","4"
"191719",410301,"3","3","2"
"191719",430103,"3","57","32"
"191719",440201,"3","19","55"
"191719",460301,"3","42","0"
"191719",469999,"3","23","1"
"191719",470202,"3","9","0"
"191719",470603,"3","14","0"
"191719",470604,"3","53","2"
"191719",480105,"3","16","2"
"191719",480503,"3","6","0"
"191719",990000,"3","806","683"
"191764",469999,"3","3","1"
"191764",480102,"3","6","1"
"191764",990000,"3","9","2"
"191782",420201,"8","0","4"
"191782",990000,"8","0","4"
"191861",89999,"2","12","1"
"191861",990000,"2","12","1"
"191861",89999,"3","1","5"
"191861",990000,"3","1","5"
"191861",89999,"4","6","4"
"191861",990000,"4","6","4"
"191861",60401,"5","14","10"
"191861",279999,"5","3","3"
"191861",990000,"5","17","13"
"191861",60401,"7","20","9"
"191861",990000,"7","20","9"
"191870",70101,"3","9","13"
"191870",70601,"3","1","17"
"191870",89999,"3","10","24"
"191870",170799,"3","5","5"
"191870",430105,"3","2","0"
"191870",990000,"3","27","59"
"191898",181101,"3","0","10"
"191898",990000,"3","0","10"
"191931",60101,"2","2","0"
"191931",70301,"2","0","1"
"191931",70601,"2","0","1"
"191931",170605,"2","5","59"
"191931",440201,"2","0","1"
"191931",990000,"2","7","62"
"191931",60101,"3","1","10"
"191931",70301,"3","0","14"
"191931",70601,"3","0","2"
"191931",89999,"3","13","57"
"191931",100199,"3","9","3"
"191931",130101,"3","0","13"
"191931",181101,"3","0","33"
"191931",240101,"3","14","31"
"191931",500701,"3","1","1"
"191931",509999,"3","3","5"
"191931",990000,"3","41","169"
"191931",60101,"5","14","28"
"191931",60201,"5","44","33"
"191931",60301,"5","72","24"
"191931",60401,"5","57","37"
"191931",61401,"5","45","42"
"191931",90101,"5","38","67"
"191931",110101,"5","24","8"
"191931",110301,"5","7","5"
"191931",110401,"5","15","8"
"191931",131202,"5","0","33"
"191931",160902,"5","0","1"
"191931",160905,"5","1","5"
"191931",180701,"5","2","20"
"191931",230101,"5","2","18"
"191931",231001,"5","1","8"
"191931",260101,"5","3","6"
"191931",270101,"5","0","2"
"191931",300401,"5","5","9"
"191931",380101,"5","4","0"
"191931",380201,"5","0","1"
"191931",400501,"5","0","1"
"191931",420101,"5","7","17"
"191931",430104,"5","16","4"
"191931",440701,"5","1","10"
"191931",449999,"5","0","6"
"191931",450101,"5","2","8"
"191931",450601,"5","11","6"
"191931",450801,"5","3","8"
"191931",450901,"5","2","9"
"191931",451001,"5","6","3"
"191931",451101,"5","1","6"
"191931",990000,"5","383","433"
"191931",60201,"7","3","2"
"191931",60401,"7","3","0"
"191931",61001,"7","42","25"
"191931",61302,"7","8","8"
"191931",61401,"7","12","14"
"191931",90101,"7","1","9"
"191931",110101,"7","18","3"
"191931",110401,"7","16","15"
"191931",130404,"7","3","4"
"191931",131202,"7","1","5"
"191931",139999,"7","15","43"
"191931",180701,"7","2","7"
"191931",230101,"7","3","6"
"191931",270101,"7","1","4"
"191931",449999,"7","13","10"
"191931",450101,"7","3","3"
"191931",450601,"7","1","0"
"191931",990000,"7","145","158"
"191968",60201,"5","20","12"
"191968",60301,"5","40","16"
"191968",60401,"5","78","40"
"191968",60901,"5","3","5"
"191968",61101,"5","3","8"
"191968",61401,"5","18","22"
"191968",90101,"5","4","6"
"191968",90701,"5","57","54"
"191968",99999,"5","7","29"
"191968",110101,"5","1","1"
"191968",119999,"5","1","0"
"191968",131012,"5","0","25"
"191968",131307,"5","1","2"
"191968",131312,"5","9","17"
"191968",131314,"5","28","18"
"191968",160901,"5","1","0"
"191968",160905,"5","1","2"
"191968",170813,"5","11","65"
"191968",179999,"5","9","20"
"191968",180103,"5","0","15"
"191968",180701,"5","2","13"
"191968",180703,"5","0","7"
"191968",230101,"5","30","34"
"191968",231001,"5","8","22"
"191968",240101,"5","14","13"
"191968",260101,"5","8","9"
"191968",260201,"5","0","1"
"191968",270101,"5","6","2"
"191968",310301,"5","8","20"
"191968",380101,"5","7","0"
"191968",380201,"5","1","1"
"191968",389999,"5","1","4"
"191968",400501,"5","4","4"
"191968",400801,"5","5","4"
"191968",420101,"5","16","57"
"191968",429999,"5","6","29"
"191968",450101,"5","2","1"
"191968",450201,"5","2","4"
"191968",450601,"5","11","1"
"191968",450801,"5","25","5"
"191968",451001,"5","25","10"
"191968",451101,"5","17","56"
"191968",459999,"5","12","6"
"191968",500501,"5","12","18"
"191968",500602,"5","26","16"
