Geo__geoid_	Geo_NAME	Geo_qname	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIHHTLI	Geo_AITSCE	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_BTTR	Geo_BTBG	Geo_PUMA5	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21111005600"	"Census Tract 56, Jefferson County, Kentucky"	"Census Tract 56, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2317	.	.	.	21	111	.	.	21	5600	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2490	1032	716	558	126	53	0	5
"21111005900"	"Census Tract 59, Jefferson County, Kentucky"	"Census Tract 59, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2318	.	.	.	21	111	.	.	21	5900	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3412	710	1280	797	354	140	102	29
"21111006200"	"Census Tract 62, Jefferson County, Kentucky"	"Census Tract 62, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2319	.	.	.	21	111	.	.	21	6200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1077	191	325	429	101	20	6	5
"21111006300"	"Census Tract 63, Jefferson County, Kentucky"	"Census Tract 63, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2320	.	.	.	21	111	.	.	21	6300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1406	130	409	390	308	137	32	0
"21111006400"	"Census Tract 64, Jefferson County, Kentucky"	"Census Tract 64, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2321	.	.	.	21	111	.	.	21	6400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1292	51	194	376	359	224	66	22
"21111006500"	"Census Tract 65, Jefferson County, Kentucky"	"Census Tract 65, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2322	.	.	.	21	111	.	.	21	6500	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1886	660	508	513	132	73	0	0
"21111006600"	"Census Tract 66, Jefferson County, Kentucky"	"Census Tract 66, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2323	.	.	.	21	111	.	.	21	6600	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1179	87	339	224	307	106	50	66
"21111006800"	"Census Tract 68, Jefferson County, Kentucky"	"Census Tract 68, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2324	.	.	.	21	111	.	.	21	6800	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1529	259	335	463	290	169	4	9
"21111006900"	"Census Tract 69, Jefferson County, Kentucky"	"Census Tract 69, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2325	.	.	.	21	111	.	.	21	6900	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1759	285	377	587	268	196	22	24
"21111007000"	"Census Tract 70, Jefferson County, Kentucky"	"Census Tract 70, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2326	.	.	.	21	111	.	.	21	7000	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1524	76	373	441	342	239	44	9
"21111007100"	"Census Tract 71, Jefferson County, Kentucky"	"Census Tract 71, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2327	.	.	.	21	111	.	.	21	7100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3434	654	751	995	526	408	41	59
"21111007400"	"Census Tract 74, Jefferson County, Kentucky"	"Census Tract 74, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2328	.	.	.	21	111	.	.	21	7400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1817	251	316	460	522	207	30	31
"21111007501"	"Census Tract 75.01, Jefferson County, Kentucky"	"Census Tract 75.01, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2329	.	.	.	21	111	.	.	21	7501	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3694	95	227	520	1587	680	481	104
"21111007502"	"Census Tract 75.02, Jefferson County, Kentucky"	"Census Tract 75.02, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2330	.	.	.	21	111	.	.	21	7502	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4177	210	555	802	1404	575	412	219
"21111007601"	"Census Tract 76.01, Jefferson County, Kentucky"	"Census Tract 76.01, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2331	.	.	.	21	111	.	.	21	7601	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1537	39	210	294	465	334	90	105
"21111007602"	"Census Tract 76.02, Jefferson County, Kentucky"	"Census Tract 76.02, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2332	.	.	.	21	111	.	.	21	7602	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2683	238	510	1018	442	313	104	58
"21111007603"	"Census Tract 76.03, Jefferson County, Kentucky"	"Census Tract 76.03, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2333	.	.	.	21	111	.	.	21	7603	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1817	45	334	495	487	302	101	53
"21111007700"	"Census Tract 77, Jefferson County, Kentucky"	"Census Tract 77, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2334	.	.	.	21	111	.	.	21	7700	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2542	130	451	449	813	349	253	97
"21111007800"	"Census Tract 78, Jefferson County, Kentucky"	"Census Tract 78, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2335	.	.	.	21	111	.	.	21	7800	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2332	72	260	602	642	439	215	102
"21111007900"	"Census Tract 79, Jefferson County, Kentucky"	"Census Tract 79, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2336	.	.	.	21	111	.	.	21	7900	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1435	39	148	334	405	335	81	93
"21111008100"	"Census Tract 81, Jefferson County, Kentucky"	"Census Tract 81, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2337	.	.	.	21	111	.	.	21	8100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2673	366	605	751	518	316	57	60
"21111008200"	"Census Tract 82, Jefferson County, Kentucky"	"Census Tract 82, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2338	.	.	.	21	111	.	.	21	8200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3064	120	139	609	1089	697	367	43
"21111008300"	"Census Tract 83, Jefferson County, Kentucky"	"Census Tract 83, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2339	.	.	.	21	111	.	.	21	8300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1916	37	286	382	663	379	114	55
"21111008400"	"Census Tract 84, Jefferson County, Kentucky"	"Census Tract 84, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2340	.	.	.	21	111	.	.	21	8400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2257	92	278	595	733	381	72	106
"21111008500"	"Census Tract 85, Jefferson County, Kentucky"	"Census Tract 85, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2341	.	.	.	21	111	.	.	21	8500	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1667	22	42	523	475	372	138	95
"21111008700"	"Census Tract 87, Jefferson County, Kentucky"	"Census Tract 87, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2342	.	.	.	21	111	.	.	21	8700	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2736	29	241	540	993	523	272	138
"21111008800"	"Census Tract 88, Jefferson County, Kentucky"	"Census Tract 88, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2343	.	.	.	21	111	.	.	21	8800	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2330	63	143	387	743	532	387	75
"21111008900"	"Census Tract 89, Jefferson County, Kentucky"	"Census Tract 89, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2344	.	.	.	21	111	.	.	21	8900	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2646	66	274	611	735	627	178	155
"21111009000"	"Census Tract 90, Jefferson County, Kentucky"	"Census Tract 90, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2345	.	.	.	21	111	.	.	21	9000	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4389	919	1191	1302	716	159	50	52
"21111009103"	"Census Tract 91.03, Jefferson County, Kentucky"	"Census Tract 91.03, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2346	.	.	.	21	111	.	.	21	9103	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1124	343	447	240	49	15	18	12
"21111009105"	"Census Tract 91.05, Jefferson County, Kentucky"	"Census Tract 91.05, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2347	.	.	.	21	111	.	.	21	9105	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1894	484	635	618	69	45	11	32
"21111009106"	"Census Tract 91.06, Jefferson County, Kentucky"	"Census Tract 91.06, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2348	.	.	.	21	111	.	.	21	9106	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3709	732	1582	911	279	134	52	19
"21111009300"	"Census Tract 93, Jefferson County, Kentucky"	"Census Tract 93, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2349	.	.	.	21	111	.	.	21	9300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3665	421	1013	960	765	416	64	26
"21111009400"	"Census Tract 94, Jefferson County, Kentucky"	"Census Tract 94, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2350	.	.	.	21	111	.	.	21	9400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4793	483	1490	1544	679	328	173	96
"21111009600"	"Census Tract 96, Jefferson County, Kentucky"	"Census Tract 96, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2351	.	.	.	21	111	.	.	21	9600	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3368	52	507	667	1257	494	196	195
"21111009700"	"Census Tract 97, Jefferson County, Kentucky"	"Census Tract 97, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2352	.	.	.	21	111	.	.	21	9700	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2064	105	231	679	620	329	42	58
"21111009800"	"Census Tract 98, Jefferson County, Kentucky"	"Census Tract 98, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2353	.	.	.	21	111	.	.	21	9800	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1996	79	318	423	665	348	123	40
"21111009900"	"Census Tract 99, Jefferson County, Kentucky"	"Census Tract 99, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2354	.	.	.	21	111	.	.	21	9900	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2107	61	420	586	618	295	95	32
"21111010001"	"Census Tract 100.01, Jefferson County, Kentucky"	"Census Tract 100.01, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2355	.	.	.	21	111	.	.	21	10001	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3554	67	482	813	1180	570	286	156
"21111010004"	"Census Tract 100.04, Jefferson County, Kentucky"	"Census Tract 100.04, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2356	.	.	.	21	111	.	.	21	10004	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3247	310	659	1071	847	269	16	75
"21111010005"	"Census Tract 100.05, Jefferson County, Kentucky"	"Census Tract 100.05, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2357	.	.	.	21	111	.	.	21	10005	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3057	216	875	913	661	318	53	21
"21111010006"	"Census Tract 100.06, Jefferson County, Kentucky"	"Census Tract 100.06, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2358	.	.	.	21	111	.	.	21	10006	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2556	119	506	851	658	363	45	14
"21111010007"	"Census Tract 100.07, Jefferson County, Kentucky"	"Census Tract 100.07, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2359	.	.	.	21	111	.	.	21	10007	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3040	118	448	747	1074	464	122	67
"21111010008"	"Census Tract 100.08, Jefferson County, Kentucky"	"Census Tract 100.08, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2360	.	.	.	21	111	.	.	21	10008	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2728	107	478	664	907	438	62	72
"21111010102"	"Census Tract 101.02, Jefferson County, Kentucky"	"Census Tract 101.02, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2361	.	.	.	21	111	.	.	21	10102	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2977	61	365	876	970	567	71	67
"21111010103"	"Census Tract 101.03, Jefferson County, Kentucky"	"Census Tract 101.03, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2362	.	.	.	21	111	.	.	21	10103	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3329	143	615	1067	1142	319	17	26
"21111010104"	"Census Tract 101.04, Jefferson County, Kentucky"	"Census Tract 101.04, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2363	.	.	.	21	111	.	.	21	10104	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2044	141	287	802	524	221	55	14
"21111010307"	"Census Tract 103.07, Jefferson County, Kentucky"	"Census Tract 103.07, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2364	.	.	.	21	111	.	.	21	10307	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3651	78	476	961	1339	515	189	93
"21111010309"	"Census Tract 103.09, Jefferson County, Kentucky"	"Census Tract 103.09, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2365	.	.	.	21	111	.	.	21	10309	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3559	155	497	804	974	685	279	165
"21111010311"	"Census Tract 103.11, Jefferson County, Kentucky"	"Census Tract 103.11, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2366	.	.	.	21	111	.	.	21	10311	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	5100	183	974	1773	1324	688	102	56
"21111010312"	"Census Tract 103.12, Jefferson County, Kentucky"	"Census Tract 103.12, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2367	.	.	.	21	111	.	.	21	10312	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2397	32	207	559	901	336	291	71
"21111010313"	"Census Tract 103.13, Jefferson County, Kentucky"	"Census Tract 103.13, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2368	.	.	.	21	111	.	.	21	10313	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2908	67	127	619	1144	455	325	171
"21111010314"	"Census Tract 103.14, Jefferson County, Kentucky"	"Census Tract 103.14, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2369	.	.	.	21	111	.	.	21	10314	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4058	126	693	1000	1092	865	192	90
"21111010315"	"Census Tract 103.15, Jefferson County, Kentucky"	"Census Tract 103.15, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2370	.	.	.	21	111	.	.	21	10315	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2335	94	263	504	847	490	113	24
"21111010316"	"Census Tract 103.16, Jefferson County, Kentucky"	"Census Tract 103.16, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2371	.	.	.	21	111	.	.	21	10316	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3232	102	409	668	1043	710	241	59
"21111010317"	"Census Tract 103.17, Jefferson County, Kentucky"	"Census Tract 103.17, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2372	.	.	.	21	111	.	.	21	10317	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3252	34	193	663	1300	589	304	169
"21111010318"	"Census Tract 103.18, Jefferson County, Kentucky"	"Census Tract 103.18, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2373	.	.	.	21	111	.	.	21	10318	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4234	41	356	927	1527	846	299	238
"21111010319"	"Census Tract 103.19, Jefferson County, Kentucky"	"Census Tract 103.19, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2374	.	.	.	21	111	.	.	21	10319	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3326	79	644	911	1066	468	101	57
"21111010320"	"Census Tract 103.20, Jefferson County, Kentucky"	"Census Tract 103.20, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2375	.	.	.	21	111	.	.	21	10320	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2203	118	327	798	565	278	59	58
"21111010402"	"Census Tract 104.02, Jefferson County, Kentucky"	"Census Tract 104.02, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2376	.	.	.	21	111	.	.	21	10402	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4696	285	982	1282	1262	664	124	97
"21111010403"	"Census Tract 104.03, Jefferson County, Kentucky"	"Census Tract 104.03, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2377	.	.	.	21	111	.	.	21	10403	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3023	93	365	742	1055	453	196	119
"21111010405"	"Census Tract 104.05, Jefferson County, Kentucky"	"Census Tract 104.05, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2378	.	.	.	21	111	.	.	21	10405	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3180	177	467	1100	888	429	77	42
"21111010406"	"Census Tract 104.06, Jefferson County, Kentucky"	"Census Tract 104.06, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2379	.	.	.	21	111	.	.	21	10406	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3952	79	622	883	1342	638	310	78
"21111010500"	"Census Tract 105, Jefferson County, Kentucky"	"Census Tract 105, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2380	.	.	.	21	111	.	.	21	10500	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2678	59	564	828	674	355	132	66
"21111010601"	"Census Tract 106.01, Jefferson County, Kentucky"	"Census Tract 106.01, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2381	.	.	.	21	111	.	.	21	10601	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2431	104	262	626	927	356	125	31
"21111010602"	"Census Tract 106.02, Jefferson County, Kentucky"	"Census Tract 106.02, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2382	.	.	.	21	111	.	.	21	10602	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2858	147	434	758	915	370	169	65
"21111010701"	"Census Tract 107.01, Jefferson County, Kentucky"	"Census Tract 107.01, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2383	.	.	.	21	111	.	.	21	10701	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3857	244	567	781	1129	781	310	45
"21111010702"	"Census Tract 107.02, Jefferson County, Kentucky"	"Census Tract 107.02, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2384	.	.	.	21	111	.	.	21	10702	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4020	202	701	1238	1005	732	120	22
"21111010705"	"Census Tract 107.05, Jefferson County, Kentucky"	"Census Tract 107.05, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2385	.	.	.	21	111	.	.	21	10705	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4459	202	670	1104	1332	607	361	183
"21111010706"	"Census Tract 107.06, Jefferson County, Kentucky"	"Census Tract 107.06, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2386	.	.	.	21	111	.	.	21	10706	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2511	103	416	878	801	222	62	29
"21111010800"	"Census Tract 108, Jefferson County, Kentucky"	"Census Tract 108, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2387	.	.	.	21	111	.	.	21	10800	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2792	205	557	773	796	334	79	48
"21111010901"	"Census Tract 109.01, Jefferson County, Kentucky"	"Census Tract 109.01, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2388	.	.	.	21	111	.	.	21	10901	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3268	226	993	1214	619	180	20	16
"21111010902"	"Census Tract 109.02, Jefferson County, Kentucky"	"Census Tract 109.02, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2389	.	.	.	21	111	.	.	21	10902	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3114	243	689	1047	742	300	51	42
"21111011002"	"Census Tract 110.02, Jefferson County, Kentucky"	"Census Tract 110.02, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2390	.	.	.	21	111	.	.	21	11002	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3219	582	1080	1063	275	191	11	17
"21111011003"	"Census Tract 110.03, Jefferson County, Kentucky"	"Census Tract 110.03, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2391	.	.	.	21	111	.	.	21	11003	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4215	212	1339	1315	956	316	50	27
"21111011004"	"Census Tract 110.04, Jefferson County, Kentucky"	"Census Tract 110.04, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2392	.	.	.	21	111	.	.	21	11004	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4303	557	1275	1216	721	416	61	57
"21111011005"	"Census Tract 110.05, Jefferson County, Kentucky"	"Census Tract 110.05, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2393	.	.	.	21	111	.	.	21	11005	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1915	330	482	704	257	118	24	0
"21111011102"	"Census Tract 111.02, Jefferson County, Kentucky"	"Census Tract 111.02, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2394	.	.	.	21	111	.	.	21	11102	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4902	558	1405	1537	929	380	51	42
"21111011106"	"Census Tract 111.06, Jefferson County, Kentucky"	"Census Tract 111.06, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2395	.	.	.	21	111	.	.	21	11106	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4546	529	1385	1451	705	394	47	35
"21111011109"	"Census Tract 111.09, Jefferson County, Kentucky"	"Census Tract 111.09, Jefferson County, Kentucky"	"KY"	140	0	"ACSSF"	2396	.	.	.	21	111	.	.	21	11109	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1530	107	366	614	282	151	0	10
