Geo__geoid_	Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_STATE	Geo_COUNTY	Geo_TRACT	Geo_CNECTA	Geo_NECTADIV	Geo_GEO_ID	Geo_NAME	Geo_AREALAND	Geo_AREAWATER	Geo_PLACESE	Geo_qname	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21111010500"	"ACSSF"	"KY"	140	0	21	111	10500	"."	"."	"1400000US21111010500"	"Census Tract 105, Jefferson County, Kentucky"	3089494	22209	21	"Census Tract 105, Jefferson County, Kentucky"	2724	85	418	606	851	566	123	75
"21111010601"	"ACSSF"	"KY"	140	0	21	111	10601	"."	"."	"1400000US21111010601"	"Census Tract 106.01, Jefferson County, Kentucky"	2505668	11712	21	"Census Tract 106.01, Jefferson County, Kentucky"	2509	44	241	491	836	591	242	64
"21111010602"	"ACSSF"	"KY"	140	0	21	111	10602	"."	"."	"1400000US21111010602"	"Census Tract 106.02, Jefferson County, Kentucky"	2138120	17610	21	"Census Tract 106.02, Jefferson County, Kentucky"	2504	67	344	706	607	483	154	143
"21111010701"	"ACSSF"	"KY"	140	0	21	111	10701	"."	"."	"1400000US21111010701"	"Census Tract 107.01, Jefferson County, Kentucky"	7715871	52985	21	"Census Tract 107.01, Jefferson County, Kentucky"	3638	148	557	541	1206	816	306	64
"21111010702"	"ACSSF"	"KY"	140	0	21	111	10702	"."	"."	"1400000US21111010702"	"Census Tract 107.02, Jefferson County, Kentucky"	4560897	21764	21	"Census Tract 107.02, Jefferson County, Kentucky"	4195	71	682	1048	1451	700	111	132
"21111010706"	"ACSSF"	"KY"	140	0	21	111	10706	"."	"."	"1400000US21111010706"	"Census Tract 107.06, Jefferson County, Kentucky"	3457188	2481	21	"Census Tract 107.06, Jefferson County, Kentucky"	2916	41	497	615	1175	391	167	30
"21111010707"	"ACSSF"	"KY"	140	0	21	111	10707	"."	"."	"1400000US21111010707"	"Census Tract 107.07, Jefferson County, Kentucky"	2513464	27857	21	"Census Tract 107.07, Jefferson County, Kentucky"	2737	34	351	1085	532	518	94	123
"21111010708"	"ACSSF"	"KY"	140	0	21	111	10708	"."	"."	"1400000US21111010708"	"Census Tract 107.08, Jefferson County, Kentucky"	1555317	2233	21	"Census Tract 107.08, Jefferson County, Kentucky"	1713	64	193	409	577	405	30	35
"21111010800"	"ACSSF"	"KY"	140	0	21	111	10800	"."	"."	"1400000US21111010800"	"Census Tract 108, Jefferson County, Kentucky"	2655663	1706	21	"Census Tract 108, Jefferson County, Kentucky"	2713	136	570	880	668	336	97	26
"21111010901"	"ACSSF"	"KY"	140	0	21	111	10901	"."	"."	"1400000US21111010901"	"Census Tract 109.01, Jefferson County, Kentucky"	2676228	17943	21	"Census Tract 109.01, Jefferson County, Kentucky"	3285	325	991	856	833	276	4	0
"21111010902"	"ACSSF"	"KY"	140	0	21	111	10902	"."	"."	"1400000US21111010902"	"Census Tract 109.02, Jefferson County, Kentucky"	1921444	2508	21	"Census Tract 109.02, Jefferson County, Kentucky"	2822	240	591	801	708	415	44	23
"21111011003"	"ACSSF"	"KY"	140	0	21	111	11003	"."	"."	"1400000US21111011003"	"Census Tract 110.03, Jefferson County, Kentucky"	3197003	2594	21	"Census Tract 110.03, Jefferson County, Kentucky"	4408	289	1195	1462	1045	353	56	8
"21111011005"	"ACSSF"	"KY"	140	0	21	111	11005	"."	"."	"1400000US21111011005"	"Census Tract 110.05, Jefferson County, Kentucky"	1791198	5219	21	"Census Tract 110.05, Jefferson County, Kentucky"	2153	321	699	484	521	110	18	0
"21111011006"	"ACSSF"	"KY"	140	0	21	111	11006	"."	"."	"1400000US21111011006"	"Census Tract 110.06, Jefferson County, Kentucky"	3493094	39878	21	"Census Tract 110.06, Jefferson County, Kentucky"	1909	266	565	534	426	112	2	4
"21111011007"	"ACSSF"	"KY"	140	0	21	111	11007	"."	"."	"1400000US21111011007"	"Census Tract 110.07, Jefferson County, Kentucky"	4691085	28836	21	"Census Tract 110.07, Jefferson County, Kentucky"	2011	200	755	395	614	47	0	0
"21111011008"	"ACSSF"	"KY"	140	0	21	111	11008	"."	"."	"1400000US21111011008"	"Census Tract 110.08, Jefferson County, Kentucky"	919493	9292	21	"Census Tract 110.08, Jefferson County, Kentucky"	2553	84	640	742	729	241	38	79
"21111011009"	"ACSSF"	"KY"	140	0	21	111	11009	"."	"."	"1400000US21111011009"	"Census Tract 110.09, Jefferson County, Kentucky"	1519545	1939	21	"Census Tract 110.09, Jefferson County, Kentucky"	2711	134	674	734	627	389	26	127
"21111011109"	"ACSSF"	"KY"	140	0	21	111	11109	"."	"."	"1400000US21111011109"	"Census Tract 111.09, Jefferson County, Kentucky"	2417165	10964	21	"Census Tract 111.09, Jefferson County, Kentucky"	1777	116	624	497	321	167	28	24
"21111011110"	"ACSSF"	"KY"	140	0	21	111	11110	"."	"."	"1400000US21111011110"	"Census Tract 111.10, Jefferson County, Kentucky"	4224790	8434	21	"Census Tract 111.10, Jefferson County, Kentucky"	4623	174	932	1618	1261	457	29	152
"21111011111"	"ACSSF"	"KY"	140	0	21	111	11111	"."	"."	"1400000US21111011111"	"Census Tract 111.11, Jefferson County, Kentucky"	3708998	13462	21	"Census Tract 111.11, Jefferson County, Kentucky"	3814	125	592	1224	1118	475	59	221
"21111011112"	"ACSSF"	"KY"	140	0	21	111	11112	"."	"."	"1400000US21111011112"	"Census Tract 111.12, Jefferson County, Kentucky"	2125000	7545	21	"Census Tract 111.12, Jefferson County, Kentucky"	2808	77	832	965	607	283	13	31
"21111011113"	"ACSSF"	"KY"	140	0	21	111	11113	"."	"."	"1400000US21111011113"	"Census Tract 111.13, Jefferson County, Kentucky"	1591954	8963	21	"Census Tract 111.13, Jefferson County, Kentucky"	2313	65	545	770	453	407	32	41
"21111011114"	"ACSSF"	"KY"	140	0	21	111	11114	"."	"."	"1400000US21111011114"	"Census Tract 111.14, Jefferson County, Kentucky"	3876621	11999	21	"Census Tract 111.14, Jefferson County, Kentucky"	3843	235	852	1318	794	566	78	0
"21111011115"	"ACSSF"	"KY"	140	0	21	111	11115	"."	"."	"1400000US21111011115"	"Census Tract 111.15, Jefferson County, Kentucky"	2579050	5160	21	"Census Tract 111.15, Jefferson County, Kentucky"	2445	195	859	696	540	137	14	4
"21111011116"	"ACSSF"	"KY"	140	0	21	111	11116	"."	"."	"1400000US21111011116"	"Census Tract 111.16, Jefferson County, Kentucky"	21236271	245050	21	"Census Tract 111.16, Jefferson County, Kentucky"	2778	315	488	962	608	361	35	9
"21111011117"	"ACSSF"	"KY"	140	0	21	111	11117	"."	"."	"1400000US21111011117"	"Census Tract 111.17, Jefferson County, Kentucky"	1757497	1153	21	"Census Tract 111.17, Jefferson County, Kentucky"	2293	190	545	700	700	133	13	12
"21111011118"	"ACSSF"	"KY"	140	0	21	111	11118	"."	"."	"1400000US21111011118"	"Census Tract 111.18, Jefferson County, Kentucky"	2593914	306	21	"Census Tract 111.18, Jefferson County, Kentucky"	2876	59	676	1141	646	294	33	27
"21111011201"	"ACSSF"	"KY"	140	0	21	111	11201	"."	"."	"1400000US21111011201"	"Census Tract 112.01, Jefferson County, Kentucky"	572084	11094	21	"Census Tract 112.01, Jefferson County, Kentucky"	1254	258	346	241	297	86	4	22
"21111011202"	"ACSSF"	"KY"	140	0	21	111	11202	"."	"."	"1400000US21111011202"	"Census Tract 112.02, Jefferson County, Kentucky"	1133178	2350	21	"Census Tract 112.02, Jefferson County, Kentucky"	2538	146	868	862	599	49	14	0
"21111011301"	"ACSSF"	"KY"	140	0	21	111	11301	"."	"."	"1400000US21111011301"	"Census Tract 113.01, Jefferson County, Kentucky"	6924405	16924	21	"Census Tract 113.01, Jefferson County, Kentucky"	1410	156	393	449	234	145	6	27
"21111011302"	"ACSSF"	"KY"	140	0	21	111	11302	"."	"."	"1400000US21111011302"	"Census Tract 113.02, Jefferson County, Kentucky"	3469030	2450	21	"Census Tract 113.02, Jefferson County, Kentucky"	4239	731	1467	1632	312	86	11	0
"21111011403"	"ACSSF"	"KY"	140	0	21	111	11403	"."	"."	"1400000US21111011403"	"Census Tract 114.03, Jefferson County, Kentucky"	3076901	36543	21	"Census Tract 114.03, Jefferson County, Kentucky"	1116	183	458	260	173	36	6	0
"21111011404"	"ACSSF"	"KY"	140	0	21	111	11404	"."	"."	"1400000US21111011404"	"Census Tract 114.04, Jefferson County, Kentucky"	2310382	5388	21	"Census Tract 114.04, Jefferson County, Kentucky"	2742	435	898	1081	177	19	85	47
"21111011405"	"ACSSF"	"KY"	140	0	21	111	11405	"."	"."	"1400000US21111011405"	"Census Tract 114.05, Jefferson County, Kentucky"	2465154	8590	21	"Census Tract 114.05, Jefferson County, Kentucky"	3433	450	1506	980	372	37	0	88
"21111011406"	"ACSSF"	"KY"	140	0	21	111	11406	"."	"."	"1400000US21111011406"	"Census Tract 114.06, Jefferson County, Kentucky"	4477046	10870	21	"Census Tract 114.06, Jefferson County, Kentucky"	3742	656	1271	1311	346	158	0	0
"21111011506"	"ACSSF"	"KY"	140	0	21	111	11506	"."	"."	"1400000US21111011506"	"Census Tract 115.06, Jefferson County, Kentucky"	3799564	12871	21	"Census Tract 115.06, Jefferson County, Kentucky"	3439	170	981	1354	651	260	0	23
"21111011508"	"ACSSF"	"KY"	140	0	21	111	11508	"."	"."	"1400000US21111011508"	"Census Tract 115.08, Jefferson County, Kentucky"	7235976	57288	21	"Census Tract 115.08, Jefferson County, Kentucky"	4429	205	1719	1240	858	337	0	70
"21111011509"	"ACSSF"	"KY"	140	0	21	111	11509	"."	"."	"1400000US21111011509"	"Census Tract 115.09, Jefferson County, Kentucky"	3469336	32121	21	"Census Tract 115.09, Jefferson County, Kentucky"	2544	246	673	983	456	142	44	0
"21111011513"	"ACSSF"	"KY"	140	0	21	111	11513	"."	"."	"1400000US21111011513"	"Census Tract 115.13, Jefferson County, Kentucky"	3409566	20159	21	"Census Tract 115.13, Jefferson County, Kentucky"	3044	140	1006	1155	481	220	19	23
"21111011514"	"ACSSF"	"KY"	140	0	21	111	11514	"."	"."	"1400000US21111011514"	"Census Tract 115.14, Jefferson County, Kentucky"	2999246	16401	21	"Census Tract 115.14, Jefferson County, Kentucky"	2815	143	695	1153	548	255	15	6
"21111011515"	"ACSSF"	"KY"	140	0	21	111	11515	"."	"."	"1400000US21111011515"	"Census Tract 115.15, Jefferson County, Kentucky"	3611890	7947	21	"Census Tract 115.15, Jefferson County, Kentucky"	3188	293	747	1192	683	243	30	0
"21111011516"	"ACSSF"	"KY"	140	0	21	111	11516	"."	"."	"1400000US21111011516"	"Census Tract 115.16, Jefferson County, Kentucky"	2606229	11975	21	"Census Tract 115.16, Jefferson County, Kentucky"	2862	171	721	1257	564	141	8	0
"21111011517"	"ACSSF"	"KY"	140	0	21	111	11517	"."	"."	"1400000US21111011517"	"Census Tract 115.17, Jefferson County, Kentucky"	5026447	49921	21	"Census Tract 115.17, Jefferson County, Kentucky"	3372	78	795	1147	877	434	19	22
"21111011518"	"ACSSF"	"KY"	140	0	21	111	11518	"."	"."	"1400000US21111011518"	"Census Tract 115.18, Jefferson County, Kentucky"	2125093	29833	21	"Census Tract 115.18, Jefferson County, Kentucky"	1429	23	208	438	469	243	26	22
"21111011519"	"ACSSF"	"KY"	140	0	21	111	11519	"."	"."	"1400000US21111011519"	"Census Tract 115.19, Jefferson County, Kentucky"	6719951	79108	21	"Census Tract 115.19, Jefferson County, Kentucky"	3937	242	1226	1142	783	439	70	35
"21111011520"	"ACSSF"	"KY"	140	0	21	111	11520	"."	"."	"1400000US21111011520"	"Census Tract 115.20, Jefferson County, Kentucky"	7721274	165678	21	"Census Tract 115.20, Jefferson County, Kentucky"	3329	21	391	680	1325	816	49	47
"21111011521"	"ACSSF"	"KY"	140	0	21	111	11521	"."	"."	"1400000US21111011521"	"Census Tract 115.21, Jefferson County, Kentucky"	2693873	24533	21	"Census Tract 115.21, Jefferson County, Kentucky"	2873	272	685	805	850	78	183	0
"21111011522"	"ACSSF"	"KY"	140	0	21	111	11522	"."	"."	"1400000US21111011522"	"Census Tract 115.22, Jefferson County, Kentucky"	2568505	1561	21	"Census Tract 115.22, Jefferson County, Kentucky"	1749	54	522	586	301	190	42	54
"21111011603"	"ACSSF"	"KY"	140	0	21	111	11603	"."	"."	"1400000US21111011603"	"Census Tract 116.03, Jefferson County, Kentucky"	35130711	528097	21	"Census Tract 116.03, Jefferson County, Kentucky"	3752	131	836	1321	717	489	217	41
"21111011604"	"ACSSF"	"KY"	140	0	21	111	11604	"."	"."	"1400000US21111011604"	"Census Tract 116.04, Jefferson County, Kentucky"	74628019	1365604	21	"Census Tract 116.04, Jefferson County, Kentucky"	1824	81	428	481	442	330	30	32
"21111011605"	"ACSSF"	"KY"	140	0	21	111	11605	"."	"."	"1400000US21111011605"	"Census Tract 116.05, Jefferson County, Kentucky"	14336411	224551	21	"Census Tract 116.05, Jefferson County, Kentucky"	5667	77	783	1848	1813	868	143	135
"21111011606"	"ACSSF"	"KY"	140	0	21	111	11606	"."	"."	"1400000US21111011606"	"Census Tract 116.06, Jefferson County, Kentucky"	28090421	619497	21	"Census Tract 116.06, Jefferson County, Kentucky"	1096	26	113	359	286	211	58	43
"21111011706"	"ACSSF"	"KY"	140	0	21	111	11706	"."	"."	"1400000US21111011706"	"Census Tract 117.06, Jefferson County, Kentucky"	4398535	3977	21	"Census Tract 117.06, Jefferson County, Kentucky"	2973	130	965	1035	589	200	50	4
"21111011707"	"ACSSF"	"KY"	140	0	21	111	11707	"."	"."	"1400000US21111011707"	"Census Tract 117.07, Jefferson County, Kentucky"	6116694	60987	21	"Census Tract 117.07, Jefferson County, Kentucky"	4578	509	1382	1116	1284	267	20	0
"21111011708"	"ACSSF"	"KY"	140	0	21	111	11708	"."	"."	"1400000US21111011708"	"Census Tract 117.08, Jefferson County, Kentucky"	8784417	144179	21	"Census Tract 117.08, Jefferson County, Kentucky"	4428	318	1166	1432	756	352	308	96
"21111011709"	"ACSSF"	"KY"	140	0	21	111	11709	"."	"."	"1400000US21111011709"	"Census Tract 117.09, Jefferson County, Kentucky"	25118682	527821	21	"Census Tract 117.09, Jefferson County, Kentucky"	4994	233	1190	1653	1346	465	72	35
"21111011710"	"ACSSF"	"KY"	140	0	21	111	11710	"."	"."	"1400000US21111011710"	"Census Tract 117.10, Jefferson County, Kentucky"	1859794	80975	21	"Census Tract 117.10, Jefferson County, Kentucky"	2051	241	673	661	381	79	11	5
"21111011711"	"ACSSF"	"KY"	140	0	21	111	11711	"."	"."	"1400000US21111011711"	"Census Tract 117.11, Jefferson County, Kentucky"	5294545	27829	21	"Census Tract 117.11, Jefferson County, Kentucky"	4599	392	1412	1283	785	687	31	9
"21111011712"	"ACSSF"	"KY"	140	0	21	111	11712	"."	"."	"1400000US21111011712"	"Census Tract 117.12, Jefferson County, Kentucky"	5210366	24270	21	"Census Tract 117.12, Jefferson County, Kentucky"	3319	423	1222	704	494	338	74	64
"21111011713"	"ACSSF"	"KY"	140	0	21	111	11713	"."	"."	"1400000US21111011713"	"Census Tract 117.13, Jefferson County, Kentucky"	2664206	12636	21	"Census Tract 117.13, Jefferson County, Kentucky"	1788	151	762	686	161	28	0	0
"21111011800"	"ACSSF"	"KY"	140	0	21	111	11800	"."	"."	"1400000US21111011800"	"Census Tract 118, Jefferson County, Kentucky"	4197765	27040	21	"Census Tract 118, Jefferson County, Kentucky"	1479	329	389	669	73	14	5	0
"21111011901"	"ACSSF"	"KY"	140	0	21	111	11901	"."	"."	"1400000US21111011901"	"Census Tract 119.01, Jefferson County, Kentucky"	6497423	64891	21	"Census Tract 119.01, Jefferson County, Kentucky"	895	296	202	347	19	31	0	0
"21111011904"	"ACSSF"	"KY"	140	0	21	111	11904	"."	"."	"1400000US21111011904"	"Census Tract 119.04, Jefferson County, Kentucky"	2799780	58776	21	"Census Tract 119.04, Jefferson County, Kentucky"	1829	182	691	495	336	110	0	15
"21111011906"	"ACSSF"	"KY"	140	0	21	111	11906	"."	"."	"1400000US21111011906"	"Census Tract 119.06, Jefferson County, Kentucky"	3217097	36057	21	"Census Tract 119.06, Jefferson County, Kentucky"	2786	174	948	775	722	50	105	12
"21111011907"	"ACSSF"	"KY"	140	0	21	111	11907	"."	"."	"1400000US21111011907"	"Census Tract 119.07, Jefferson County, Kentucky"	3492655	2091	21	"Census Tract 119.07, Jefferson County, Kentucky"	2959	223	1085	1108	379	164	0	0
"21111011908"	"ACSSF"	"KY"	140	0	21	111	11908	"."	"."	"1400000US21111011908"	"Census Tract 119.08, Jefferson County, Kentucky"	2160323	13846	21	"Census Tract 119.08, Jefferson County, Kentucky"	2377	429	816	989	117	26	0	0
"21111011909"	"ACSSF"	"KY"	140	0	21	111	11909	"."	"."	"1400000US21111011909"	"Census Tract 119.09, Jefferson County, Kentucky"	3275229	33423	21	"Census Tract 119.09, Jefferson County, Kentucky"	2294	262	870	694	412	56	0	0
"21111012001"	"ACSSF"	"KY"	140	0	21	111	12001	"."	"."	"1400000US21111012001"	"Census Tract 120.01, Jefferson County, Kentucky"	17805537	178062	21	"Census Tract 120.01, Jefferson County, Kentucky"	2750	381	1525	672	96	76	0	0
"21111012003"	"ACSSF"	"KY"	140	0	21	111	12003	"."	"."	"1400000US21111012003"	"Census Tract 120.03, Jefferson County, Kentucky"	47207739	341069	21	"Census Tract 120.03, Jefferson County, Kentucky"	2389	365	963	630	254	100	77	0
"21111012004"	"ACSSF"	"KY"	140	0	21	111	12004	"."	"."	"1400000US21111012004"	"Census Tract 120.04, Jefferson County, Kentucky"	2309048	22511	21	"Census Tract 120.04, Jefferson County, Kentucky"	1261	219	683	306	40	13	0	0
"21111012005"	"ACSSF"	"KY"	140	0	21	111	12005	"."	"."	"1400000US21111012005"	"Census Tract 120.05, Jefferson County, Kentucky"	7245451	60363	21	"Census Tract 120.05, Jefferson County, Kentucky"	2293	417	897	588	323	11	25	32
"21111012103"	"ACSSF"	"KY"	140	0	21	111	12103	"."	"."	"1400000US21111012103"	"Census Tract 121.03, Jefferson County, Kentucky"	7255833	1628858	21	"Census Tract 121.03, Jefferson County, Kentucky"	2544	180	829	1194	234	66	17	24
"21111012104"	"ACSSF"	"KY"	140	0	21	111	12104	"."	"."	"1400000US21111012104"	"Census Tract 121.04, Jefferson County, Kentucky"	14122222	4800512	21	"Census Tract 121.04, Jefferson County, Kentucky"	2972	414	1299	918	265	76	0	0
"21111012105"	"ACSSF"	"KY"	140	0	21	111	12105	"."	"."	"1400000US21111012105"	"Census Tract 121.05, Jefferson County, Kentucky"	4348917	9850	21	"Census Tract 121.05, Jefferson County, Kentucky"	3355	213	1102	1121	441	333	89	56
"21111012107"	"ACSSF"	"KY"	140	0	21	111	12107	"."	"."	"1400000US21111012107"	"Census Tract 121.07, Jefferson County, Kentucky"	9646473	205661	21	"Census Tract 121.07, Jefferson County, Kentucky"	3727	385	1707	1070	465	30	28	42
"21111012108"	"ACSSF"	"KY"	140	0	21	111	12108	"."	"."	"1400000US21111012108"	"Census Tract 121.08, Jefferson County, Kentucky"	1537990	29	21	"Census Tract 121.08, Jefferson County, Kentucky"	1050	176	412	304	114	44	0	0
"21111012109"	"ACSSF"	"KY"	140	0	21	111	12109	"."	"."	"1400000US21111012109"	"Census Tract 121.09, Jefferson County, Kentucky"	3989499	49257	21	"Census Tract 121.09, Jefferson County, Kentucky"	3510	331	1216	1332	395	184	23	29
"21111012203"	"ACSSF"	"KY"	140	0	21	111	12203	"."	"."	"1400000US21111012203"	"Census Tract 122.03, Jefferson County, Kentucky"	11502619	134781	21	"Census Tract 122.03, Jefferson County, Kentucky"	3922	232	1290	1103	647	389	254	7
"21111012204"	"ACSSF"	"KY"	140	0	21	111	12204	"."	"."	"1400000US21111012204"	"Census Tract 122.04, Jefferson County, Kentucky"	7167374	32223	21	"Census Tract 122.04, Jefferson County, Kentucky"	3768	326	1291	1227	517	330	40	37
"21111012205"	"ACSSF"	"KY"	140	0	21	111	12205	"."	"."	"1400000US21111012205"	"Census Tract 122.05, Jefferson County, Kentucky"	1736222	1541	21	"Census Tract 122.05, Jefferson County, Kentucky"	783	81	247	325	65	59	6	0
"21111012206"	"ACSSF"	"KY"	140	0	21	111	12206	"."	"."	"1400000US21111012206"	"Census Tract 122.06, Jefferson County, Kentucky"	2879520	860	21	"Census Tract 122.06, Jefferson County, Kentucky"	3280	340	1045	1085	532	246	0	32
"21111012301"	"ACSSF"	"KY"	140	0	21	111	12301	"."	"."	"1400000US21111012301"	"Census Tract 123.01, Jefferson County, Kentucky"	1869546	561	21	"Census Tract 123.01, Jefferson County, Kentucky"	2387	196	904	840	297	120	17	13
"21111012302"	"ACSSF"	"KY"	140	0	21	111	12302	"."	"."	"1400000US21111012302"	"Census Tract 123.02, Jefferson County, Kentucky"	4812992	28216	21	"Census Tract 123.02, Jefferson County, Kentucky"	3410	185	1189	1131	797	95	13	0
"21111012406"	"ACSSF"	"KY"	140	0	21	111	12406	"."	"."	"1400000US21111012406"	"Census Tract 124.06, Jefferson County, Kentucky"	3209833	3831	21	"Census Tract 124.06, Jefferson County, Kentucky"	3752	386	1542	1371	297	156	0	0
"21111012407"	"ACSSF"	"KY"	140	0	21	111	12407	"."	"."	"1400000US21111012407"	"Census Tract 124.07, Jefferson County, Kentucky"	4517024	16344	21	"Census Tract 124.07, Jefferson County, Kentucky"	3650	383	1281	1332	450	204	0	0
"21111012408"	"ACSSF"	"KY"	140	0	21	111	12408	"."	"."	"1400000US21111012408"	"Census Tract 124.08, Jefferson County, Kentucky"	1698307	1719	21	"Census Tract 124.08, Jefferson County, Kentucky"	1721	331	702	482	150	27	27	2
"21111012409"	"ACSSF"	"KY"	140	0	21	111	12409	"."	"."	"1400000US21111012409"	"Census Tract 124.09, Jefferson County, Kentucky"	2623503	13805	21	"Census Tract 124.09, Jefferson County, Kentucky"	2351	348	1000	649	294	60	0	0
"21111012410"	"ACSSF"	"KY"	140	0	21	111	12410	"."	"."	"1400000US21111012410"	"Census Tract 124.10, Jefferson County, Kentucky"	2111912	15456	21	"Census Tract 124.10, Jefferson County, Kentucky"	3106	159	1024	1289	435	159	12	28
"21111012412"	"ACSSF"	"KY"	140	0	21	111	12412	"."	"."	"1400000US21111012412"	"Census Tract 124.12, Jefferson County, Kentucky"	2122953	14241	21	"Census Tract 124.12, Jefferson County, Kentucky"	2293	268	791	720	321	193	0	0
"21111012413"	"ACSSF"	"KY"	140	0	21	111	12413	"."	"."	"1400000US21111012413"	"Census Tract 124.13, Jefferson County, Kentucky"	3097172	32044	21	"Census Tract 124.13, Jefferson County, Kentucky"	2433	560	865	813	128	40	12	15
"21111012501"	"ACSSF"	"KY"	140	0	21	111	12501	"."	"."	"1400000US21111012501"	"Census Tract 125.01, Jefferson County, Kentucky"	1615293	2588	21	"Census Tract 125.01, Jefferson County, Kentucky"	1830	121	831	649	148	70	0	11
"21111012502"	"ACSSF"	"KY"	140	0	21	111	12502	"."	"."	"1400000US21111012502"	"Census Tract 125.02, Jefferson County, Kentucky"	4837188	10631	21	"Census Tract 125.02, Jefferson County, Kentucky"	2913	318	1300	1047	179	53	16	0
"21111012503"	"ACSSF"	"KY"	140	0	21	111	12503	"."	"."	"1400000US21111012503"	"Census Tract 125.03, Jefferson County, Kentucky"	2514189	21621	21	"Census Tract 125.03, Jefferson County, Kentucky"	2372	368	1024	803	60	88	0	29
"21111012603"	"ACSSF"	"KY"	140	0	21	111	12603	"."	"."	"1400000US21111012603"	"Census Tract 126.03, Jefferson County, Kentucky"	1823508	1004	21	"Census Tract 126.03, Jefferson County, Kentucky"	2387	247	1190	663	241	27	19	0
"21111012604"	"ACSSF"	"KY"	140	0	21	111	12604	"."	"."	"1400000US21111012604"	"Census Tract 126.04, Jefferson County, Kentucky"	3960262	23222	21	"Census Tract 126.04, Jefferson County, Kentucky"	4004	708	1386	1502	398	10	0	0
"21111012605"	"ACSSF"	"KY"	140	0	21	111	12605	"."	"."	"1400000US21111012605"	"Census Tract 126.05, Jefferson County, Kentucky"	1981711	0	21	"Census Tract 126.05, Jefferson County, Kentucky"	2494	409	746	913	359	67	0	0
"21111012606"	"ACSSF"	"KY"	140	0	21	111	12606	"."	"."	"1400000US21111012606"	"Census Tract 126.06, Jefferson County, Kentucky"	2478588	5315	21	"Census Tract 126.06, Jefferson County, Kentucky"	2526	265	928	1033	262	28	10	0
"21111012701"	"ACSSF"	"KY"	140	0	21	111	12701	"."	"."	"1400000US21111012701"	"Census Tract 127.01, Jefferson County, Kentucky"	9679588	1517543	21	"Census Tract 127.01, Jefferson County, Kentucky"	2398	429	1147	658	119	0	45	0
"21111012702"	"ACSSF"	"KY"	140	0	21	111	12702	"."	"."	"1400000US21111012702"	"Census Tract 127.02, Jefferson County, Kentucky"	7124237	1779706	21	"Census Tract 127.02, Jefferson County, Kentucky"	1462	176	862	307	79	33	0	5
"21111012703"	"ACSSF"	"KY"	140	0	21	111	12703	"."	"."	"1400000US21111012703"	"Census Tract 127.03, Jefferson County, Kentucky"	15232584	3757020	21	"Census Tract 127.03, Jefferson County, Kentucky"	4545	624	1756	1240	381	505	0	39
"21111012801"	"ACSSF"	"KY"	140	0	21	111	12801	"."	"."	"1400000US21111012801"	"Census Tract 128.01, Jefferson County, Kentucky"	3273666	422	21	"Census Tract 128.01, Jefferson County, Kentucky"	2134	460	854	536	148	136	0	0
"21111012802"	"ACSSF"	"KY"	140	0	21	111	12802	"."	"."	"1400000US21111012802"	"Census Tract 128.02, Jefferson County, Kentucky"	2616060	0	21	"Census Tract 128.02, Jefferson County, Kentucky"	1927	345	576	707	176	123	0	0
"21111013100"	"ACSSF"	"KY"	140	0	21	111	13100	"."	"."	"1400000US21111013100"	"Census Tract 131, Jefferson County, Kentucky"	516265	0	21	"Census Tract 131, Jefferson County, Kentucky"	833	9	127	122	301	198	41	35
"21111980100"	"ACSSF"	"KY"	140	0	21	111	980100	"."	"."	"1400000US21111980100"	"Census Tract 9801, Jefferson County, Kentucky"	17621046	79976	21	"Census Tract 9801, Jefferson County, Kentucky"	0	0	0	0	0	0	0	0
"21113060102"	"ACSSF"	"KY"	140	0	21	113	60102	"."	"."	"1400000US21113060102"	"Census Tract 601.02, Jessamine County, Kentucky"	23237655	150741	21	"Census Tract 601.02, Jessamine County, Kentucky"	5145	737	1605	1778	643	303	79	0
"21113060103"	"ACSSF"	"KY"	140	0	21	113	60103	"."	"."	"1400000US21113060103"	"Census Tract 601.03, Jessamine County, Kentucky"	7307158	42218	21	"Census Tract 601.03, Jessamine County, Kentucky"	2176	177	953	483	264	276	14	9
"21113060104"	"ACSSF"	"KY"	140	0	21	113	60104	"."	"."	"1400000US21113060104"	"Census Tract 601.04, Jessamine County, Kentucky"	7265974	38050	21	"Census Tract 601.04, Jessamine County, Kentucky"	3084	38	592	902	1018	319	58	157
"21113060200"	"ACSSF"	"KY"	140	0	21	113	60200	"."	"."	"1400000US21113060200"	"Census Tract 602, Jessamine County, Kentucky"	79516838	881272	21	"Census Tract 602, Jessamine County, Kentucky"	3981	458	1205	880	927	328	103	80
"21113060300"	"ACSSF"	"KY"	140	0	21	113	60300	"."	"."	"1400000US21113060300"	"Census Tract 603, Jessamine County, Kentucky"	122517475	2369461	21	"Census Tract 603, Jessamine County, Kentucky"	1828	185	467	582	337	229	21	7
"21113060401"	"ACSSF"	"KY"	140	0	21	113	60401	"."	"."	"1400000US21113060401"	"Census Tract 604.01, Jessamine County, Kentucky"	18542281	210588	21	"Census Tract 604.01, Jessamine County, Kentucky"	2587	181	790	760	452	340	34	30
