Geo__geoid_	Geo_NAME	Geo_qname	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_BTTR	Geo_BTBG	Geo_PUMA5	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21167960300"	"Census Tract 9603"	"Census Tract 9603, Mercer County, Kentucky"	"KY"	140	0	"ACSSF"	2677	.	.	.	.	21	167	.	.	21	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2610	374	911	838	263	206	0	18
"21167960400"	"Census Tract 9604"	"Census Tract 9604, Mercer County, Kentucky"	"KY"	140	0	"ACSSF"	2678	.	.	.	.	21	167	.	.	21	960400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3219	592	1207	816	355	223	18	8
"21167960500"	"Census Tract 9605"	"Census Tract 9605, Mercer County, Kentucky"	"KY"	140	0	"ACSSF"	2679	.	.	.	.	21	167	.	.	21	960500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2395	294	784	884	272	97	33	31
"21169960100"	"Census Tract 9601"	"Census Tract 9601, Metcalfe County, Kentucky"	"KY"	140	0	"ACSSF"	2680	.	.	.	.	21	169	.	.	21	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1605	379	552	400	142	94	13	25
"21169960200"	"Census Tract 9602"	"Census Tract 9602, Metcalfe County, Kentucky"	"KY"	140	0	"ACSSF"	2681	.	.	.	.	21	169	.	.	21	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1978	305	919	541	102	85	26	0
"21169960300"	"Census Tract 9603"	"Census Tract 9603, Metcalfe County, Kentucky"	"KY"	140	0	"ACSSF"	2682	.	.	.	.	21	169	.	.	21	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3408	931	1115	931	192	217	22	0
"21171930100"	"Census Tract 9301"	"Census Tract 9301, Monroe County, Kentucky"	"KY"	140	0	"ACSSF"	2683	.	.	.	.	21	171	.	.	21	930100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1289	238	537	353	75	65	6	15
"21171930200"	"Census Tract 9302"	"Census Tract 9302, Monroe County, Kentucky"	"KY"	140	0	"ACSSF"	2684	.	.	.	.	21	171	.	.	21	930200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1262	312	546	243	75	62	24	0
"21171930300"	"Census Tract 9303"	"Census Tract 9303, Monroe County, Kentucky"	"KY"	140	0	"ACSSF"	2685	.	.	.	.	21	171	.	.	21	930300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1731	415	734	393	138	21	13	17
"21171930400"	"Census Tract 9304"	"Census Tract 9304, Monroe County, Kentucky"	"KY"	140	0	"ACSSF"	2686	.	.	.	.	21	171	.	.	21	930400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3170	935	1182	603	172	183	52	43
"21173920100"	"Census Tract 9201"	"Census Tract 9201, Montgomery County, Kentucky"	"KY"	140	0	"ACSSF"	2687	.	.	.	.	21	173	.	.	21	920100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2389	444	731	607	337	177	93	0
"21173920200"	"Census Tract 9202"	"Census Tract 9202, Montgomery County, Kentucky"	"KY"	140	0	"ACSSF"	2688	.	.	.	.	21	173	.	.	21	920200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4920	748	2180	1450	372	158	12	0
"21173920301"	"Census Tract 9203.01"	"Census Tract 9203.01, Montgomery County, Kentucky"	"KY"	140	0	"ACSSF"	2689	.	.	.	.	21	173	.	.	21	920301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2114	212	815	534	373	103	42	35
"21173920302"	"Census Tract 9203.02"	"Census Tract 9203.02, Montgomery County, Kentucky"	"KY"	140	0	"ACSSF"	2690	.	.	.	.	21	173	.	.	21	920302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4200	424	1617	1306	407	343	103	0
"21173920400"	"Census Tract 9204"	"Census Tract 9204, Montgomery County, Kentucky"	"KY"	140	0	"ACSSF"	2691	.	.	.	.	21	173	.	.	21	920400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3283	764	1402	795	223	85	8	6
"21173920500"	"Census Tract 9205"	"Census Tract 9205, Montgomery County, Kentucky"	"KY"	140	0	"ACSSF"	2692	.	.	.	.	21	173	.	.	21	920500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1961	307	951	501	147	55	0	0
"21175950100"	"Census Tract 9501"	"Census Tract 9501, Morgan County, Kentucky"	"KY"	140	0	"ACSSF"	2693	.	.	.	.	21	175	.	.	21	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1717	541	692	299	61	50	68	6
"21175950200"	"Census Tract 9502"	"Census Tract 9502, Morgan County, Kentucky"	"KY"	140	0	"ACSSF"	2694	.	.	.	.	21	175	.	.	21	950200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1344	430	497	281	68	47	0	21
"21175950300"	"Census Tract 9503"	"Census Tract 9503, Morgan County, Kentucky"	"KY"	140	0	"ACSSF"	2695	.	.	.	.	21	175	.	.	21	950300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1457	356	509	397	140	55	0	0
"21175950400"	"Census Tract 9504"	"Census Tract 9504, Morgan County, Kentucky"	"KY"	140	0	"ACSSF"	2696	.	.	.	.	21	175	.	.	21	950400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3868	840	1436	899	323	267	57	46
"21175950500"	"Census Tract 9505"	"Census Tract 9505, Morgan County, Kentucky"	"KY"	140	0	"ACSSF"	2697	.	.	.	.	21	175	.	.	21	950500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1455	455	516	353	101	26	4	0
"21177960100"	"Census Tract 9601"	"Census Tract 9601, Muhlenberg County, Kentucky"	"KY"	140	0	"ACSSF"	2698	.	.	.	.	21	177	.	.	21	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	841	352	252	233	4	0	0	0
"21177960200"	"Census Tract 9602"	"Census Tract 9602, Muhlenberg County, Kentucky"	"KY"	140	0	"ACSSF"	2699	.	.	.	.	21	177	.	.	21	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5100	962	2410	1159	277	147	145	0
"21177960300"	"Census Tract 9603"	"Census Tract 9603, Muhlenberg County, Kentucky"	"KY"	140	0	"ACSSF"	2700	.	.	.	.	21	177	.	.	21	960300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2978	580	1282	847	216	45	8	0
"21177960400"	"Census Tract 9604"	"Census Tract 9604, Muhlenberg County, Kentucky"	"KY"	140	0	"ACSSF"	2701	.	.	.	.	21	177	.	.	21	960400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3290	657	1406	838	306	65	18	0
"21177960500"	"Census Tract 9605"	"Census Tract 9605, Muhlenberg County, Kentucky"	"KY"	140	0	"ACSSF"	2702	.	.	.	.	21	177	.	.	21	960500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2464	366	1010	660	272	126	30	0
"21177960600"	"Census Tract 9606"	"Census Tract 9606, Muhlenberg County, Kentucky"	"KY"	140	0	"ACSSF"	2703	.	.	.	.	21	177	.	.	21	960600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2148	323	890	624	161	130	20	0
"21177960700"	"Census Tract 9607"	"Census Tract 9607, Muhlenberg County, Kentucky"	"KY"	140	0	"ACSSF"	2704	.	.	.	.	21	177	.	.	21	960700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2469	683	1077	587	64	45	13	0
"21177960800"	"Census Tract 9608"	"Census Tract 9608, Muhlenberg County, Kentucky"	"KY"	140	0	"ACSSF"	2705	.	.	.	.	21	177	.	.	21	960800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1390	134	659	384	81	100	13	19
"21177960900"	"Census Tract 9609"	"Census Tract 9609, Muhlenberg County, Kentucky"	"KY"	140	0	"ACSSF"	2706	.	.	.	.	21	177	.	.	21	960900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1083	169	426	376	60	47	0	5
"21179930100"	"Census Tract 9301"	"Census Tract 9301, Nelson County, Kentucky"	"KY"	140	0	"ACSSF"	2707	.	.	.	.	21	179	.	.	21	930100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2381	386	1209	518	165	67	25	11
"21179930200"	"Census Tract 9302"	"Census Tract 9302, Nelson County, Kentucky"	"KY"	140	0	"ACSSF"	2708	.	.	.	.	21	179	.	.	21	930200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5219	519	2122	1562	564	363	29	60
"21179930301"	"Census Tract 9303.01"	"Census Tract 9303.01, Nelson County, Kentucky"	"KY"	140	0	"ACSSF"	2709	.	.	.	.	21	179	.	.	21	930301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3546	425	1048	1222	451	259	132	9
"21179930302"	"Census Tract 9303.02"	"Census Tract 9303.02, Nelson County, Kentucky"	"KY"	140	0	"ACSSF"	2710	.	.	.	.	21	179	.	.	21	930302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5496	367	2102	2318	314	232	75	88
"21179930303"	"Census Tract 9303.03"	"Census Tract 9303.03, Nelson County, Kentucky"	"KY"	140	0	"ACSSF"	2711	.	.	.	.	21	179	.	.	21	930303	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2116	309	786	662	234	107	0	18
"21179930400"	"Census Tract 9304"	"Census Tract 9304, Nelson County, Kentucky"	"KY"	140	0	"ACSSF"	2712	.	.	.	.	21	179	.	.	21	930400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2464	267	904	850	262	152	29	0
"21179930500"	"Census Tract 9305"	"Census Tract 9305, Nelson County, Kentucky"	"KY"	140	0	"ACSSF"	2713	.	.	.	.	21	179	.	.	21	930500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4569	387	1742	1566	652	147	47	28
"21179930600"	"Census Tract 9306"	"Census Tract 9306, Nelson County, Kentucky"	"KY"	140	0	"ACSSF"	2714	.	.	.	.	21	179	.	.	21	930600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2253	287	906	711	254	85	10	0
"21179930700"	"Census Tract 9307"	"Census Tract 9307, Nelson County, Kentucky"	"KY"	140	0	"ACSSF"	2715	.	.	.	.	21	179	.	.	21	930700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2448	343	986	752	262	88	17	0
"21181960100"	"Census Tract 9601"	"Census Tract 9601, Nicholas County, Kentucky"	"KY"	140	0	"ACSSF"	2716	.	.	.	.	21	181	.	.	21	960100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1327	354	561	294	56	56	0	6
"21181960200"	"Census Tract 9602"	"Census Tract 9602, Nicholas County, Kentucky"	"KY"	140	0	"ACSSF"	2717	.	.	.	.	21	181	.	.	21	960200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3501	738	1490	899	205	93	38	38
"21183920100"	"Census Tract 9201"	"Census Tract 9201, Ohio County, Kentucky"	"KY"	140	0	"ACSSF"	2718	.	.	.	.	21	183	.	.	21	920100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2255	446	861	600	237	84	0	27
"21183920200"	"Census Tract 9202"	"Census Tract 9202, Ohio County, Kentucky"	"KY"	140	0	"ACSSF"	2719	.	.	.	.	21	183	.	.	21	920200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2367	198	1181	637	217	82	52	0
"21183920300"	"Census Tract 9203"	"Census Tract 9203, Ohio County, Kentucky"	"KY"	140	0	"ACSSF"	2720	.	.	.	.	21	183	.	.	21	920300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2935	557	1118	860	243	105	16	36
"21183920400"	"Census Tract 9204"	"Census Tract 9204, Ohio County, Kentucky"	"KY"	140	0	"ACSSF"	2721	.	.	.	.	21	183	.	.	21	920400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1084	297	498	211	47	17	2	12
"21183920500"	"Census Tract 9205"	"Census Tract 9205, Ohio County, Kentucky"	"KY"	140	0	"ACSSF"	2722	.	.	.	.	21	183	.	.	21	920500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	5428	901	2337	1419	277	289	130	75
"21183920600"	"Census Tract 9206"	"Census Tract 9206, Ohio County, Kentucky"	"KY"	140	0	"ACSSF"	2723	.	.	.	.	21	183	.	.	21	920600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1321	336	550	271	59	90	15	0
"21183920700"	"Census Tract 9207"	"Census Tract 9207, Ohio County, Kentucky"	"KY"	140	0	"ACSSF"	2724	.	.	.	.	21	183	.	.	21	920700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	999	192	469	270	34	23	5	6
"21185030100"	"Census Tract 301"	"Census Tract 301, Oldham County, Kentucky"	"KY"	140	0	"ACSSF"	2725	.	.	.	.	21	185	.	.	21	30100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1742	91	547	664	249	125	61	5
"21185030200"	"Census Tract 302"	"Census Tract 302, Oldham County, Kentucky"	"KY"	140	0	"ACSSF"	2726	.	.	.	.	21	185	.	.	21	30200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3936	715	1521	1499	132	56	6	7
"21185030301"	"Census Tract 303.01"	"Census Tract 303.01, Oldham County, Kentucky"	"KY"	140	0	"ACSSF"	2727	.	.	.	.	21	185	.	.	21	30301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2142	362	726	697	169	99	75	14
"21185030302"	"Census Tract 303.02"	"Census Tract 303.02, Oldham County, Kentucky"	"KY"	140	0	"ACSSF"	2728	.	.	.	.	21	185	.	.	21	30302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3103	238	877	1128	695	133	24	8
"21185030401"	"Census Tract 304.01"	"Census Tract 304.01, Oldham County, Kentucky"	"KY"	140	0	"ACSSF"	2729	.	.	.	.	21	185	.	.	21	30401	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4569	166	1041	1410	1193	667	57	35
"21185030402"	"Census Tract 304.02"	"Census Tract 304.02, Oldham County, Kentucky"	"KY"	140	0	"ACSSF"	2730	.	.	.	.	21	185	.	.	21	30402	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1958	158	497	689	408	128	50	28
"21185030501"	"Census Tract 305.01"	"Census Tract 305.01, Oldham County, Kentucky"	"KY"	140	0	"ACSSF"	2731	.	.	.	.	21	185	.	.	21	30501	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3027	326	622	1017	645	357	43	17
"21185030502"	"Census Tract 305.02"	"Census Tract 305.02, Oldham County, Kentucky"	"KY"	140	0	"ACSSF"	2732	.	.	.	.	21	185	.	.	21	30502	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3480	86	689	1221	979	445	25	35
"21185030601"	"Census Tract 306.01"	"Census Tract 306.01, Oldham County, Kentucky"	"KY"	140	0	"ACSSF"	2733	.	.	.	.	21	185	.	.	21	30601	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4142	128	781	984	1253	690	238	68
"21185030602"	"Census Tract 306.02"	"Census Tract 306.02, Oldham County, Kentucky"	"KY"	140	0	"ACSSF"	2734	.	.	.	.	21	185	.	.	21	30602	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3473	112	763	1092	914	471	69	52
"21185030701"	"Census Tract 307.01"	"Census Tract 307.01, Oldham County, Kentucky"	"KY"	140	0	"ACSSF"	2735	.	.	.	.	21	185	.	.	21	30701	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1808	27	119	366	634	352	186	124
"21185030702"	"Census Tract 307.02"	"Census Tract 307.02, Oldham County, Kentucky"	"KY"	140	0	"ACSSF"	2736	.	.	.	.	21	185	.	.	21	30702	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3856	125	432	821	1341	772	274	91
"21185030801"	"Census Tract 308.01"	"Census Tract 308.01, Oldham County, Kentucky"	"KY"	140	0	"ACSSF"	2737	.	.	.	.	21	185	.	.	21	30801	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2721	54	183	521	1052	553	228	130
"21185030802"	"Census Tract 308.02"	"Census Tract 308.02, Oldham County, Kentucky"	"KY"	140	0	"ACSSF"	2738	.	.	.	.	21	185	.	.	21	30802	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3221	65	378	1029	1111	445	122	71
"21187970100"	"Census Tract 9701"	"Census Tract 9701, Owen County, Kentucky"	"KY"	140	0	"ACSSF"	2739	.	.	.	.	21	187	.	.	21	970100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2255	348	1148	508	156	81	14	0
"21187970200"	"Census Tract 9702"	"Census Tract 9702, Owen County, Kentucky"	"KY"	140	0	"ACSSF"	2740	.	.	.	.	21	187	.	.	21	970200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3162	501	1629	639	245	140	3	5
"21187970300"	"Census Tract 9703"	"Census Tract 9703, Owen County, Kentucky"	"KY"	140	0	"ACSSF"	2741	.	.	.	.	21	187	.	.	21	970300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1962	433	916	526	85	0	2	0
"21189930100"	"Census Tract 9301"	"Census Tract 9301, Owsley County, Kentucky"	"KY"	140	0	"ACSSF"	2742	.	.	.	.	21	189	.	.	21	930100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1712	439	624	279	189	142	21	18
"21189930200"	"Census Tract 9302"	"Census Tract 9302, Owsley County, Kentucky"	"KY"	140	0	"ACSSF"	2743	.	.	.	.	21	189	.	.	21	930200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1403	522	528	219	62	66	6	0
"21191930100"	"Census Tract 9301"	"Census Tract 9301, Pendleton County, Kentucky"	"KY"	140	0	"ACSSF"	2744	.	.	.	.	21	191	.	.	21	930100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	4704	662	1889	1441	387	296	13	16
"21191930200"	"Census Tract 9302"	"Census Tract 9302, Pendleton County, Kentucky"	"KY"	140	0	"ACSSF"	2745	.	.	.	.	21	191	.	.	21	930200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2010	261	895	657	106	64	18	9
"21191930300"	"Census Tract 9303"	"Census Tract 9303, Pendleton County, Kentucky"	"KY"	140	0	"ACSSF"	2746	.	.	.	.	21	191	.	.	21	930300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3312	800	1581	710	93	60	54	14
"21193970300"	"Census Tract 9703"	"Census Tract 9703, Perry County, Kentucky"	"KY"	140	0	"ACSSF"	2747	.	.	.	.	21	193	.	.	21	970300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2144	563	712	666	107	50	27	19
"21193970400"	"Census Tract 9704"	"Census Tract 9704, Perry County, Kentucky"	"KY"	140	0	"ACSSF"	2748	.	.	.	.	21	193	.	.	21	970400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2666	647	905	640	146	201	59	68
"21193970500"	"Census Tract 9705"	"Census Tract 9705, Perry County, Kentucky"	"KY"	140	0	"ACSSF"	2749	.	.	.	.	21	193	.	.	21	970500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3720	567	1189	1438	253	189	57	27
"21193970600"	"Census Tract 9706"	"Census Tract 9706, Perry County, Kentucky"	"KY"	140	0	"ACSSF"	2750	.	.	.	.	21	193	.	.	21	970600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3429	738	908	1147	286	228	68	54
"21193970700"	"Census Tract 9707"	"Census Tract 9707, Perry County, Kentucky"	"KY"	140	0	"ACSSF"	2751	.	.	.	.	21	193	.	.	21	970700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1116	390	354	312	20	36	4	0
"21193970800"	"Census Tract 9708"	"Census Tract 9708, Perry County, Kentucky"	"KY"	140	0	"ACSSF"	2752	.	.	.	.	21	193	.	.	21	970800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2019	457	989	424	69	64	16	0
"21193970900"	"Census Tract 9709"	"Census Tract 9709, Perry County, Kentucky"	"KY"	140	0	"ACSSF"	2753	.	.	.	.	21	193	.	.	21	970900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1080	329	447	255	12	37	0	0
"21193971000"	"Census Tract 9710"	"Census Tract 9710, Perry County, Kentucky"	"KY"	140	0	"ACSSF"	2754	.	.	.	.	21	193	.	.	21	971000	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2717	694	1070	717	85	111	40	0
"21195930100"	"Census Tract 9301"	"Census Tract 9301, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2755	.	.	.	.	21	195	.	.	21	930100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2228	566	865	567	148	42	40	0
"21195930200"	"Census Tract 9302"	"Census Tract 9302, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2756	.	.	.	.	21	195	.	.	21	930200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	3892	656	1296	1004	404	323	146	63
"21195930300"	"Census Tract 9303"	"Census Tract 9303, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2757	.	.	.	.	21	195	.	.	21	930300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	1874	420	459	480	260	156	53	46
"21195930400"	"Census Tract 9304"	"Census Tract 9304, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2758	.	.	.	.	21	195	.	.	21	930400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2195	487	571	706	194	100	137	0
"21195930500"	"Census Tract 9305"	"Census Tract 9305, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2759	.	.	.	.	21	195	.	.	21	930500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2143	421	751	500	235	139	80	17
"21195930600"	"Census Tract 9306"	"Census Tract 9306, Pike County, Kentucky"	"KY"	140	0	"ACSSF"	2760	.	.	.	.	21	195	.	.	21	930600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	""	""	.	2781	834	1057	584	184	79	43	0
