Geo__geoid_	Geo_qname	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_PUMA5	Geo_GEO_ID	Geo_NAME	Geo_BTTR	Geo_BTBG	Geo_PLACESE	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21047200400"	"Census Tract 2004, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	200400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047200400"	"Census Tract 2004, Christian County, Kentucky"	""	""	21	1762	398	845	357	39	123	0	0
"21047200500"	"Census Tract 2005, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	200500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047200500"	"Census Tract 2005, Christian County, Kentucky"	""	""	21	2290	112	587	963	406	166	38	18
"21047200600"	"Census Tract 2006, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	200600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047200600"	"Census Tract 2006, Christian County, Kentucky"	""	""	21	3077	202	618	1516	448	211	57	25
"21047200700"	"Census Tract 2007, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	200700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047200700"	"Census Tract 2007, Christian County, Kentucky"	""	""	21	3932	489	1139	1270	648	316	39	31
"21047200800"	"Census Tract 2008, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	200800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047200800"	"Census Tract 2008, Christian County, Kentucky"	""	""	21	1546	149	830	370	177	20	0	0
"21047200901"	"Census Tract 2009.01, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	200901	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047200901"	"Census Tract 2009.01, Christian County, Kentucky"	""	""	21	1835	98	532	549	386	155	88	27
"21047200902"	"Census Tract 2009.02, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	200902	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047200902"	"Census Tract 2009.02, Christian County, Kentucky"	""	""	21	2127	154	919	534	359	111	8	42
"21047201000"	"Census Tract 2010, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	201000	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047201000"	"Census Tract 2010, Christian County, Kentucky"	""	""	21	1427	247	569	458	138	10	5	0
"21047201100"	"Census Tract 2011, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	201100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047201100"	"Census Tract 2011, Christian County, Kentucky"	""	""	21	2555	507	940	611	300	144	53	0
"21047201200"	"Census Tract 2012, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	201200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047201200"	"Census Tract 2012, Christian County, Kentucky"	""	""	21	1603	410	416	647	102	28	0	0
"21047201301"	"Census Tract 2013.01, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	201301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047201301"	"Census Tract 2013.01, Christian County, Kentucky"	""	""	21	2253	281	703	668	390	179	22	10
"21047201303"	"Census Tract 2013.03, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	201303	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047201303"	"Census Tract 2013.03, Christian County, Kentucky"	""	""	21	1814	147	536	864	231	36	0	0
"21047201304"	"Census Tract 2013.04, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	201304	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047201304"	"Census Tract 2013.04, Christian County, Kentucky"	""	""	21	1900	205	432	1072	77	108	6	0
"21047201400"	"Census Tract 2014, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	201400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047201400"	"Census Tract 2014, Christian County, Kentucky"	""	""	21	1855	268	560	488	391	112	16	20
"21047201501"	"Census Tract 2015.01, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	201501	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047201501"	"Census Tract 2015.01, Christian County, Kentucky"	""	""	21	1735	148	480	759	323	25	0	0
"21047201502"	"Census Tract 2015.02, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	201502	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047201502"	"Census Tract 2015.02, Christian County, Kentucky"	""	""	21	1416	24	406	674	251	61	0	0
"21047201503"	"Census Tract 2015.03, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	201503	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047201503"	"Census Tract 2015.03, Christian County, Kentucky"	""	""	21	788	0	225	473	90	0	0	0
"21047980100"	"Census Tract 9801, Christian County, Kentucky"	"KY"	140	0	.	.	.	21	47	.	.	980100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21047980100"	"Census Tract 9801, Christian County, Kentucky"	""	""	21	0	0	0	0	0	0	0	0
"21049020101"	"Census Tract 201.01, Clark County, Kentucky"	"KY"	140	0	.	.	.	21	49	.	.	20101	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21049020101"	"Census Tract 201.01, Clark County, Kentucky"	""	""	21	3886	504	1317	1420	413	219	13	0
"21049020103"	"Census Tract 201.03, Clark County, Kentucky"	"KY"	140	0	.	.	.	21	49	.	.	20103	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21049020103"	"Census Tract 201.03, Clark County, Kentucky"	""	""	21	2731	168	980	855	510	207	11	0
"21049020105"	"Census Tract 201.05, Clark County, Kentucky"	"KY"	140	0	.	.	.	21	49	.	.	20105	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21049020105"	"Census Tract 201.05, Clark County, Kentucky"	""	""	21	2514	262	500	918	502	242	18	72
"21049020106"	"Census Tract 201.06, Clark County, Kentucky"	"KY"	140	0	.	.	.	21	49	.	.	20106	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21049020106"	"Census Tract 201.06, Clark County, Kentucky"	""	""	21	2156	360	982	615	113	73	13	0
"21049020201"	"Census Tract 202.01, Clark County, Kentucky"	"KY"	140	0	.	.	.	21	49	.	.	20201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21049020201"	"Census Tract 202.01, Clark County, Kentucky"	""	""	21	2254	314	1232	450	215	17	26	0
"21049020202"	"Census Tract 202.02, Clark County, Kentucky"	"KY"	140	0	.	.	.	21	49	.	.	20202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21049020202"	"Census Tract 202.02, Clark County, Kentucky"	""	""	21	2915	361	1571	699	216	68	0	0
"21049020300"	"Census Tract 203, Clark County, Kentucky"	"KY"	140	0	.	.	.	21	49	.	.	20300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21049020300"	"Census Tract 203, Clark County, Kentucky"	""	""	21	1689	152	773	412	229	104	13	6
"21049020400"	"Census Tract 204, Clark County, Kentucky"	"KY"	140	0	.	.	.	21	49	.	.	20400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21049020400"	"Census Tract 204, Clark County, Kentucky"	""	""	21	2346	193	918	872	192	126	26	19
"21049020500"	"Census Tract 205, Clark County, Kentucky"	"KY"	140	0	.	.	.	21	49	.	.	20500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21049020500"	"Census Tract 205, Clark County, Kentucky"	""	""	21	2008	31	531	574	513	266	78	15
"21049020600"	"Census Tract 206, Clark County, Kentucky"	"KY"	140	0	.	.	.	21	49	.	.	20600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21049020600"	"Census Tract 206, Clark County, Kentucky"	""	""	21	3399	513	944	1310	387	109	131	5
"21051950100"	"Census Tract 9501, Clay County, Kentucky"	"KY"	140	0	.	.	.	21	51	.	.	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21051950100"	"Census Tract 9501, Clay County, Kentucky"	""	""	21	1282	353	433	418	36	42	0	0
"21051950201"	"Census Tract 9502.01, Clay County, Kentucky"	"KY"	140	0	.	.	.	21	51	.	.	950201	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21051950201"	"Census Tract 9502.01, Clay County, Kentucky"	""	""	21	2078	642	898	234	205	91	8	0
"21051950202"	"Census Tract 9502.02, Clay County, Kentucky"	"KY"	140	0	.	.	.	21	51	.	.	950202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21051950202"	"Census Tract 9502.02, Clay County, Kentucky"	""	""	21	1903	414	605	382	132	259	111	0
"21051950301"	"Census Tract 9503.01, Clay County, Kentucky"	"KY"	140	0	.	.	.	21	51	.	.	950301	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21051950301"	"Census Tract 9503.01, Clay County, Kentucky"	""	""	21	1958	261	973	496	119	94	15	0
"21051950302"	"Census Tract 9503.02, Clay County, Kentucky"	"KY"	140	0	.	.	.	21	51	.	.	950302	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21051950302"	"Census Tract 9503.02, Clay County, Kentucky"	""	""	21	2995	1127	918	496	239	96	79	40
"21051950400"	"Census Tract 9504, Clay County, Kentucky"	"KY"	140	0	.	.	.	21	51	.	.	950400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21051950400"	"Census Tract 9504, Clay County, Kentucky"	""	""	21	2079	584	792	369	245	47	21	21
"21051950500"	"Census Tract 9505, Clay County, Kentucky"	"KY"	140	0	.	.	.	21	51	.	.	950500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21051950500"	"Census Tract 9505, Clay County, Kentucky"	""	""	21	1533	458	604	329	54	46	23	19
"21051950600"	"Census Tract 9506, Clay County, Kentucky"	"KY"	140	0	.	.	.	21	51	.	.	950600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21051950600"	"Census Tract 9506, Clay County, Kentucky"	""	""	21	863	256	385	167	30	25	0	0
"21053970100"	"Census Tract 9701, Clinton County, Kentucky"	"KY"	140	0	.	.	.	21	53	.	.	970100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21053970100"	"Census Tract 9701, Clinton County, Kentucky"	""	""	21	2033	306	847	537	188	118	24	13
"21053970202"	"Census Tract 9702.02, Clinton County, Kentucky"	"KY"	140	0	.	.	.	21	53	.	.	970202	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21053970202"	"Census Tract 9702.02, Clinton County, Kentucky"	""	""	21	2504	566	904	679	264	68	23	0
"21053970203"	"Census Tract 9702.03, Clinton County, Kentucky"	"KY"	140	0	.	.	.	21	53	.	.	970203	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21053970203"	"Census Tract 9702.03, Clinton County, Kentucky"	""	""	21	876	108	427	260	40	31	10	0
"21053970204"	"Census Tract 9702.04, Clinton County, Kentucky"	"KY"	140	0	.	.	.	21	53	.	.	970204	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21053970204"	"Census Tract 9702.04, Clinton County, Kentucky"	""	""	21	1180	281	480	275	49	31	0	64
"21055930100"	"Census Tract 9301, Crittenden County, Kentucky"	"KY"	140	0	.	.	.	21	55	.	.	930100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21055930100"	"Census Tract 9301, Crittenden County, Kentucky"	""	""	21	1386	261	483	385	132	97	22	6
"21055930200"	"Census Tract 9302, Crittenden County, Kentucky"	"KY"	140	0	.	.	.	21	55	.	.	930200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21055930200"	"Census Tract 9302, Crittenden County, Kentucky"	""	""	21	2873	351	1397	801	205	71	48	0
"21055930300"	"Census Tract 9303, Crittenden County, Kentucky"	"KY"	140	0	.	.	.	21	55	.	.	930300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21055930300"	"Census Tract 9303, Crittenden County, Kentucky"	""	""	21	1073	87	476	409	45	48	8	0
"21055930400"	"Census Tract 9304, Crittenden County, Kentucky"	"KY"	140	0	.	.	.	21	55	.	.	930400	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21055930400"	"Census Tract 9304, Crittenden County, Kentucky"	""	""	21	1011	164	527	211	90	13	6	0
"21057950100"	"Census Tract 9501, Cumberland County, Kentucky"	"KY"	140	0	.	.	.	21	57	.	.	950100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21057950100"	"Census Tract 9501, Cumberland County, Kentucky"	""	""	21	2829	680	1217	540	275	78	31	8
"21057950200"	"Census Tract 9502, Cumberland County, Kentucky"	"KY"	140	0	.	.	.	21	57	.	.	950200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21057950200"	"Census Tract 9502, Cumberland County, Kentucky"	""	""	21	1509	172	652	334	228	62	49	12
"21059000100"	"Census Tract 1, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059000100"	"Census Tract 1, Daviess County, Kentucky"	""	""	21	2174	477	886	697	65	32	12	5
"21059000200"	"Census Tract 2, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059000200"	"Census Tract 2, Daviess County, Kentucky"	""	""	21	2169	411	1017	577	64	100	0	0
"21059000300"	"Census Tract 3, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059000300"	"Census Tract 3, Daviess County, Kentucky"	""	""	21	1215	187	558	297	105	55	4	9
"21059000401"	"Census Tract 4.01, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	401	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059000401"	"Census Tract 4.01, Daviess County, Kentucky"	""	""	21	3027	387	1238	870	362	88	51	31
"21059000402"	"Census Tract 4.02, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	402	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059000402"	"Census Tract 4.02, Daviess County, Kentucky"	""	""	21	1514	321	766	336	42	22	21	6
"21059000500"	"Census Tract 5, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	500	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059000500"	"Census Tract 5, Daviess County, Kentucky"	""	""	21	1598	206	470	556	303	44	7	12
"21059000600"	"Census Tract 6, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	600	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059000600"	"Census Tract 6, Daviess County, Kentucky"	""	""	21	3871	213	1235	1274	708	311	51	79
"21059000700"	"Census Tract 7, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	700	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059000700"	"Census Tract 7, Daviess County, Kentucky"	""	""	21	3308	176	676	1010	800	563	46	37
"21059000800"	"Census Tract 8, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059000800"	"Census Tract 8, Daviess County, Kentucky"	""	""	21	2682	153	1086	885	345	161	52	0
"21059000900"	"Census Tract 9, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	900	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059000900"	"Census Tract 9, Daviess County, Kentucky"	""	""	21	4167	378	1319	1173	930	312	25	30
"21059001000"	"Census Tract 10, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	1000	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059001000"	"Census Tract 10, Daviess County, Kentucky"	""	""	21	2292	252	1109	636	147	119	21	8
"21059001100"	"Census Tract 11, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	1100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059001100"	"Census Tract 11, Daviess County, Kentucky"	""	""	21	1479	15	316	512	308	236	63	29
"21059001200"	"Census Tract 12, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	1200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059001200"	"Census Tract 12, Daviess County, Kentucky"	""	""	21	2268	89	720	820	343	199	30	67
"21059001300"	"Census Tract 13, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	1300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059001300"	"Census Tract 13, Daviess County, Kentucky"	""	""	21	3929	424	1189	1345	669	194	86	22
"21059001401"	"Census Tract 14.01, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	1401	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059001401"	"Census Tract 14.01, Daviess County, Kentucky"	""	""	21	4072	322	1540	1438	563	166	27	16
"21059001402"	"Census Tract 14.02, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	1402	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059001402"	"Census Tract 14.02, Daviess County, Kentucky"	""	""	21	3709	511	1276	1187	413	279	31	12
"21059001501"	"Census Tract 15.01, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	1501	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059001501"	"Census Tract 15.01, Daviess County, Kentucky"	""	""	21	2256	300	1000	696	177	83	0	0
"21059001502"	"Census Tract 15.02, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	1502	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059001502"	"Census Tract 15.02, Daviess County, Kentucky"	""	""	21	2172	72	831	630	445	134	46	14
"21059001601"	"Census Tract 16.01, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	1601	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059001601"	"Census Tract 16.01, Daviess County, Kentucky"	""	""	21	3520	65	566	1272	804	529	152	132
"21059001602"	"Census Tract 16.02, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	1602	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059001602"	"Census Tract 16.02, Daviess County, Kentucky"	""	""	21	3071	188	1161	998	436	245	28	15
"21059001701"	"Census Tract 17.01, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	1701	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059001701"	"Census Tract 17.01, Daviess County, Kentucky"	""	""	21	4138	423	1318	1292	717	316	48	24
"21059001702"	"Census Tract 17.02, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	1702	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059001702"	"Census Tract 17.02, Daviess County, Kentucky"	""	""	21	2658	187	563	805	793	230	68	12
"21059001703"	"Census Tract 17.03, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	1703	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059001703"	"Census Tract 17.03, Daviess County, Kentucky"	""	""	21	3333	182	1016	1310	540	220	49	16
"21059001800"	"Census Tract 18, Daviess County, Kentucky"	"KY"	140	0	.	.	.	21	59	.	.	1800	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21059001800"	"Census Tract 18, Daviess County, Kentucky"	""	""	21	4613	127	1631	1473	765	540	17	60
"21061920200"	"Census Tract 9202, Edmonson County, Kentucky"	"KY"	140	0	.	.	.	21	61	.	.	920200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21061920200"	"Census Tract 9202, Edmonson County, Kentucky"	""	""	21	3196	690	1348	774	165	186	16	17
"21061920300"	"Census Tract 9203, Edmonson County, Kentucky"	"KY"	140	0	.	.	.	21	61	.	.	920300	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21061920300"	"Census Tract 9203, Edmonson County, Kentucky"	""	""	21	1054	186	489	287	61	21	10	0
"21061920401"	"Census Tract 9204.01, Edmonson County, Kentucky"	"KY"	140	0	.	.	.	21	61	.	.	920401	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21061920401"	"Census Tract 9204.01, Edmonson County, Kentucky"	""	""	21	2020	231	826	608	122	190	43	0
"21061920402"	"Census Tract 9204.02, Edmonson County, Kentucky"	"KY"	140	0	.	.	.	21	61	.	.	920402	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21061920402"	"Census Tract 9204.02, Edmonson County, Kentucky"	""	""	21	2731	548	1254	731	128	32	28	10
"21061980100"	"Census Tract 9801, Edmonson County, Kentucky"	"KY"	140	0	.	.	.	21	61	.	.	980100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21061980100"	"Census Tract 9801, Edmonson County, Kentucky"	""	""	21	4	3	1	0	0	0	0	0
"21063920101"	"Census Tract 9201.01, Elliott County, Kentucky"	"KY"	140	0	.	.	.	21	63	.	.	920101	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21063920101"	"Census Tract 9201.01, Elliott County, Kentucky"	""	""	21	2615	553	1139	558	290	75	0	0
"21063920102"	"Census Tract 9201.02, Elliott County, Kentucky"	"KY"	140	0	.	.	.	21	63	.	.	920102	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21063920102"	"Census Tract 9201.02, Elliott County, Kentucky"	""	""	21	1651	537	733	245	65	65	0	6
"21063920200"	"Census Tract 9202, Elliott County, Kentucky"	"KY"	140	0	.	.	.	21	63	.	.	920200	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21063920200"	"Census Tract 9202, Elliott County, Kentucky"	""	""	21	1295	278	657	296	32	25	7	0
"21065920100"	"Census Tract 9201, Estill County, Kentucky"	"KY"	140	0	.	.	.	21	65	.	.	920100	.	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	""	.	.	.	.	.	.	.	.	.	"1400000US21065920100"	"Census Tract 9201, Estill County, Kentucky"	""	""	21	1082	318	411	264	61	17	4	7
