Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_BTTR	Geo_BTBG	Geo_PUMA5	Geo_PUMA1	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21179930303"	"14000US21179930303"	"Census Tract 9303.03"	"Census Tract 9303.03, Nelson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002713"	""	""	""	""	"21"	"179"	""	""	""	"930303"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2196	333	731	686	315	104	1	26
"21179930400"	"14000US21179930400"	"Census Tract 9304"	"Census Tract 9304, Nelson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002714"	""	""	""	""	"21"	"179"	""	""	""	"930400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2411	205	834	829	326	181	32	4
"21179930500"	"14000US21179930500"	"Census Tract 9305"	"Census Tract 9305, Nelson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002715"	""	""	""	""	"21"	"179"	""	""	""	"930500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4489	323	1737	1499	594	200	108	28
"21179930600"	"14000US21179930600"	"Census Tract 9306"	"Census Tract 9306, Nelson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002716"	""	""	""	""	"21"	"179"	""	""	""	"930600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2292	275	876	827	237	58	11	8
"21179930700"	"14000US21179930700"	"Census Tract 9307"	"Census Tract 9307, Nelson County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002717"	""	""	""	""	"21"	"179"	""	""	""	"930700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2441	282	973	767	299	104	16	0
"21181960100"	"14000US21181960100"	"Census Tract 9601"	"Census Tract 9601, Nicholas County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002718"	""	""	""	""	"21"	"181"	""	""	""	"960100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1367	296	615	369	28	45	0	14
"21181960200"	"14000US21181960200"	"Census Tract 9602"	"Census Tract 9602, Nicholas County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002719"	""	""	""	""	"21"	"181"	""	""	""	"960200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3492	879	1430	838	200	87	27	31
"21183920100"	"14000US21183920100"	"Census Tract 9201"	"Census Tract 9201, Ohio County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002720"	""	""	""	""	"21"	"183"	""	""	""	"920100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2294	383	950	590	239	121	0	11
"21183920200"	"14000US21183920200"	"Census Tract 9202"	"Census Tract 9202, Ohio County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002721"	""	""	""	""	"21"	"183"	""	""	""	"920200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2364	226	1097	640	207	158	36	0
"21183920300"	"14000US21183920300"	"Census Tract 9203"	"Census Tract 9203, Ohio County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0002722"	""	""	""	""	"21"	"183"	""	""	""	"920300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3070	537	1189	934	247	106	19	38
