Geo_FIPS	Geo_QName	Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_PUMA5	Geo_PUMA1	Geo_GEOID	Geo_NAME	Geo_BTTR	Geo_BTBG	Geo_PLACESE	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21045950200"	"Census Tract 9502, Casey County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002023"	""	""	""	""	"21"	"045"	""	""	"950200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21045950200"	"Census Tract 9502"	""	""	""	1310	228	591	350	63	69	9	0
"21045950301"	"Census Tract 9503.01, Casey County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002024"	""	""	""	""	"21"	"045"	""	""	"950301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21045950301"	"Census Tract 9503.01"	""	""	""	1715	464	523	447	241	0	0	40
"21045950302"	"Census Tract 9503.02, Casey County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002025"	""	""	""	""	"21"	"045"	""	""	"950302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21045950302"	"Census Tract 9503.02"	""	""	""	2726	757	1112	548	188	90	8	23
"21045950400"	"Census Tract 9504, Casey County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002026"	""	""	""	""	"21"	"045"	""	""	"950400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21045950400"	"Census Tract 9504"	""	""	""	2353	502	928	624	123	172	0	4
"21045950500"	"Census Tract 9505, Casey County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002027"	""	""	""	""	"21"	"045"	""	""	"950500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21045950500"	"Census Tract 9505"	""	""	""	1800	681	693	316	62	33	15	0
"21047200100"	"Census Tract 2001, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002028"	""	""	""	""	"21"	"047"	""	""	"200100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047200100"	"Census Tract 2001"	""	""	""	3045	652	1146	933	251	57	0	6
"21047200200"	"Census Tract 2002, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002029"	""	""	""	""	"21"	"047"	""	""	"200200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047200200"	"Census Tract 2002"	""	""	""	1713	429	619	516	89	48	12	0
"21047200300"	"Census Tract 2003, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002030"	""	""	""	""	"21"	"047"	""	""	"200300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047200300"	"Census Tract 2003"	""	""	""	1962	382	900	479	181	20	0	0
"21047200400"	"Census Tract 2004, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002031"	""	""	""	""	"21"	"047"	""	""	"200400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047200400"	"Census Tract 2004"	""	""	""	1542	471	468	455	43	105	0	0
"21047200500"	"Census Tract 2005, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002032"	""	""	""	""	"21"	"047"	""	""	"200500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047200500"	"Census Tract 2005"	""	""	""	2716	292	643	1010	522	198	51	0
"21047200600"	"Census Tract 2006, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002033"	""	""	""	""	"21"	"047"	""	""	"200600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047200600"	"Census Tract 2006"	""	""	""	3106	279	705	1471	334	263	39	15
"21047200700"	"Census Tract 2007, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002034"	""	""	""	""	"21"	"047"	""	""	"200700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047200700"	"Census Tract 2007"	""	""	""	4122	513	1250	1235	550	454	81	39
"21047200800"	"Census Tract 2008, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002035"	""	""	""	""	"21"	"047"	""	""	"200800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047200800"	"Census Tract 2008"	""	""	""	1489	274	501	527	147	40	0	0
"21047200901"	"Census Tract 2009.01, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002036"	""	""	""	""	"21"	"047"	""	""	"200901"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047200901"	"Census Tract 2009.01"	""	""	""	1964	55	542	736	255	236	123	17
"21047200902"	"Census Tract 2009.02, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002037"	""	""	""	""	"21"	"047"	""	""	"200902"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047200902"	"Census Tract 2009.02"	""	""	""	2070	181	860	673	238	118	0	0
"21047201000"	"Census Tract 2010, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002038"	""	""	""	""	"21"	"047"	""	""	"201000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047201000"	"Census Tract 2010"	""	""	""	1232	256	485	430	44	13	4	0
"21047201100"	"Census Tract 2011, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002039"	""	""	""	""	"21"	"047"	""	""	"201100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047201100"	"Census Tract 2011"	""	""	""	2265	336	812	629	295	153	40	0
"21047201200"	"Census Tract 2012, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002040"	""	""	""	""	"21"	"047"	""	""	"201200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047201200"	"Census Tract 2012"	""	""	""	1471	281	495	539	99	46	0	11
"21047201301"	"Census Tract 2013.01, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002041"	""	""	""	""	"21"	"047"	""	""	"201301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047201301"	"Census Tract 2013.01"	""	""	""	1853	245	464	690	301	114	34	5
"21047201303"	"Census Tract 2013.03, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002042"	""	""	""	""	"21"	"047"	""	""	"201303"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047201303"	"Census Tract 2013.03"	""	""	""	1919	205	610	879	187	21	17	0
"21047201304"	"Census Tract 2013.04, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002043"	""	""	""	""	"21"	"047"	""	""	"201304"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047201304"	"Census Tract 2013.04"	""	""	""	1851	145	224	1307	132	38	5	0
"21047201400"	"Census Tract 2014, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002044"	""	""	""	""	"21"	"047"	""	""	"201400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047201400"	"Census Tract 2014"	""	""	""	1716	256	474	465	317	143	37	24
"21047201501"	"Census Tract 2015.01, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002045"	""	""	""	""	"21"	"047"	""	""	"201501"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047201501"	"Census Tract 2015.01"	""	""	""	1894	132	389	967	348	58	0	0
"21047201502"	"Census Tract 2015.02, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002046"	""	""	""	""	"21"	"047"	""	""	"201502"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047201502"	"Census Tract 2015.02"	""	""	""	1479	39	213	813	326	88	0	0
"21047201503"	"Census Tract 2015.03, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002047"	""	""	""	""	"21"	"047"	""	""	"201503"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047201503"	"Census Tract 2015.03"	""	""	""	1154	0	314	668	142	30	0	0
"21047980100"	"Census Tract 9801, Christian County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002048"	""	""	""	""	"21"	"047"	""	""	"980100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21047980100"	"Census Tract 9801"	""	""	""	0	0	0	0	0	0	0	0
"21049020101"	"Census Tract 201.01, Clark County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002049"	""	""	""	""	"21"	"049"	""	""	"020101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21049020101"	"Census Tract 201.01"	""	""	""	3711	570	1136	1339	417	200	49	0
"21049020103"	"Census Tract 201.03, Clark County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002050"	""	""	""	""	"21"	"049"	""	""	"020103"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21049020103"	"Census Tract 201.03"	""	""	""	2720	178	930	895	429	256	18	14
"21049020105"	"Census Tract 201.05, Clark County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002051"	""	""	""	""	"21"	"049"	""	""	"020105"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21049020105"	"Census Tract 201.05"	""	""	""	2321	167	692	809	406	174	13	60
"21049020106"	"Census Tract 201.06, Clark County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002052"	""	""	""	""	"21"	"049"	""	""	"020106"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21049020106"	"Census Tract 201.06"	""	""	""	2121	508	923	561	78	51	0	0
"21049020201"	"Census Tract 202.01, Clark County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002053"	""	""	""	""	"21"	"049"	""	""	"020201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21049020201"	"Census Tract 202.01"	""	""	""	2286	480	1024	538	212	19	13	0
"21049020202"	"Census Tract 202.02, Clark County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002054"	""	""	""	""	"21"	"049"	""	""	"020202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21049020202"	"Census Tract 202.02"	""	""	""	2895	548	1302	743	225	77	0	0
"21049020300"	"Census Tract 203, Clark County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002055"	""	""	""	""	"21"	"049"	""	""	"020300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21049020300"	"Census Tract 203"	""	""	""	1600	127	655	456	227	134	1	0
"21049020400"	"Census Tract 204, Clark County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002056"	""	""	""	""	"21"	"049"	""	""	"020400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21049020400"	"Census Tract 204"	""	""	""	2550	275	852	985	215	176	21	26
"21049020500"	"Census Tract 205, Clark County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002057"	""	""	""	""	"21"	"049"	""	""	"020500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21049020500"	"Census Tract 205"	""	""	""	2112	113	507	535	589	246	74	48
"21049020600"	"Census Tract 206, Clark County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002058"	""	""	""	""	"21"	"049"	""	""	"020600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21049020600"	"Census Tract 206"	""	""	""	3254	407	1030	1133	354	227	79	24
"21051950100"	"Census Tract 9501, Clay County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002059"	""	""	""	""	"21"	"051"	""	""	"950100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21051950100"	"Census Tract 9501"	""	""	""	1371	424	528	236	86	80	17	0
"21051950201"	"Census Tract 9502.01, Clay County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002060"	""	""	""	""	"21"	"051"	""	""	"950201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21051950201"	"Census Tract 9502.01"	""	""	""	1970	609	840	355	70	96	0	0
"21051950202"	"Census Tract 9502.02, Clay County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002061"	""	""	""	""	"21"	"051"	""	""	"950202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21051950202"	"Census Tract 9502.02"	""	""	""	1484	441	579	267	60	81	56	0
"21051950301"	"Census Tract 9503.01, Clay County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002062"	""	""	""	""	"21"	"051"	""	""	"950301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21051950301"	"Census Tract 9503.01"	""	""	""	1855	561	777	429	36	47	5	0
"21051950302"	"Census Tract 9503.02, Clay County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002063"	""	""	""	""	"21"	"051"	""	""	"950302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21051950302"	"Census Tract 9503.02"	""	""	""	3086	1206	891	694	114	77	104	0
"21051950400"	"Census Tract 9504, Clay County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002064"	""	""	""	""	"21"	"051"	""	""	"950400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21051950400"	"Census Tract 9504"	""	""	""	2010	716	729	337	128	30	57	13
"21051950500"	"Census Tract 9505, Clay County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002065"	""	""	""	""	"21"	"051"	""	""	"950500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21051950500"	"Census Tract 9505"	""	""	""	1723	553	759	260	103	19	19	10
"21051950600"	"Census Tract 9506, Clay County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002066"	""	""	""	""	"21"	"051"	""	""	"950600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21051950600"	"Census Tract 9506"	""	""	""	897	298	324	219	26	8	0	22
"21053970100"	"Census Tract 9701, Clinton County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002067"	""	""	""	""	"21"	"053"	""	""	"970100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21053970100"	"Census Tract 9701"	""	""	""	2454	558	1021	497	177	157	29	15
"21053970202"	"Census Tract 9702.02, Clinton County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002068"	""	""	""	""	"21"	"053"	""	""	"970202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21053970202"	"Census Tract 9702.02"	""	""	""	2543	616	916	678	248	65	13	7
"21053970203"	"Census Tract 9702.03, Clinton County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002069"	""	""	""	""	"21"	"053"	""	""	"970203"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21053970203"	"Census Tract 9702.03"	""	""	""	1009	233	453	248	25	33	17	0
"21053970204"	"Census Tract 9702.04, Clinton County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002070"	""	""	""	""	"21"	"053"	""	""	"970204"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21053970204"	"Census Tract 9702.04"	""	""	""	1203	354	506	241	44	0	0	58
"21055930100"	"Census Tract 9301, Crittenden County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002071"	""	""	""	""	"21"	"055"	""	""	"930100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21055930100"	"Census Tract 9301"	""	""	""	1288	146	533	392	87	102	28	0
"21055930200"	"Census Tract 9302, Crittenden County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002072"	""	""	""	""	"21"	"055"	""	""	"930200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21055930200"	"Census Tract 9302"	""	""	""	2916	414	1432	672	227	118	53	0
"21055930300"	"Census Tract 9303, Crittenden County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002073"	""	""	""	""	"21"	"055"	""	""	"930300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21055930300"	"Census Tract 9303"	""	""	""	1000	126	440	324	69	28	7	6
"21055930400"	"Census Tract 9304, Crittenden County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002074"	""	""	""	""	"21"	"055"	""	""	"930400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21055930400"	"Census Tract 9304"	""	""	""	1123	273	472	240	101	37	0	0
"21057950100"	"Census Tract 9501, Cumberland County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002075"	""	""	""	""	"21"	"057"	""	""	"950100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21057950100"	"Census Tract 9501"	""	""	""	3050	592	1322	729	301	79	25	2
"21057950200"	"Census Tract 9502, Cumberland County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002076"	""	""	""	""	"21"	"057"	""	""	"950200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21057950200"	"Census Tract 9502"	""	""	""	1829	280	782	446	161	118	42	0
"21059000100"	"Census Tract 1, Daviess County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002077"	""	""	""	""	"21"	"059"	""	""	"000100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21059000100"	"Census Tract 1"	""	""	""	2010	409	837	677	44	37	0	6
"21059000200"	"Census Tract 2, Daviess County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002078"	""	""	""	""	"21"	"059"	""	""	"000200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21059000200"	"Census Tract 2"	""	""	""	2305	567	805	730	106	97	0	0
"21059000300"	"Census Tract 3, Daviess County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002079"	""	""	""	""	"21"	"059"	""	""	"000300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21059000300"	"Census Tract 3"	""	""	""	1096	231	466	251	38	81	14	15
"21059000401"	"Census Tract 4.01, Daviess County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002080"	""	""	""	""	"21"	"059"	""	""	"000401"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21059000401"	"Census Tract 4.01"	""	""	""	3294	366	1294	839	648	136	0	11
"21059000402"	"Census Tract 4.02, Daviess County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002081"	""	""	""	""	"21"	"059"	""	""	"000402"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21059000402"	"Census Tract 4.02"	""	""	""	1548	244	787	468	17	16	16	0
"21059000500"	"Census Tract 5, Daviess County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002082"	""	""	""	""	"21"	"059"	""	""	"000500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21059000500"	"Census Tract 5"	""	""	""	1453	241	335	606	208	49	0	14
"21059000600"	"Census Tract 6, Daviess County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002083"	""	""	""	""	"21"	"059"	""	""	"000600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21059000600"	"Census Tract 6"	""	""	""	3786	190	1395	1233	598	305	34	31
"21059000700"	"Census Tract 7, Daviess County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002084"	""	""	""	""	"21"	"059"	""	""	"000700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21059000700"	"Census Tract 7"	""	""	""	3069	138	497	876	1060	380	68	50
"21059000800"	"Census Tract 8, Daviess County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002085"	""	""	""	""	"21"	"059"	""	""	"000800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21059000800"	"Census Tract 8"	""	""	""	2795	268	1001	765	558	186	17	0
"21059000900"	"Census Tract 9, Daviess County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002086"	""	""	""	""	"21"	"059"	""	""	"000900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21059000900"	"Census Tract 9"	""	""	""	4050	243	1544	1219	742	273	15	14
"21059001000"	"Census Tract 10, Daviess County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002087"	""	""	""	""	"21"	"059"	""	""	"001000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21059001000"	"Census Tract 10"	""	""	""	2258	299	979	729	148	81	22	0
"21059001100"	"Census Tract 11, Daviess County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002088"	""	""	""	""	"21"	"059"	""	""	"001100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21059001100"	"Census Tract 11"	""	""	""	1361	26	299	460	323	175	44	34
"21059001200"	"Census Tract 12, Daviess County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002089"	""	""	""	""	"21"	"059"	""	""	"001200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21059001200"	"Census Tract 12"	""	""	""	2377	142	666	979	298	240	11	41
"21059001300"	"Census Tract 13, Daviess County, Kentucky"	"ACSSF"	"ky"	"140"	"00"	"0002090"	""	""	""	""	"21"	"059"	""	""	"001300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14000US21059001300"	"Census Tract 13"	""	""	""	3906	424	1302	1482	348	264	54	32
