Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_PUMA5	Geo_PUMA1	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21037052002"	"14000US21037052002"	"Census Tract 520.02, Campbell County, Kentucky"	"Census Tract 520.02, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003709"	""	""	""	""	"21"	"037"	""	""	""	"052002"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1508	152	742	455	87	30	21	21
"21037052100"	"14000US21037052100"	"Census Tract 521, Campbell County, Kentucky"	"Census Tract 521, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003710"	""	""	""	""	"21"	"037"	""	""	""	"052100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2403	461	871	664	283	99	25	0
"21037052200"	"14000US21037052200"	"Census Tract 522, Campbell County, Kentucky"	"Census Tract 522, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003711"	""	""	""	""	"21"	"037"	""	""	""	"052200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1711	149	537	615	248	107	12	43
"21037052301"	"14000US21037052301"	"Census Tract 523.01, Campbell County, Kentucky"	"Census Tract 523.01, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003712"	""	""	""	""	"21"	"037"	""	""	""	"052301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2852	95	874	617	854	269	103	40
"21037052302"	"14000US21037052302"	"Census Tract 523.02, Campbell County, Kentucky"	"Census Tract 523.02, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003713"	""	""	""	""	"21"	"037"	""	""	""	"052302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2960	81	632	780	871	410	167	19
"21037052400"	"14000US21037052400"	"Census Tract 524, Campbell County, Kentucky"	"Census Tract 524, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003714"	""	""	""	""	"21"	"037"	""	""	""	"052400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2259	336	851	667	284	104	17	0
"21037052500"	"14000US21037052500"	"Census Tract 525, Campbell County, Kentucky"	"Census Tract 525, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003715"	""	""	""	""	"21"	"037"	""	""	""	"052500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3213	589	931	988	503	174	13	15
"21037052600"	"14000US21037052600"	"Census Tract 526, Campbell County, Kentucky"	"Census Tract 526, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003716"	""	""	""	""	"21"	"037"	""	""	""	"052600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	114	9	45	42	10	8	0	0
"21037052800"	"14000US21037052800"	"Census Tract 528, Campbell County, Kentucky"	"Census Tract 528, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003717"	""	""	""	""	"21"	"037"	""	""	""	"052800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2293	259	688	753	324	176	62	31
"21037052900"	"14000US21037052900"	"Census Tract 529, Campbell County, Kentucky"	"Census Tract 529, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003718"	""	""	""	""	"21"	"037"	""	""	""	"052900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3576	450	1197	1014	484	358	28	45
"21037053000"	"14000US21037053000"	"Census Tract 530, Campbell County, Kentucky"	"Census Tract 530, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003719"	""	""	""	""	"21"	"037"	""	""	""	"053000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5208	680	1378	1567	969	321	129	164
"21037053100"	"14000US21037053100"	"Census Tract 531, Campbell County, Kentucky"	"Census Tract 531, Campbell County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003720"	""	""	""	""	"21"	"037"	""	""	""	"053100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3658	488	1213	942	625	245	119	26
"21039960100"	"14000US21039960100"	"Census Tract 9601, Carlisle County, Kentucky"	"Census Tract 9601, Carlisle County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003721"	""	""	""	""	"21"	"039"	""	""	""	"960100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1213	198	576	284	90	65	0	0
"21039960200"	"14000US21039960200"	"Census Tract 9602, Carlisle County, Kentucky"	"Census Tract 9602, Carlisle County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003722"	""	""	""	""	"21"	"039"	""	""	""	"960200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1199	337	433	327	74	21	0	7
"21039960300"	"14000US21039960300"	"Census Tract 9603, Carlisle County, Kentucky"	"Census Tract 9603, Carlisle County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003723"	""	""	""	""	"21"	"039"	""	""	""	"960300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1240	285	448	360	91	43	13	0
"21041950100"	"14000US21041950100"	"Census Tract 9501, Carroll County, Kentucky"	"Census Tract 9501, Carroll County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003724"	""	""	""	""	"21"	"041"	""	""	""	"950100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1490	417	639	321	73	40	0	0
"21041950200"	"14000US21041950200"	"Census Tract 9502, Carroll County, Kentucky"	"Census Tract 9502, Carroll County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003725"	""	""	""	""	"21"	"041"	""	""	""	"950200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3906	942	1524	1076	193	139	11	21
"21041950300"	"14000US21041950300"	"Census Tract 9503, Carroll County, Kentucky"	"Census Tract 9503, Carroll County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003726"	""	""	""	""	"21"	"041"	""	""	""	"950300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1586	327	659	497	61	7	35	0
"21043960100"	"14000US21043960100"	"Census Tract 9601, Carter County, Kentucky"	"Census Tract 9601, Carter County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003727"	""	""	""	""	"21"	"043"	""	""	""	"960100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2421	656	844	527	261	121	12	0
"21043960200"	"14000US21043960200"	"Census Tract 9602, Carter County, Kentucky"	"Census Tract 9602, Carter County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003728"	""	""	""	""	"21"	"043"	""	""	""	"960200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2723	805	1021	562	196	127	7	5
"21043960300"	"14000US21043960300"	"Census Tract 9603, Carter County, Kentucky"	"Census Tract 9603, Carter County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003729"	""	""	""	""	"21"	"043"	""	""	""	"960300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1941	608	732	515	61	8	17	0
"21043960400"	"14000US21043960400"	"Census Tract 9604, Carter County, Kentucky"	"Census Tract 9604, Carter County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003730"	""	""	""	""	"21"	"043"	""	""	""	"960400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1225	375	434	334	21	61	0	0
"21043960500"	"14000US21043960500"	"Census Tract 9605, Carter County, Kentucky"	"Census Tract 9605, Carter County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003731"	""	""	""	""	"21"	"043"	""	""	""	"960500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2389	497	927	524	254	179	0	8
"21043960600"	"14000US21043960600"	"Census Tract 9606, Carter County, Kentucky"	"Census Tract 9606, Carter County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003732"	""	""	""	""	"21"	"043"	""	""	""	"960600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4467	1231	1833	853	281	242	27	0
"21043960700"	"14000US21043960700"	"Census Tract 9607, Carter County, Kentucky"	"Census Tract 9607, Carter County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003733"	""	""	""	""	"21"	"043"	""	""	""	"960700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2861	525	1394	645	136	145	16	0
"21045950100"	"14000US21045950100"	"Census Tract 9501, Casey County, Kentucky"	"Census Tract 9501, Casey County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003734"	""	""	""	""	"21"	"045"	""	""	""	"950100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	987	487	277	147	32	44	0	0
"21045950200"	"14000US21045950200"	"Census Tract 9502, Casey County, Kentucky"	"Census Tract 9502, Casey County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003735"	""	""	""	""	"21"	"045"	""	""	""	"950200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1821	649	719	310	101	42	0	0
"21045950300"	"14000US21045950300"	"Census Tract 9503, Casey County, Kentucky"	"Census Tract 9503, Casey County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003736"	""	""	""	""	"21"	"045"	""	""	""	"950300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4375	1400	1572	946	196	221	40	0
"21045950400"	"14000US21045950400"	"Census Tract 9504, Casey County, Kentucky"	"Census Tract 9504, Casey County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003737"	""	""	""	""	"21"	"045"	""	""	""	"950400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2355	743	954	473	51	124	10	0
"21045950500"	"14000US21045950500"	"Census Tract 9505, Casey County, Kentucky"	"Census Tract 9505, Casey County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003738"	""	""	""	""	"21"	"045"	""	""	""	"950500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1600	725	447	287	97	27	17	0
"21047200100"	"14000US21047200100"	"Census Tract 2001, Christian County, Kentucky"	"Census Tract 2001, Christian County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003739"	""	""	""	""	"21"	"047"	""	""	""	"200100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2298	495	767	529	359	105	14	29
"21047200200"	"14000US21047200200"	"Census Tract 2002, Christian County, Kentucky"	"Census Tract 2002, Christian County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003740"	""	""	""	""	"21"	"047"	""	""	""	"200200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3057	939	1307	666	105	30	10	0
"21047200300"	"14000US21047200300"	"Census Tract 2003, Christian County, Kentucky"	"Census Tract 2003, Christian County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003741"	""	""	""	""	"21"	"047"	""	""	""	"200300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2254	801	596	646	137	74	0	0
"21047200400"	"14000US21047200400"	"Census Tract 2004, Christian County, Kentucky"	"Census Tract 2004, Christian County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003742"	""	""	""	""	"21"	"047"	""	""	""	"200400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1565	558	595	324	56	32	0	0
"21047200500"	"14000US21047200500"	"Census Tract 2005, Christian County, Kentucky"	"Census Tract 2005, Christian County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003743"	""	""	""	""	"21"	"047"	""	""	""	"200500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2386	202	574	924	353	229	57	47
"21047200600"	"14000US21047200600"	"Census Tract 2006, Christian County, Kentucky"	"Census Tract 2006, Christian County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003744"	""	""	""	""	"21"	"047"	""	""	""	"200600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2833	250	961	1024	288	241	69	0
"21047200700"	"14000US21047200700"	"Census Tract 2007, Christian County, Kentucky"	"Census Tract 2007, Christian County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003745"	""	""	""	""	"21"	"047"	""	""	""	"200700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3981	604	1328	1258	560	128	78	25
"21047200800"	"14000US21047200800"	"Census Tract 2008, Christian County, Kentucky"	"Census Tract 2008, Christian County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003746"	""	""	""	""	"21"	"047"	""	""	""	"200800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1702	483	655	453	78	33	0	0
"21047200900"	"14000US21047200900"	"Census Tract 2009, Christian County, Kentucky"	"Census Tract 2009, Christian County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003747"	""	""	""	""	"21"	"047"	""	""	""	"200900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4404	439	1744	1086	645	425	10	55
"21047201000"	"14000US21047201000"	"Census Tract 2010, Christian County, Kentucky"	"Census Tract 2010, Christian County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003748"	""	""	""	""	"21"	"047"	""	""	""	"201000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1611	339	700	442	62	49	19	0
"21047201100"	"14000US21047201100"	"Census Tract 2011, Christian County, Kentucky"	"Census Tract 2011, Christian County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003749"	""	""	""	""	"21"	"047"	""	""	""	"201100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2965	916	1124	706	129	41	36	13
"21047201200"	"14000US21047201200"	"Census Tract 2012, Christian County, Kentucky"	"Census Tract 2012, Christian County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003750"	""	""	""	""	"21"	"047"	""	""	""	"201200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2035	295	987	439	167	81	53	13
"21047201300"	"14000US21047201300"	"Census Tract 2013, Christian County, Kentucky"	"Census Tract 2013, Christian County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003751"	""	""	""	""	"21"	"047"	""	""	""	"201300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5555	719	1710	2446	576	104	0	0
"21047201400"	"14000US21047201400"	"Census Tract 2014, Christian County, Kentucky"	"Census Tract 2014, Christian County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003752"	""	""	""	""	"21"	"047"	""	""	""	"201400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2018	354	881	552	95	110	26	0
"21047201500"	"14000US21047201500"	"Census Tract 2015, Christian County, Kentucky"	"Census Tract 2015, Christian County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003753"	""	""	""	""	"21"	"047"	""	""	""	"201500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4407	332	1513	2300	229	0	33	0
"21049020101"	"14000US21049020101"	"Census Tract 201.01, Clark County, Kentucky"	"Census Tract 201.01, Clark County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003754"	""	""	""	""	"21"	"049"	""	""	""	"020101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3222	618	1387	957	159	78	16	7
"21049020103"	"14000US21049020103"	"Census Tract 201.03, Clark County, Kentucky"	"Census Tract 201.03, Clark County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003755"	""	""	""	""	"21"	"049"	""	""	""	"020103"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2973	211	848	919	682	235	69	9
"21049020104"	"14000US21049020104"	"Census Tract 201.04, Clark County, Kentucky"	"Census Tract 201.04, Clark County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003756"	""	""	""	""	"21"	"049"	""	""	""	"020104"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4090	781	1637	995	499	127	15	36
"21049020200"	"14000US21049020200"	"Census Tract 202, Clark County, Kentucky"	"Census Tract 202, Clark County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003757"	""	""	""	""	"21"	"049"	""	""	""	"020200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4500	1445	1331	1148	307	228	41	0
"21049020300"	"14000US21049020300"	"Census Tract 203, Clark County, Kentucky"	"Census Tract 203, Clark County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003758"	""	""	""	""	"21"	"049"	""	""	""	"020300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1890	121	972	501	220	47	8	21
"21049020400"	"14000US21049020400"	"Census Tract 204, Clark County, Kentucky"	"Census Tract 204, Clark County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003759"	""	""	""	""	"21"	"049"	""	""	""	"020400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2825	744	1253	499	215	114	0	0
"21049020500"	"14000US21049020500"	"Census Tract 205, Clark County, Kentucky"	"Census Tract 205, Clark County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003760"	""	""	""	""	"21"	"049"	""	""	""	"020500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2133	252	653	678	418	107	25	0
"21049020600"	"14000US21049020600"	"Census Tract 206, Clark County, Kentucky"	"Census Tract 206, Clark County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003761"	""	""	""	""	"21"	"049"	""	""	""	"020600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2808	494	983	873	270	158	15	15
"21051950100"	"14000US21051950100"	"Census Tract 9501, Clay County, Kentucky"	"Census Tract 9501, Clay County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003762"	""	""	""	""	"21"	"051"	""	""	""	"950100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1358	737	488	51	23	59	0	0
"21051950200"	"14000US21051950200"	"Census Tract 9502, Clay County, Kentucky"	"Census Tract 9502, Clay County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003763"	""	""	""	""	"21"	"051"	""	""	""	"950200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3836	1450	1687	377	176	107	39	0
"21051950300"	"14000US21051950300"	"Census Tract 9503, Clay County, Kentucky"	"Census Tract 9503, Clay County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003764"	""	""	""	""	"21"	"051"	""	""	""	"950300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4656	1585	1657	729	428	170	81	6
"21051950400"	"14000US21051950400"	"Census Tract 9504, Clay County, Kentucky"	"Census Tract 9504, Clay County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003765"	""	""	""	""	"21"	"051"	""	""	""	"950400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2606	1182	1000	232	62	124	6	0
"21051950500"	"14000US21051950500"	"Census Tract 9505, Clay County, Kentucky"	"Census Tract 9505, Clay County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003766"	""	""	""	""	"21"	"051"	""	""	""	"950500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2552	1215	943	283	0	111	0	0
"21051950600"	"14000US21051950600"	"Census Tract 9506, Clay County, Kentucky"	"Census Tract 9506, Clay County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003767"	""	""	""	""	"21"	"051"	""	""	""	"950600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1228	518	375	253	13	47	22	0
"21053970100"	"14000US21053970100"	"Census Tract 9701, Clinton County, Kentucky"	"Census Tract 9701, Clinton County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003768"	""	""	""	""	"21"	"053"	""	""	""	"970100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1857	735	611	366	69	56	20	0
"21053970200"	"14000US21053970200"	"Census Tract 9702, Clinton County, Kentucky"	"Census Tract 9702, Clinton County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003769"	""	""	""	""	"21"	"053"	""	""	""	"970200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4646	1880	1483	1018	178	58	24	5
"21055990100"	"14000US21055990100"	"Census Tract 9901, Crittenden County, Kentucky"	"Census Tract 9901, Crittenden County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003770"	""	""	""	""	"21"	"055"	""	""	""	"990100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1146	227	677	190	5	47	0	0
"21055990200"	"14000US21055990200"	"Census Tract 9902, Crittenden County, Kentucky"	"Census Tract 9902, Crittenden County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003771"	""	""	""	""	"21"	"055"	""	""	""	"990200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3094	902	1206	721	129	121	15	0
"21055990300"	"14000US21055990300"	"Census Tract 9903, Crittenden County, Kentucky"	"Census Tract 9903, Crittenden County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003772"	""	""	""	""	"21"	"055"	""	""	""	"990300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	989	142	411	291	107	38	0	0
"21055990400"	"14000US21055990400"	"Census Tract 9904, Crittenden County, Kentucky"	"Census Tract 9904, Crittenden County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003773"	""	""	""	""	"21"	"055"	""	""	""	"990400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1026	282	452	218	64	10	0	0
"21057950100"	"14000US21057950100"	"Census Tract 9501, Cumberland County, Kentucky"	"Census Tract 9501, Cumberland County, Kentucky"	"ky"	"140"	"00"	"ACSSF"	"0003774"	""	""	""	""	"21"	"057"	""	""	""	"950100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2801	814	1204	530	130	65	48	10
