Geo__geoid_	Geo_NAME	Geo_qname	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIHHTLI	Geo_AITSCE	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_BTTR	Geo_BTBG	Geo_PUMA5	SE_A12002_001	SE_A12002_002	SE_A12002_003	SE_A12002_004	SE_A12002_005	SE_A12002_006	SE_A12002_007	SE_A12002_008
"21049020202"	"Census Tract 202.02, Clark County, Kentucky"	"Census Tract 202.02, Clark County, Kentucky"	"KY"	140	0	"ACSSF"	4184	.	.	.	21	49	.	.	21	20202	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2734	979	866	504	253	99	33	0
"21049020300"	"Census Tract 203, Clark County, Kentucky"	"Census Tract 203, Clark County, Kentucky"	"KY"	140	0	"ACSSF"	4185	.	.	.	21	49	.	.	21	20300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1843	156	916	434	202	97	27	11
"21049020400"	"Census Tract 204, Clark County, Kentucky"	"Census Tract 204, Clark County, Kentucky"	"KY"	140	0	"ACSSF"	4186	.	.	.	21	49	.	.	21	20400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2467	626	983	463	324	65	6	0
"21049020500"	"Census Tract 205, Clark County, Kentucky"	"Census Tract 205, Clark County, Kentucky"	"KY"	140	0	"ACSSF"	4187	.	.	.	21	49	.	.	21	20500	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1961	211	541	530	522	112	36	9
"21049020600"	"Census Tract 206, Clark County, Kentucky"	"Census Tract 206, Clark County, Kentucky"	"KY"	140	0	"ACSSF"	4188	.	.	.	21	49	.	.	21	20600	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2877	520	939	899	340	156	15	8
"21051950100"	"Census Tract 9501, Clay County, Kentucky"	"Census Tract 9501, Clay County, Kentucky"	"KY"	140	0	"ACSSF"	4189	.	.	.	21	51	.	.	21	950100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1378	556	510	172	41	82	0	17
"21051950200"	"Census Tract 9502, Clay County, Kentucky"	"Census Tract 9502, Clay County, Kentucky"	"KY"	140	0	"ACSSF"	4190	.	.	.	21	51	.	.	21	950200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3557	1579	1312	318	216	95	37	0
"21051950300"	"Census Tract 9503, Clay County, Kentucky"	"Census Tract 9503, Clay County, Kentucky"	"KY"	140	0	"ACSSF"	4191	.	.	.	21	51	.	.	21	950300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4572	1367	1996	757	233	175	41	3
"21051950400"	"Census Tract 9504, Clay County, Kentucky"	"Census Tract 9504, Clay County, Kentucky"	"KY"	140	0	"ACSSF"	4192	.	.	.	21	51	.	.	21	950400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2328	1169	863	201	13	74	8	0
"21051950500"	"Census Tract 9505, Clay County, Kentucky"	"Census Tract 9505, Clay County, Kentucky"	"KY"	140	0	"ACSSF"	4193	.	.	.	21	51	.	.	21	950500	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2328	979	893	380	14	62	0	0
"21051950600"	"Census Tract 9506, Clay County, Kentucky"	"Census Tract 9506, Clay County, Kentucky"	"KY"	140	0	"ACSSF"	4194	.	.	.	21	51	.	.	21	950600	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	943	443	325	99	29	30	17	0
"21053970100"	"Census Tract 9701, Clinton County, Kentucky"	"Census Tract 9701, Clinton County, Kentucky"	"KY"	140	0	"ACSSF"	4195	.	.	.	21	53	.	.	21	970100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2041	834	697	353	83	39	35	0
"21053970201"	"Census Tract 9702.01, Clinton County, Kentucky"	"Census Tract 9702.01, Clinton County, Kentucky"	"KY"	140	0	"ACSSF"	4196	.	.	.	21	53	.	.	21	970201	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2116	653	714	543	101	70	30	5
"21053970202"	"Census Tract 9702.02, Clinton County, Kentucky"	"Census Tract 9702.02, Clinton County, Kentucky"	"KY"	140	0	"ACSSF"	4197	.	.	.	21	53	.	.	21	970202	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2773	1059	892	663	74	85	0	0
"21055930100"	"Census Tract 9301, Crittenden County, Kentucky"	"Census Tract 9301, Crittenden County, Kentucky"	"KY"	140	0	"ACSSF"	4198	.	.	.	21	55	.	.	21	930100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1278	290	588	268	80	52	0	0
"21055930200"	"Census Tract 9302, Crittenden County, Kentucky"	"Census Tract 9302, Crittenden County, Kentucky"	"KY"	140	0	"ACSSF"	4199	.	.	.	21	55	.	.	21	930200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3002	767	1158	816	162	80	19	0
"21055930300"	"Census Tract 9303, Crittenden County, Kentucky"	"Census Tract 9303, Crittenden County, Kentucky"	"KY"	140	0	"ACSSF"	4200	.	.	.	21	55	.	.	21	930300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1096	200	407	314	117	52	0	6
"21055930400"	"Census Tract 9304, Crittenden County, Kentucky"	"Census Tract 9304, Crittenden County, Kentucky"	"KY"	140	0	"ACSSF"	4201	.	.	.	21	55	.	.	21	930400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1136	246	611	220	43	11	5	0
"21057950100"	"Census Tract 9501, Cumberland County, Kentucky"	"Census Tract 9501, Cumberland County, Kentucky"	"KY"	140	0	"ACSSF"	4202	.	.	.	21	57	.	.	21	950100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2830	835	1224	539	119	58	41	14
"21057950200"	"Census Tract 9502, Cumberland County, Kentucky"	"Census Tract 9502, Cumberland County, Kentucky"	"KY"	140	0	"ACSSF"	4203	.	.	.	21	57	.	.	21	950200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1954	485	942	344	95	88	0	0
"21059000100"	"Census Tract 1, Daviess County, Kentucky"	"Census Tract 1, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4204	.	.	.	21	59	.	.	21	100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2262	848	824	523	67	0	0	0
"21059000200"	"Census Tract 2, Daviess County, Kentucky"	"Census Tract 2, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4205	.	.	.	21	59	.	.	21	200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2246	690	1024	393	105	34	0	0
"21059000300"	"Census Tract 3, Daviess County, Kentucky"	"Census Tract 3, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4206	.	.	.	21	59	.	.	21	300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1178	160	597	218	71	112	12	8
"21059000400"	"Census Tract 4, Daviess County, Kentucky"	"Census Tract 4, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4207	.	.	.	21	59	.	.	21	400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4352	899	1658	1211	374	166	0	44
"21059000500"	"Census Tract 5, Daviess County, Kentucky"	"Census Tract 5, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4208	.	.	.	21	59	.	.	21	500	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1342	335	649	242	36	80	0	0
"21059000600"	"Census Tract 6, Daviess County, Kentucky"	"Census Tract 6, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4209	.	.	.	21	59	.	.	21	600	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3909	472	1571	1243	308	211	104	0
"21059000700"	"Census Tract 7, Daviess County, Kentucky"	"Census Tract 7, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4210	.	.	.	21	59	.	.	21	700	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2944	208	948	751	493	304	170	70
"21059000800"	"Census Tract 8, Daviess County, Kentucky"	"Census Tract 8, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4211	.	.	.	21	59	.	.	21	800	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2765	393	1274	736	255	85	7	15
"21059000900"	"Census Tract 9, Daviess County, Kentucky"	"Census Tract 9, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4212	.	.	.	21	59	.	.	21	900	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3588	513	1278	1207	297	219	62	12
"21059001000"	"Census Tract 10, Daviess County, Kentucky"	"Census Tract 10, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4213	.	.	.	21	59	.	.	21	1000	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1847	327	691	481	245	75	10	18
"21059001100"	"Census Tract 11, Daviess County, Kentucky"	"Census Tract 11, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4214	.	.	.	21	59	.	.	21	1100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1432	127	400	402	274	166	63	0
"21059001200"	"Census Tract 12, Daviess County, Kentucky"	"Census Tract 12, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4215	.	.	.	21	59	.	.	21	1200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2377	98	902	857	380	93	21	26
"21059001300"	"Census Tract 13, Daviess County, Kentucky"	"Census Tract 13, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4216	.	.	.	21	59	.	.	21	1300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3844	386	1590	1336	377	144	11	0
"21059001401"	"Census Tract 14.01, Daviess County, Kentucky"	"Census Tract 14.01, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4217	.	.	.	21	59	.	.	21	1401	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3601	401	1382	980	458	349	15	16
"21059001402"	"Census Tract 14.02, Daviess County, Kentucky"	"Census Tract 14.02, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4218	.	.	.	21	59	.	.	21	1402	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3184	246	1344	965	367	179	45	38
"21059001501"	"Census Tract 15.01, Daviess County, Kentucky"	"Census Tract 15.01, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4219	.	.	.	21	59	.	.	21	1501	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2718	378	1172	910	158	84	5	11
"21059001502"	"Census Tract 15.02, Daviess County, Kentucky"	"Census Tract 15.02, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4220	.	.	.	21	59	.	.	21	1502	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2393	122	1095	773	252	125	18	8
"21059001601"	"Census Tract 16.01, Daviess County, Kentucky"	"Census Tract 16.01, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4221	.	.	.	21	59	.	.	21	1601	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2502	44	707	850	524	250	106	21
"21059001602"	"Census Tract 16.02, Daviess County, Kentucky"	"Census Tract 16.02, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4222	.	.	.	21	59	.	.	21	1602	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3051	363	1406	801	284	136	49	12
"21059001701"	"Census Tract 17.01, Daviess County, Kentucky"	"Census Tract 17.01, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4223	.	.	.	21	59	.	.	21	1701	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3451	307	1476	1138	376	64	90	0
"21059001702"	"Census Tract 17.02, Daviess County, Kentucky"	"Census Tract 17.02, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4224	.	.	.	21	59	.	.	21	1702	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2401	175	724	602	569	209	62	60
"21059001703"	"Census Tract 17.03, Daviess County, Kentucky"	"Census Tract 17.03, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4225	.	.	.	21	59	.	.	21	1703	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2742	297	1099	704	350	230	62	0
"21059001800"	"Census Tract 18, Daviess County, Kentucky"	"Census Tract 18, Daviess County, Kentucky"	"KY"	140	0	"ACSSF"	4226	.	.	.	21	59	.	.	21	1800	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4022	326	1819	1209	365	282	20	1
"21061920200"	"Census Tract 9202, Edmonson County, Kentucky"	"Census Tract 9202, Edmonson County, Kentucky"	"KY"	140	0	"ACSSF"	4227	.	.	.	21	61	.	.	21	920200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3080	724	1260	831	114	111	26	14
"21061920300"	"Census Tract 9203, Edmonson County, Kentucky"	"Census Tract 9203, Edmonson County, Kentucky"	"KY"	140	0	"ACSSF"	4228	.	.	.	21	61	.	.	21	920300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1001	224	520	194	43	20	0	0
"21061920400"	"Census Tract 9204, Edmonson County, Kentucky"	"Census Tract 9204, Edmonson County, Kentucky"	"KY"	140	0	"ACSSF"	4229	.	.	.	21	61	.	.	21	920400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4233	902	2100	793	312	103	20	3
"21061980100"	"Census Tract 9801, Edmonson County, Kentucky"	"Census Tract 9801, Edmonson County, Kentucky"	"KY"	140	0	"ACSSF"	4230	.	.	.	21	61	.	.	21	980100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	33	0	0	0	33	0	0	0
"21063920100"	"Census Tract 9201, Elliott County, Kentucky"	"Census Tract 9201, Elliott County, Kentucky"	"KY"	140	0	"ACSSF"	4231	.	.	.	21	63	.	.	21	920100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3990	1074	1675	1044	143	29	5	20
"21063920200"	"Census Tract 9202, Elliott County, Kentucky"	"Census Tract 9202, Elliott County, Kentucky"	"KY"	140	0	"ACSSF"	4232	.	.	.	21	63	.	.	21	920200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1271	414	457	264	78	58	0	0
"21065920100"	"Census Tract 9201, Estill County, Kentucky"	"Census Tract 9201, Estill County, Kentucky"	"KY"	140	0	"ACSSF"	4233	.	.	.	21	65	.	.	21	920100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1296	444	472	285	38	53	3	1
"21065920200"	"Census Tract 9202, Estill County, Kentucky"	"Census Tract 9202, Estill County, Kentucky"	"KY"	140	0	"ACSSF"	4234	.	.	.	21	65	.	.	21	920200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	4039	1089	1891	740	162	137	20	0
"21065920300"	"Census Tract 9203, Estill County, Kentucky"	"Census Tract 9203, Estill County, Kentucky"	"KY"	140	0	"ACSSF"	4235	.	.	.	21	65	.	.	21	920300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3757	1066	1709	746	108	88	40	0
"21065920400"	"Census Tract 9204, Estill County, Kentucky"	"Census Tract 9204, Estill County, Kentucky"	"KY"	140	0	"ACSSF"	4236	.	.	.	21	65	.	.	21	920400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1226	442	534	208	23	15	4	0
"21067000101"	"Census Tract 1.01, Fayette County, Kentucky"	"Census Tract 1.01, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4237	.	.	.	21	67	.	.	21	101	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1577	277	377	360	332	56	130	45
"21067000102"	"Census Tract 1.02, Fayette County, Kentucky"	"Census Tract 1.02, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4238	.	.	.	21	67	.	.	21	102	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1383	289	148	354	310	103	84	95
"21067000200"	"Census Tract 2, Fayette County, Kentucky"	"Census Tract 2, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4239	.	.	.	21	67	.	.	21	200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1887	640	389	415	293	96	39	15
"21067000300"	"Census Tract 3, Fayette County, Kentucky"	"Census Tract 3, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4240	.	.	.	21	67	.	.	21	300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2129	744	595	563	188	9	9	21
"21067000400"	"Census Tract 4, Fayette County, Kentucky"	"Census Tract 4, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4241	.	.	.	21	67	.	.	21	400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	744	204	216	257	61	6	0	0
"21067000500"	"Census Tract 5, Fayette County, Kentucky"	"Census Tract 5, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4242	.	.	.	21	67	.	.	21	500	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2474	210	405	490	751	360	97	161
"21067000600"	"Census Tract 6, Fayette County, Kentucky"	"Census Tract 6, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4243	.	.	.	21	67	.	.	21	600	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3179	22	197	652	1157	549	269	333
"21067000700"	"Census Tract 7, Fayette County, Kentucky"	"Census Tract 7, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4244	.	.	.	21	67	.	.	21	700	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1261	102	125	154	392	223	98	167
"21067000801"	"Census Tract 8.01, Fayette County, Kentucky"	"Census Tract 8.01, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4245	.	.	.	21	67	.	.	21	801	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	312	0	0	41	72	90	0	109
"21067000802"	"Census Tract 8.02, Fayette County, Kentucky"	"Census Tract 8.02, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4246	.	.	.	21	67	.	.	21	802	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	636	98	51	208	126	89	55	9
"21067000900"	"Census Tract 9, Fayette County, Kentucky"	"Census Tract 9, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4247	.	.	.	21	67	.	.	21	900	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1094	178	378	198	239	51	10	40
"21067001000"	"Census Tract 10, Fayette County, Kentucky"	"Census Tract 10, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4248	.	.	.	21	67	.	.	21	1000	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	756	235	332	109	61	3	9	7
"21067001100"	"Census Tract 11, Fayette County, Kentucky"	"Census Tract 11, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4249	.	.	.	21	67	.	.	21	1100	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2766	872	965	653	155	102	19	0
"21067001300"	"Census Tract 13, Fayette County, Kentucky"	"Census Tract 13, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4250	.	.	.	21	67	.	.	21	1300	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1378	464	445	309	82	74	4	0
"21067001400"	"Census Tract 14, Fayette County, Kentucky"	"Census Tract 14, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4251	.	.	.	21	67	.	.	21	1400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1494	463	419	440	102	50	6	14
"21067001500"	"Census Tract 15, Fayette County, Kentucky"	"Census Tract 15, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4252	.	.	.	21	67	.	.	21	1500	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1331	364	461	381	107	14	0	4
"21067001600"	"Census Tract 16, Fayette County, Kentucky"	"Census Tract 16, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4253	.	.	.	21	67	.	.	21	1600	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1493	243	486	443	244	58	0	19
"21067001700"	"Census Tract 17, Fayette County, Kentucky"	"Census Tract 17, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4254	.	.	.	21	67	.	.	21	1700	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1555	135	277	275	560	244	59	5
"21067001800"	"Census Tract 18, Fayette County, Kentucky"	"Census Tract 18, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4255	.	.	.	21	67	.	.	21	1800	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1396	291	233	313	280	224	0	55
"21067001900"	"Census Tract 19, Fayette County, Kentucky"	"Census Tract 19, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4256	.	.	.	21	67	.	.	21	1900	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1944	390	523	580	273	99	29	50
"21067002001"	"Census Tract 20.01, Fayette County, Kentucky"	"Census Tract 20.01, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4257	.	.	.	21	67	.	.	21	2001	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3589	1311	1236	622	270	117	21	12
"21067002002"	"Census Tract 20.02, Fayette County, Kentucky"	"Census Tract 20.02, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4258	.	.	.	21	67	.	.	21	2002	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1380	322	373	348	208	85	0	44
"21067002200"	"Census Tract 22, Fayette County, Kentucky"	"Census Tract 22, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4259	.	.	.	21	67	.	.	21	2200	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1371	88	322	514	310	71	39	27
"21067002302"	"Census Tract 23.02, Fayette County, Kentucky"	"Census Tract 23.02, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4260	.	.	.	21	67	.	.	21	2302	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	3742	83	399	790	1324	699	265	182
"21067002303"	"Census Tract 23.03, Fayette County, Kentucky"	"Census Tract 23.03, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4261	.	.	.	21	67	.	.	21	2303	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2838	246	390	876	700	239	234	153
"21067002304"	"Census Tract 23.04, Fayette County, Kentucky"	"Census Tract 23.04, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4262	.	.	.	21	67	.	.	21	2304	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	1498	0	86	321	524	211	213	143
"21067002400"	"Census Tract 24, Fayette County, Kentucky"	"Census Tract 24, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4263	.	.	.	21	67	.	.	21	2400	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2617	65	198	541	887	523	271	132
"21067002500"	"Census Tract 25, Fayette County, Kentucky"	"Census Tract 25, Fayette County, Kentucky"	"KY"	140	0	"ACSSF"	4264	.	.	.	21	67	.	.	21	2500	.	.	.	""	.	.	.	.	.	.	.	.	.	.	.	""	""	.	.	.	.	.	.	.	.	""	""	.	2324	162	302	587	678	304	165	126
