tr2010gj,tr2010ge,tr2020gj,tr2020ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G2101110010311,21111010311,G2101110010324,21111010324,0.5537891232,0.6826196474,0.6726269736,0.6891752577,0.663796073,0.6556205328,0.6946983547,0.5692307692
G2101110010312,21111010312,G2101110010312,21111010312,1,1,1,1,1,1,1,1
G2101110010313,21111010313,G2101110010313,21111010313,0.9924357407,1,1,1,1,1,1,1
G2101110010313,21111010313,G2101110010319,21111010319,0.0040599043,0,0,0,0,0,0,0
G2101110010313,21111010313,G2101110010323,21111010323,0.003504355,0,0,0,0,0,0,0
G2101110010314,21111010314,G2101110010314,21111010314,1,1,1,1,1,1,1,1
G2101110010315,21111010315,G2101110010315,21111010315,1,1,1,1,1,1,1,1
G2101110010316,21111010316,G2101110010316,21111010316,1,1,1,1,1,1,1,1
G2101110010317,21111010317,G2101110010313,21111010313,0.0064768946,0,0,0,0,0,0,0
G2101110010317,21111010317,G2101110010317,21111010317,0.9795943134,1,1,1,1,1,1,1
G2101110010317,21111010317,G2101110010318,21111010318,0.0137795276,0,0,0,0,0,0,0
G2101110010317,21111010317,G2101110010319,21111010319,0.0001492644,0,0,0,0,0,0,0
G2101110010318,21111010318,G2101110010318,21111010318,0.9945191363,1,1,1,1,1,1,1
G2101110010318,21111010318,G2101110010319,21111010319,0.0054808637,0,0,0,0,0,0,0
G2101110010319,21111010319,G2101110010319,21111010319,1,1,1,1,1,1,1,1
G2101110010319,21111010319,G2101110010320,21111010320,0,0,0,0,0,0,0,0
G2101110010320,21111010320,G2101110010320,21111010320,1,1,1,1,1,1,1,1
G2101110010402,21111010402,G2101110010407,21111010407,0.6147834728,0.452422837,0.4512568976,0.4700755375,0.4409074277,0.4257998639,0.5212915302,0.1526845638
G2101110010402,21111010402,G2101110010408,21111010408,0.3783601239,0.547577163,0.5487431024,0.5299244625,0.5590925723,0.5742001361,0.4787084698,0.8473154362
G2101110010402,21111010402,G2101110010706,21111010706,0.0018491965,0,0,0,0,0,0,0
G2101110010402,21111010402,G2101110011605,21111011605,0.0050072068,0,0,0,0,0,0,0
G2101110010403,21111010403,G2101110010314,21111010314,0.0081022792,0,0,0,0,0,0,0
G2101110010403,21111010403,G2101110010403,21111010403,0.9905662498,1,1,1,1,1,1,1
G2101110010403,21111010403,G2101110010406,21111010406,0.001331471,0,0,0,0,0,0,0
G2101110010405,21111010405,G2101110010405,21111010405,1,1,1,1,1,1,1,1
G2101110010406,21111010406,G2101110010005,21111010005,0.0125387513,0.0480026855,0.0545112782,0.028177458,0.0738959335,0.0769230769,0.0148596588,0.3021276596
G2101110010406,21111010406,G2101110010315,21111010315,0.0053623496,0,0,0,0,0,0,0
G2101110010406,21111010406,G2101110010316,21111010316,0.0069410044,0,0,0,0,0,0,0
G2101110010406,21111010406,G2101110010403,21111010403,0.0098273655,0.0271903323,0.0296052632,0.0257793765,0.0310450372,0.0309364548,0.0319207485,0.0276595745
G2101110010406,21111010406,G2101110010406,21111010406,0.9653305292,0.9248069822,0.9158834586,0.9460431655,0.8950590293,0.8921404682,0.9532195927,0.670212766
G2101110010500,21111010500,G2101110010500,21111010500,1,1,1,1,1,1,1,1
G2101110010601,21111010601,G2101110010601,21111010601,1,1,1,1,1,1,1,1
G2101110010602,21111010602,G2101110010602,21111010602,1,1,1,1,1,1,1,1
G2101110010701,21111010701,G2101110010602,21111010602,0.0061028155,0,0,0,0,0,0,0
G2101110010701,21111010701,G2101110010701,21111010701,0.9843402951,1,1,1,1,1,1,1
G2101110010701,21111010701,G2101110010702,21111010702,0.0095568895,0,0,0,0,0,0,0
G2101110010702,21111010702,G2101110010602,21111010602,0.003389105,0,0,0,0,0,0,0
G2101110010702,21111010702,G2101110010701,21111010701,0.0156044869,0,0,0,0,0,0,0
G2101110010702,21111010702,G2101110010702,21111010702,0.9810064081,1,1,1,1,1,1,1
G2101110010705,21111010705,G2101110010701,21111010701,0.0128407963,0,0,0,0,0,0,0
G2101110010705,21111010705,G2101110010707,21111010707,0.6098114204,0.5648575521,0.5537040755,0.5795943454,0.5305980529,0.5189914866,0.5906080674,0.4485596708
G2101110010705,21111010705,G2101110010708,21111010708,0.3773477833,0.4351424479,0.4462959245,0.4204056546,0.4694019471,0.4810085134,0.4093919326,0.5514403292
G2101110010706,21111010706,G2101110010706,21111010706,1,1,1,1,1,1,1,1
G2101110010800,21111010800,G2101110010500,21111010500,0.0010054647,0,0,0,0,0,0,0
G2101110010800,21111010800,G2101110010601,21111010601,0.0155045248,0,0,0,0,0,0,0
G2101110010800,21111010800,G2101110010800,21111010800,0.9834900105,1,1,1,1,1,1,1
G2101110010901,21111010901,G2101110010901,21111010901,0.9849226924,0.9993648105,0.9992088608,1,0.9986528963,0.9987244898,0.9984496124,0.9989327641
G2101110010901,21111010901,G2101110010902,21111010902,0.0150773076,0.0006351895,0.0007911392,0,0.0013471037,0.0012755102,0.0015503876,0.0010672359
G2101110010902,21111010902,G2101110010902,21111010902,1,1,1,1,1,1,1,1
G2101110011002,21111011002,G2101110011006,21111011006,0.4253601503,0.4355929107,0.4593195266,0.4504132231,0.4779632007,0.4611576542,0.5231092437,0.4664159054
G2101110011002,21111011002,G2101110011007,21111011007,0.5726376683,0.5644070893,0.5406804734,0.5495867769,0.5220367993,0.5388423458,0.4768907563,0.5335840946
G2101110011002,21111011002,G2101110011508,21111011508,0.0020021814,0,0,0,0,0,0,0
G2101110011003,21111011003,G2101110011003,21111011003,1,1,1,1,1,1,1,1
G2101110011004,21111011004,G2101110011008,21111011008,0.3769900264,0.4883610838,0.4884126531,0.4495141874,0.5447033962,0.5691456137,0.3468981797,0.8102389466
G2101110011004,21111011004,G2101110011009,21111011009,0.6230099736,0.5116389162,0.5115873469,0.5504858126,0.4552966038,0.4308543863,0.6531018203,0.1897610534
G2101110011005,21111011005,G2101110011005,21111011005,1,1,1,1,1,1,1,1
G2101110011102,21111011102,G2101110011115,21111011115,0.1083783588,0.4580760481,0.460874923,0.4805038992,0.4637411677,0.4510282328,0.5073375262,0.357234315
G2101110011102,21111011102,G2101110011116,21111011116,0.8916216412,0.5419239519,0.539125077,0.5194961008,0.5362588323,0.5489717672,0.4926624738,0.642765685
G2101110011106,21111011106,G2101110011117,21111011117,0.4038848851,0.4495652174,0.4497444634,0.4055676856,0.460100647,0.500952381,0.3513794898,0.7026713124
G2101110011106,21111011106,G2101110011118,21111011118,0.5961151149,0.5504347826,0.5502555366,0.5944323144,0.539899353,0.499047619,0.6486205102,0.2973286876
G2101110011109,21111011109,G2101110011109,21111011109,1,1,1,1,1,1,1,1
G2101110011110,21111011110,G2101110011110,21111011110,1,1,1,1,1,1,1,1
G2101110011111,21111011111,G2101110011111,21111011111,1,1,1,1,1,1,1,1
G2101110011112,21111011112,G2101110011112,21111011112,1,1,1,1,1,1,1,1
G2101110011113,21111011113,G2101110011113,21111011113,1,1,1,1,1,1,1,1
G2101110011114,21111011114,G2101110011114,21111011114,1,1,1,1,1,1,1,1
G2101110011200,21111011200,G2101110011201,21111011201,0.3354815858,0.2697632058,0.2935323383,0.2672697368,0.3143735588,0.3195734434,0.347950429,0.2916934965
G2101110011200,21111011200,G2101110011202,21111011202,0.6645184142,0.7302367942,0.7064676617,0.7327302632,0.6856264412,0.6804265566,0.652049571,0.7083065035
G2101110011301,21111011301,G2101110011006,21111011006,0.0012283423,0,0,0,0,0,0,0
G2101110011301,21111011301,G2101110011301,21111011301,0.9987716577,1,1,1,1,1,1,1
G2101110011302,21111011302,G2101110011302,21111011302,1,1,1,1,1,1,1,1
G2101110011403,21111011403,G2101110011403,21111011403,1,1,1,1,1,1,1,1
G2101110011404,21111011404,G2101110011404,21111011404,1,1,1,1,1,1,1,1
G2101110011405,21111011405,G2101110011405,21111011405,1,1,1,1,1,1,1,1
G2101110011406,21111011406,G2101110011406,21111011406,1,1,1,1,1,1,1,1
G2101110011505,21111011505,G2101110011508,21111011508,0.0012734652,0,0,0,0,0,0,0
G2101110011505,21111011505,G2101110011521,21111011521,0.5112598233,0.5842415972,0.5853056506,0.5647110476,0.6000915841,0.6131982242,0.4966555625,0.9081047132
G2101110011505,21111011505,G2101110011522,21111011522,0.4874667115,0.4157584028,0.4146943494,0.4352889524,0.3999084159,0.3868017758,0.5033444375,0.0918952868
G2101110011506,21111011506,G2101110011506,21111011506,1,1,1,1,1,1,1,1
G2101110011508,21111011508,G2101110011508,21111011508,1,1,1,1,1,1,1,1
G2101110011509,21111011509,G2101110011509,21111011509,1,1,1,1,1,1,1,1
G2101110011513,21111011513,G2101110011513,21111011513,1,1,1,1,1,1,1,1
G2101110011514,21111011514,G2101110011514,21111011514,1,1,1,1,1,1,1,1
G2101110011515,21111011515,G2101110011515,21111011515,1,1,1,1,1,1,1,1
G2101110011516,21111011516,G2101110011516,21111011516,1,1,1,1,1,1,1,1
G2101110011517,21111011517,G2101110011517,21111011517,1,1,1,1,1,1,1,1
G2101110011518,21111011518,G2101110011518,21111011518,1,1,1,1,1,1,1,1
G2101110011519,21111011519,G2101110011519,21111011519,1,1,1,1,1,1,1,1
G2101110011520,21111011520,G2101110011520,21111011520,1,1,1,1,1,1,1,1
G2101110011601,21111011601,G2101110011116,21111011116,0.000438492,0,0,0,0,0,0,0
G2101110011601,21111011601,G2101110011605,21111011605,0.3370813991,0.8180751174,0.8090745732,0.8026315789,0.8083140878,0.8061135371,0.8044776119,0.8580645161
G2101110011601,21111011601,G2101110011606,21111011606,0.6624801089,0.1819248826,0.1909254268,0.1973684211,0.1916859122,0.1938864629,0.1955223881,0.1419354839
G2101110011603,21111011603,G2101110011603,21111011603,1,1,1,1,1,1,1,1
G2101110011604,21111011604,G2101110011604,21111011604,1,1,1,1,1,1,1,1
G2101110011706,21111011706,G2101110011706,21111011706,1,1,1,1,1,1,1,1
G2101110011707,21111011707,G2101110011706,21111011706,0.0142438177,0,0,0,0,0,0,0
G2101110011707,21111011707,G2101110011707,21111011707,0.9857561823,1,1,1,1,1,1,1
G2101110011708,21111011708,G2101110011708,21111011708,1,1,1,1,1,1,1,1
G2101110011709,21111011709,G2101110011709,21111011709,1,1,1,1,1,1,1,1
G2101110011710,21111011710,G2101110011710,21111011710,1,1,1,1,1,1,1,1
G2101110011711,21111011711,G2101110011711,21111011711,1,1,1,1,1,1,1,1
G2101110011712,21111011712,G2101110011712,21111011712,1,1,1,1,1,1,1,1
G2101110011713,21111011713,G2101110011713,21111011713,1,1,1,1,1,1,1,1
G2101110011800,21111011800,G2101110011800,21111011800,1,1,1,1,1,1,1,1
G2101110011901,21111011901,G2101110011901,21111011901,1,1,1,1,1,1,1,1
G2101110011904,21111011904,G2101110011904,21111011904,1,1,1,1,1,1,1,1
G2101110011905,21111011905,G2101110011908,21111011908,0.3974431668,0.4720345852,0.4409722222,0.4770780856,0.4463983767,0.4556324733,0.379204893,0.5295007564
G2101110011905,21111011905,G2101110011909,21111011909,0.6025568332,0.5279654148,0.5590277778,0.5229219144,0.5536016233,0.5443675267,0.620795107,0.4704992436
G2101110011906,21111011906,G2101110011906,21111011906,1,1,1,1,1,1,1,1
G2101110011907,21111011907,G2101110011907,21111011907,1,1,1,1,1,1,1,1
G2101110012001,21111012001,G2101110012001,21111012001,1,1,1,1,1,1,1,1
G2101110012002,21111012002,G2101110012004,21111012004,0.2453167868,0.4001587264,0.3919738232,0.3809528592,0.3752545229,0.3775599357,0.4278419204,0.269586941
G2101110012002,21111012002,G2101110012005,21111012005,0.7546832132,0.5998412736,0.6080261768,0.6190471408,0.6247454771,0.6224400643,0.5721580796,0.730413059
G2101110012003,21111012003,G2101110012003,21111012003,0.9999988773,0.9999939449,0.9999942788,0.9999946511,0.9999947322,0.9999948938,0.9999946128,0.9999953049
G2101110012003,21111012003,G2101110012203,21111012203,0.0000011227,0.0000060551,0.0000057212,0.0000053489,0.0000052678,0.0000051062,0.0000053872,0.0000046951
G2101110012103,21111012103,G2101110012103,21111012103,1,1,1,1,1,1,1,1
G2101110012104,21111012104,G2101110012104,21111012104,1,1,1,1,1,1,1,1
G2101110012105,21111012105,G2101110012105,21111012105,1,1,1,1,1,1,1,1
G2101110012106,21111012106,G2101110012108,21111012108,0.2782438825,0.261876871,0.2606262026,0.2565789474,0.2852303523,0.2828185328,0.1904534606,0.5169194866
G2101110012106,21111012106,G2101110012109,21111012109,0.7217561175,0.738123129,0.7393737974,0.7434210526,0.7147696477,0.7171814672,0.8095465394,0.4830805134
G2101110012107,21111012107,G2101110012107,21111012107,1,1,1,1,1,1,1,1
G2101110012202,21111012202,G2101110012005,21111012005,0.1029334511,0.0015948963,0.0016913319,0.0012012012,0.0020210186,0.002276176,0.0006261741,0.0045610034
G2101110012202,21111012202,G2101110012205,21111012205,0.3374336516,0.3074960128,0.2778012685,0.3183183183,0.2704122878,0.2678300455,0.2805259862,0.251995439
G2101110012202,21111012202,G2101110012206,21111012206,0.5596328974,0.6909090909,0.7205073996,0.6804804805,0.7275666936,0.7298937785,0.7188478397,0.7434435576
G2101110012203,21111012203,G2101110012203,21111012203,1,1,1,1,1,1,1,1
G2101110012204,21111012204,G2101110012204,21111012204,1,1,1,1,1,1,1,1
G2101110012301,21111012301,G2101110004301,21111004301,0.006214528,0,0,0,0,0,0,0
G2101110012301,21111012301,G2101110012301,21111012301,0.993785472,1,1,1,1,1,1,1
G2101110012302,21111012302,G2101110012302,21111012302,1,1,1,1,1,1,1,1
G2101110012406,21111012406,G2101110012406,21111012406,1,1,1,1,1,1,1,1
G2101110012407,21111012407,G2101110012407,21111012407,0.9923819655,1,1,1,1,1,1,1
G2101110012407,21111012407,G2101110012703,21111012703,0.0076180345,0,0,0,0,0,0,0
G2101110012408,21111012408,G2101110012408,21111012408,1,1,1,1,1,1,1,1
G2101110012409,21111012409,G2101110012409,21111012409,1,1,1,1,1,1,1,1
G2101110012410,21111012410,G2101110012410,21111012410,1,1,1,1,1,1,1,1
G2101110012411,21111012411,G2101110012412,21111012412,0.4066862384,0.5012776191,0.5124131082,0.5089662447,0.5098433106,0.503649635,0.5148315737,0.49
G2101110012411,21111012411,G2101110012413,21111012413,0.5933137616,0.4987223809,0.4875868918,0.4910337553,0.4901566894,0.496350365,0.4851684263,0.51
G2101110012501,21111012501,G2101110012501,21111012501,1,1,1,1,1,1,1,1
G2101110012501,21111012501,G2101110012604,21111012604,0,0,0,0,0,0,0,0
G2101110012502,21111012502,G2101110012502,21111012502,1,1,1,1,1,1,1,1
G2101110012503,21111012503,G2101110012503,21111012503,1,1,1,1,1,1,1,1
G2101110012601,21111012601,G2101110012605,21111012605,0.4443000346,0.4731820153,0.4877094972,0.4486396446,0.4840499307,0.4877969411,0.4177664975,0.6269146608
G2101110012601,21111012601,G2101110012606,21111012606,0.5556999654,0.5268179847,0.5122905028,0.5513603554,0.5159500693,0.5122030589,0.5822335025,0.3730853392
G2101110012603,21111012603,G2101110012603,21111012603,1,1,1,1,1,1,1,1
G2101110012604,21111012604,G2101110012501,21111012501,0,0,0,0,0,0,0,0
G2101110012604,21111012604,G2101110012603,21111012603,0.0049972966,0,0,0,0,0,0,0
G2101110012604,21111012604,G2101110012604,21111012604,0.9950027034,1,1,1,1,1,1,1
G2101110012701,21111012701,G2101110001200,21111001200,0.0001574527,0,0,0,0,0,0,0
G2101110012701,21111012701,G2101110012701,21111012701,0.9987398627,1,1,1,1,1,1,1
G2101110012701,21111012701,G2101110012702,21111012702,0.0011026846,0,0,0,0,0,0,0
G2101110012702,21111012702,G2101110012701,21111012701,0,0,0,0,0,0,0,0
G2101110012702,21111012702,G2101110012702,21111012702,1,1,1,1,1,1,1,1
G2101110012703,21111012703,G2101110012703,21111012703,1,1,1,1,1,1,1,1
G2101110012801,21111012801,G2101110012801,21111012801,1,1,1,1,1,1,1,1
G2101110012802,21111012802,G2101110012802,21111012802,1,1,1,1,1,1,1,1
G2101110013100,21111013100,G2101110008800,21111008800,0.4000751889,0.3388189739,0.3357843137,0.3456375839,0.3390804598,0.3344298246,0.3256410256,0.4555555556
G2101110013100,21111013100,G2101110008900,21111008900,0.0245048248,0.0382381413,0.0349264706,0.0302013423,0.0356321839,0.0339912281,0.0371794872,0.0222222222
G2101110013100,21111013100,G2101110009600,21111009600,0.1215103638,0.1248789932,0.1256127451,0.1275167785,0.1206896552,0.1206140351,0.1282051282,0.0555555556
G2101110013100,21111013100,G2101110013100,21111013100,0.4539096226,0.4980638916,0.5036764706,0.4966442953,0.5045977011,0.5109649123,0.508974359,0.4666666667
G2101110980100,21111980100,G2101110011904,21111011904,0.0050232052,0.0050232052,0.0050232052,0.0050232052,0.0050232052,0.0050232052,0.0050232052,0.0050232052
G2101110980100,21111980100,G2101110980100,21111980100,0.9949767948,0.9949767948,0.9949767948,0.9949767948,0.9949767948,0.9949767948,0.9949767948,0.9949767948
G2101130060101,21113060101,G2101130060103,21113060103,0.5015844497,0.4175298805,0.4231910946,0.3989387361,0.4397137746,0.4426011944,0.3438025799,0.6086956522
G2101130060101,21113060101,G2101130060104,21113060104,0.4984155503,0.5824701195,0.5768089054,0.6010612639,0.5602862254,0.5573988056,0.6561974201,0.3913043478
G2101130060102,21113060102,G2101130060102,21113060102,1,1,1,1,1,1,1,1
G2101130060200,21113060200,G2101130060200,21113060200,1,1,1,1,1,1,1,1
G2101130060300,21113060300,G2101130060300,21113060300,1,1,1,1,1,1,1,1
G2101130060400,21113060400,G2101130060401,21113060401,0.2590601388,0.4545891976,0.4179943768,0.4934383202,0.459992269,0.4595345606,0.4556726596,0.4671457906
G2101130060400,21113060400,G2101130060402,21113060402,0.7409398612,0.5454108024,0.5820056232,0.5065616798,0.540007731,0.5404654394,0.5443273404,0.5328542094
G2101130060502,21113060502,G2101130060300,21113060300,0.0046143851,0.000972605,0.0004554771,0.0006071645,0.0004464286,0.0004101723,0,0.001216545
G2101130060502,21113060502,G2101130060502,21113060502,0.9943527116,0.999027395,0.9995445229,0.9993928355,0.9995535714,0.9995898277,1,0.998783455
G2101130060502,21113060502,G2101130060504,21113060504,0.0010329033,0,0,0,0,0,0,0
G2101130060503,21113060503,G2101130060503,21113060503,1,1,1,1,1,1,1,1
G2101130060504,21113060504,G2101130060104,21113060104,0.0005910411,0,0,0,0,0,0,0
G2101130060504,21113060504,G2101130060300,21113060300,0.0085496352,0.0064436944,0.0008616975,0.0011235955,0.0007898894,0.0007246377,0.0015479876,0
G2101130060504,21113060504,G2101130060504,21113060504,0.9908593237,0.9935563056,0.9991383025,0.9988764045,0.9992101106,0.9992753623,0.9984520124,1
G2101130060600,21113060600,G2101130060600,21113060600,1,1,1,1,1,1,1,1
G2101150960100,21115960100,G2101150960100,21115960100,1,1,1,1,1,1,1,1
G2101150960200,21115960200,G2101150960200,21115960200,0.9976980214,0.9906751212,0.9916543937,0.9909560724,0.9913461538,0.9925803792,0.9897727273,1
G2101150960200,21115960200,G2101150960300,21115960300,0.0023019786,0.0093248788,0.0083456063,0.0090439276,0.0086538462,0.0074196208,0.0102272727,0
G2101150960300,21115960300,G2101150960200,21115960200,0.0001101007,0.0084295973,0.0080808081,0.0083769634,0.0078492936,0.007601935,0.0092592593,0
G2101150960300,21115960300,G2101150960300,21115960300,0.9998898993,0.9915704027,0.9919191919,0.9916230366,0.9921507064,0.992398065,0.9907407407,1
G2101150960400,21115960400,G2101150960300,21115960300,0.0001227837,0.000026787,0.0000260374,0.0000300084,0.0000188792,0.0000199582,0.0000251845,0.0000094328
G2101150960400,21115960400,G2101150960401,21115960401,0.3936327443,0.5547976353,0.5682080925,0.5109699769,0.5742826008,0.58112,0.4500302847,0.7604355717
G2101150960400,21115960400,G2101150960402,21115960402,0.606244472,0.4451755778,0.4317658702,0.4890000147,0.42569852,0.4188600418,0.5499445308,0.2395549955
G2101150960500,21115960500,G2101150960500,21115960500,1,1,1,1,1,1,1,1
G2101150960600,21115960600,G2101150960600,21115960600,1,1,1,1,1,1,1,1
G2101170060300,21117060300,G2101170060300,21117060300,0.9979673994,1,1,1,1,1,1,1
G2101170060300,21117060300,G2101170067000,21117067000,0.0020326006,0,0,0,0,0,0,0
G2101170060700,21117060700,G2101170060700,21117060700,1,1,1,1,1,1,1,1
G2101170060900,21117060900,G2101170060900,21117060900,1,1,1,1,1,1,1,1
G2101170061000,21117061000,G2101170061000,21117061000,0.960468334,1,1,1,1,1,1,1
G2101170061000,21117061000,G2101170067100,21117067100,0.039531666,0,0,0,0,0,0,0
G2101170061100,21117061100,G2101170061100,21117061100,1,1,1,1,1,1,1,1
G2101170061200,21117061200,G2101170061200,21117061200,1,1,1,1,1,1,1,1
G2101170061300,21117061300,G2101170061300,21117061300,1,1,1,1,1,1,1,1
G2101170061400,21117061400,G2101170061400,21117061400,1,1,1,1,1,1,1,1
G2101170061600,21117061600,G2101170061600,21117061600,0.9951577791,1,1,1,1,1,1,1
G2101170061600,21117061600,G2101170064900,21117064900,0.0048422209,0,0,0,0,0,0,0
G2101170063603,21117063603,G2101170063607,21117063607,0.3386469348,0.2827602789,0.2908491057,0.2638888889,0.2729948492,0.2689561374,0.3077274806,0.1299435028
G2101170063603,21117063603,G2101170063608,21117063608,0.6493828044,0.7149555182,0.7065462754,0.7337962963,0.7247976453,0.7286637198,0.6899862826,0.868173258
G2101170063603,21117063603,G2101170063610,21117063610,0.0071707721,0.0019235393,0.0020836951,0.0018518519,0.0018395879,0.0020401224,0.0018289895,0.0018832392
G2101170063603,21117063603,G2101170065502,21117065502,0.0007188418,0.0003606636,0.0005209238,0.000462963,0.0003679176,0.0003400204,0.0004572474,0
G2101170063603,21117063603,G2101170066801,21117066801,0.0040806469,0,0,0,0,0,0,0
G2101170063604,21117063604,G2101170063604,21117063604,1,1,1,1,1,1,1,1
G2101170063605,21117063605,G2100150070301,21015070301,0.0000002859,0.0000001022,0.0000000982,0.000000099,0.0000001045,0.0000001072,0.0000001086,0.0000000797
G2101170063605,21117063605,G2101170063609,21117063609,0.7437155562,0.4247661205,0.4387767926,0.4362297538,0.4353892341,0.4394700914,0.4567056206,0.3072406248
G2101170063605,21117063605,G2101170063610,21117063610,0.2562841579,0.5752337773,0.5612231092,0.5637701472,0.5646106615,0.5605298013,0.5432942708,0.6927592955
G2101170063606,21117063606,G2101170063606,21117063606,1,1,1,1,1,1,1,1
G2101170063701,21117063701,G2100150070606,21015070606,0.0000057216,0.0000030483,0.0000028911,0.0000032541,0.000003318,0.0000433825,0.0000039305,0
G2101170063701,21117063701,G2100810920101,21081920101,0,0,0,0,0,0,0,0
G2101170063701,21117063701,G2101170063701,21117063701,0.9999942784,0.9999969517,0.9999971089,0.9999967459,0.999996682,0.9999566175,0.9999960695,1
G2101170063702,21117063702,G2101170063702,21117063702,1,1,1,1,1,1,1,1
G2101170063800,21117063800,G2101170061600,21117061600,0.0011874507,0.0017206645,0.0018395806,0.0016919736,0.0019691335,0.0021726671,0.0016046594,0.0026011694
G2101170063800,21117063800,G2101170063800,21117063800,0.9988125493,0.9982793355,0.9981604194,0.9983080264,0.9980308665,0.9978273329,0.9983953406,0.9973988306
G2101170064000,21117064000,G2101170064001,21117064001,0.5143978824,0.5396800253,0.52646522,0.5373222749,0.4943396226,0.4880314398,0.5392456677,0.3662790698
G2101170064000,21117064000,G2101170064002,21117064002,0.4855599209,0.4603199747,0.47353478,0.4626777251,0.5056603774,0.5119685602,0.4607543323,0.6337209302
G2101170064000,21117064000,G2101170066900,21117066900,0.0000421967,0,0,0,0,0,0,0
G2101170064100,21117064100,G2101170067200,21117067200,1,1,1,1,1,1,1,1
G2101170064200,21117064200,G2100150070311,21015070311,0.0002125692,0.0002488688,0.0002520436,0.0003004777,0.0002614341,0.0002591317,0.0002597176,0.0002762028
G2101170064200,21117064200,G2101170067200,21117067200,0.9997874308,0.9997511312,0.9997479564,0.9996995223,0.9997385659,0.9997408683,0.9997402824,0.9997237972
G2101170064300,21117064300,G2100150070102,21015070102,0.0003357996,0.0002097977,0.0002115193,0.0002338128,0.0001745958,0.0001728333,0.0002267642,0.0000771891
G2101170064300,21117064300,G2101170064300,21117064300,0.9941683788,0.9997902023,0.9997884807,0.9997661872,0.9998254042,0.9998271667,0.9997732358,0.9999228109
G2101170064300,21117064300,G2101170067200,21117067200,0.0054958215,0,0,0,0,0,0,0
G2101170064400,21117064400,G2101170064400,21117064400,0.9916155929,1,1,1,1,1,1,1
G2101170064400,21117064400,G2101170064500,21117064500,0.0010581459,0,0,0,0,0,0,0
G2101170064400,21117064400,G2101170067200,21117067200,0.0073262612,0,0,0,0,0,0,0
G2101170064500,21117064500,G2101170064500,21117064500,0.9927893363,0.9981841568,0.9982415035,0.9981352188,0.9981401937,0.9980291517,0.998045818,0.9985517766
G2101170064500,21117064500,G2101170064600,21117064600,0.0025317545,0,0,0,0,0,0,0
G2101170064500,21117064500,G2101170065400,21117065400,0.0000209274,0.0000161467,0.0000178124,0.0000058793,0.0000273208,0.0000288005,0.0000026515,0.0001349066
G2101170064500,21117064500,G2101170065501,21117065501,0.0046579818,0.0017996964,0.0017406841,0.0018589019,0.0018324855,0.0019420478,0.0019515306,0.0013133169
G2101170064600,21117064600,G2101170064500,21117064500,0.0012538105,0,0,0,0,0,0,0
G2101170064600,21117064600,G2101170064600,21117064600,0.9514771002,0.9992359121,0.9990442055,0.9992366412,0.9988,0.9988970588,0.9978738483,1
G2101170064600,21117064600,G2101170064700,21117064700,0.0410497453,0.0007640879,0.0009557945,0.0007633588,0.0012,0.0011029412,0.0021261517,0
G2101170064600,21117064600,G2101170065400,21117065400,0.006219344,0,0,0,0,0,0,0
G2101170064700,21117064700,G2101170064700,21117064700,0.999879092,0.9999947491,0.9999928086,0.999992057,0.999994722,0.9999950027,0.9999959311,0.9999924907
G2101170064700,21117064700,G2101170065200,21117065200,0.000120908,0.0000052509,0.0000071914,0.000007943,0.000005278,0.0000049973,0.0000040689,0.0000075093
G2101170064800,21117064800,G2101170064700,21117064700,0.0001198503,0,0,0,0,0,0,0
G2101170064800,21117064800,G2101170064800,21117064800,0.9962343869,1,1,1,1,1,1,1
G2101170064800,21117064800,G2101170065200,21117065200,0.0036457628,0,0,0,0,0,0,0
G2101170064900,21117064900,G2101170063800,21117063800,0.0025838709,0,0,0,0,0,0,0
G2101170064900,21117064900,G2101170064900,21117064900,0.9926890605,1,1,1,1,1,1,1
G2101170064900,21117064900,G2101170065200,21117065200,0.0047270686,0,0,0,0,0,0,0
G2101170065000,21117065000,G2101170065000,21117065000,1,1,1,1,1,1,1,1
G2101170065100,21117065100,G2101170065100,21117065100,0.9999256166,0.9998399894,0.9997740875,0.999899988,0.9996991254,0.9996653745,1,0.9995650995
G2101170065100,21117065100,G2101170065200,21117065200,0.0000743834,0.0001600106,0.0002259125,0.000100012,0.0003008746,0.0003346255,0,0.0004349005
G2101170065200,21117065200,G2101170064700,21117064700,0.0000398412,0,0,0,0,0,0,0
G2101170065200,21117065200,G2101170065200,21117065200,0.9999601588,1,1,1,1,1,1,1
G2101170065300,21117065300,G2101170063608,21117063608,0.0002949567,0,0,0,0,0,0,0
G2101170065300,21117065300,G2101170065300,21117065300,0.9982762153,1,1,1,1,1,1,1
G2101170065300,21117065300,G2101170065800,21117065800,0.0006118414,0,0,0,0,0,0,0
G2101170065300,21117065300,G2101170066801,21117066801,0.0008169866,0,0,0,0,0,0,0
G2101170065400,21117065400,G2101170065400,21117065400,1,1,1,1,1,1,1,1
G2101170065501,21117065501,G2101170065501,21117065501,0.9990649889,0.9999469122,0.9999313843,0.9999495521,0.999938733,0.9999403908,0.9999556465,0.9997418488
G2101170065501,21117065501,G2101170065600,21117065600,0.0009350111,0.0000530878,0.0000686157,0.0000504479,0.000061267,0.0000596092,0.0000443535,0.0002581512
