unitid,finaid1,finaid2,finaid3,finaid4,finaid5,finaid6,finaid7,finaid8,finaid9,jtpa,rotc,rotc1,rotc2,rotc3,athaid,athaid1,athaid2,athaid3,athaid4,athaid5,ftslt15,facpt,facml,facrl,facmd,pctpost,"ein","chfnm","chftitle",licensed,imp1,imp2,imp3,imp4,imp5,imp6,imp7,imp8,imp9,imp10,imp11,imp12,imp13,imp14,imp15,imp16,imp17,imp18,imp19,imp20,imp21,imp22,imp23,imp24,imp25,imp26,imp27,imp28,imp29,imp30,imp31,imp32,imp33,imp34,imp35,imp36,imp37,imp38,imp39,imp40,imp41,imp42,imp43,imp44,imp45,imp46,imp47,imp48,imp49,imp50,imp51,imp52,imp53,imp54,imp55,imp56,imp57,imp58,imp59,imp60,imp61,imp62,imp63,imp64,imp65,imp66,imp67,imp68,imp69,imp70,imp71,imp72,imp73,imp74,imp75,imp76,imp77,imp78,imp79,imp80,imp81,imp82,imp83,imp84,imp85,imp86,imp87,imp88,imp89,imp90,imp91,imp92,imp93,imp94,imp95,imp96,imp97,imp98,imp99,imp100,imp101,imp102,imp103,imp104
"198464","1","1","1","1","1","1","1","1","-1","2","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","566000403","RICHARD EAKIN","CHANCELLOR","-1","R","R","R","R","R","R","R","N","R","R","R","R","N","N","N","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","R","R","R","Z","R","R","R","R","R","R","N","R","N","R","R","R","R","N","R","N"
"201441","1","1","1","1","1","1","1","1","-1","1","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","346402018","SIDNEY RIBEAU","PRESIDENT","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","Z","R","R","R","R","Z","R","R","R","Z","R","R","R","R","N","R","N","R","R","R","R","R","R","N","R","R"
"159391","1","1","1","1","1","1","-1","-1","-1","2","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","","WILLIAM DAVIS","CHANCELLOR","-1","R","R","R","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","R","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","R","R","R","Z","R","R","R","R","R","R","N","R","R","R","R","R","R","N","R","N"
"181020","1","1","1","1","1","1","-1","-1","-1","2","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","470377991","DR FREDERIC BROWN","PRESIDENT","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","R","R","R","R","R","Z","G","Z","R","Z","R","Z","R","R","N","R","N","R","N","N","N","N","N","N","N","N"
"181394","1","1","1","1","1","1","-1","-1","-1","2","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","470491233","DEL WEBER","CHANCELLOR","-1","R","R","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","C","C","C","Z","R","R","Z","C","C","C","C","Z","C","Z","R","Z","R","Z","C","C","N","C","N","C","N","N","N","N","N","N","N","N"
"200332","1","1","1","1","1","1","-1","-1","-1","2","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","456002439","THOMAS R PLOUGH","PRESIDENT","-1","R","R","R","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","R","R","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","R","R","R","Z","R","R","R","R","R","R","N","R","R","N","N","N","N","N","N","N"
"230038","-1","1","-1","1","-1","-1","-1","-1","-1","2","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","","MERRILL J BATEMAN","PRESIDENT","-1","R","R","R","R","R","R","R","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","N","N","N","N","N","R","R","N","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","R","R","R","Z","R","R","C","C","C","R","N","R","A","N","N","N","N","N","N","N"
"104708","1","1","1","1","1","1","-1","1","-1","1","-1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","860185552","TESSA POLLACK","PRESIDENT","-1","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","Z","Z","R","N","N","R","Z","N","N","R","Z","N","N","R","N","N","R","N","N","N","N","N","N","N","N","N","N"
"163286","1","1","1","1","1","1","1","1","-1","2","1","-1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","526002033","WILLIAM E KIRWAN","PRESIDENT","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","N","N","N","N","N","N","N"
"223232","1","1","1","1","1","1","1","1","-1","2","1","-1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","741159753","ROBERT B SLOAN JR","PRESIDENT","-1","R","R","R","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","R","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","R","R","R","Z","R","R","R","R","R","R","N","R","R","N","N","N","N","N","N","N"
"102049","1","1","1","1","1","1","-1","1","-1","2","1","-1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","630312914","THOMAS E CORTS","PRESIDENT","-1","N","N","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","R","R","N","N","N","N","R","R","R","R","N","N","R","C","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","G","R","R","Z","G","R","R","R","R","R","N","R","R","N","N","N","N","N","N","N"
"141264","1","1","1","1","1","1","-1","1","-1","2","1","-1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","586002072","HUGH BAILEY","PRESIDENT","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","N","N","N","N","N","N","N"
"147013","1","1","1","1","1","1","-1","1","-1","2","1","-1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","370661219","JAMES M DENNIS","PRESIDENT","-1","R","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","Z","Z","R","Z","Z","R","R","R","R","Z","Z","Z","R","Z","Z","Z","R","N","N","R","N","N","N","R","N","N","R","N","N","N"
"159647","1","1","1","1","1","1","-1","1","-1","1","1","-1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","","DAN RENEAU","PRESIDENT","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","R","R","N","R","N","R","N"
"221838","1","1","1","1","1","1","-1","1","-1","2","1","-1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","","JAMES A HEFNER","PRESIDENT","-1","R","R","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","R","Z","C","Z","C","Z","R","R","N","R","N","R","N","R","R","N","R","N","R","N"
"217688","1","1","1","1","1","1","-1","-1","-1","1","1","-1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","570474291","JAIRY C HUNTER JR","PRESIDENT","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","N","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","R","G","Z","R","R","R","Z","R","R","N","R","G","R","N","N","N","N","N","N","N","N"
"219082","1","1","1","1","1","1","-1","-1","-1","1","1","-1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","466000364","JERALD TUNHEIM","PRESIDENT","-1","R","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","Z","Z","R","R","R","R","R","R","G","Z","Z","Z","R","Z","Z","Z","R","R","R","R","N","N","N","R","N","N","R","N","N","N"
"232937","1","1","1","1","1","1","-1","1","-1","2","1","1","1","-1","1","1","1","1","1","1","2","2","2","2","2","","","HARRISON WILSON","PRESIDENT","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","N","N","N","N","N","N","N"
"227526","1","1","1","1","1","1","1","-1","-1","1","1","1","1","-1","1","1","1","1","1","1","2","2","2","2","2","","","CHARLES A HINES","PRESIDENT","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","G","Z","R","Z","R","Z","R","R","N","R","N","R","N","N","N","N","N","N","N","N"
"227757","1","1","1","1","1","1","-1","-1","-1","2","1","1","1","-1","1","1","1","1","1","1","2","2","2","2","2","","","S MALCOLM GILLIS","PRESIDENT","-1","R","R","N","R","R","R","N","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","R","R","R","R","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","N","N","N","N","N","N","N"
"160621","1","1","1","1","1","1","1","-1","-1","3","-1","1","1","-1","1","1","1","1","1","1","2","2","2","2","2","","726000817","MARVIN L YATES","CHANCELLOR","-1","R","R","N","M","R","R","R","N","M","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","N","N","N","N","R","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","R","R","R","Z","R","R","R","R","R","R","N","R","R","R","R","R","R","N","R","N"
"100663","1","1","1","1","1","1","1","1","-1","2","1","1","-1","-1","1","1","1","1","1","1","2","2","2","2","2","","636005396","J CLAUDE BENNETT","PRESIDENT","-1","R","R","J","R","R","R","R","N","R","R","R","R","N","N","R","R","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","R","R","R","Z","R","R","R","R","R","R","N","A","R","N","N","N","N","N","N","N"
"101480","1","1","1","1","1","1","1","1","-1","2","1","1","-1","-1","1","1","1","1","1","1","2","2","2","2","2","","636001099","HAROLD J MCGEE","PRESIDENT","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","R","R","R","R","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","R","R","N","G","R","G","N"
"106467","1","1","1","1","1","1","1","1","-1","1","1","1","-1","-1","1","1","1","1","1","1","2","2","2","2","2","","716014834","ROBERT C BROWN","PRESIDENT","-1","N","N","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","R","R","R","R","R","Z","G","Z","R","Z","R","Z","R","R","N","R","N","R","N","N","N","N","N","N","N","N"
"110422","1","1","1","1","1","1","1","1","-1","2","1","1","-1","-1","1","1","1","1","1","1","2","2","2","2","2","","","WARREN J BAKER","PRESIDENT","-1","R","R","N","R","R","R","R","N","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","R","Z","R","Z","R","Z","J","N","N","J","N","N","N","J","N","N","J","N","N","N"
"139931","1","1","1","1","1","1","1","1","-1","2","1","1","-1","-1","1","1","1","1","1","1","2","2","2","2","2","","586002059","NICHOLAS L HENRY","PRESIDENT","-1","R","N","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","T","R","R","R","Z","R","R","R","T","T","T","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","N","N","N","N","N","N","N"
"172644","1","1","1","1","1","1","1","1","-1","1","1","1","-1","-1","1","1","1","1","1","1","2","2","2","2","2","","","DAVID ADAMANY","PRESIDENT","-1","R","R","R","R","R","R","R","N","R","R","R","R","N","N","N","N","R","R","N","N","N","N","N","N","N","N","N","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","R","R","R","R","R","R","R","R","R","Z","R","R","R","Z","R","R","R","R","R","R","N","R","G","N","N","N","N","N","N","N"
"172699","1","1","1","1","1","1","1","1","-1","2","1","1","-1","-1","1","1","1","1","1","1","2","2","2","2","2","","386007327","DIETHER HAENICKE","PRESIDENT","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","R","Z","R","Z","R","Z","R","R","N","G","N","G","N","N","N","N","N","N","N","N"
"173920","1","1","1","1","1","1","1","1","-1","2","1","1","-1","-1","1","1","1","1","1","1","2","2","2","2","2","","411662303","RICHARD R RUSH","PRESIDENT","-1","R","R","N","R","R","R","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","N","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","Z","R","R","R","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","R","R","N","R","N","R","N"
"176947","1","1","1","1","1","1","1","1","-1","1","1","1","-1","-1","1","1","1","1","1","1","2","2","2","2","2","","430654854","MARIANNE E INMAN","PRESIDENT","-1","R","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","C","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","Z","Z","R","R","R","R","Z","R","Z","R","Z","R","Z","R","N","N","R","N","N","N","N","N","N","N","N","N","N"
"182290","1","1","1","1","1","1","1","1","-1","2","1","1","-1","-1","1","1","1","1","1","1","2","2","2","2","2","","886000024","JOSEPH CROWLEY","PRESIDENT","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","R","C","R","Z","R","C","R","R","R","R","N","R","R","N","N","N","N","N","N","N"
"187912","1","1","1","1","1","1","1","1","-1","2","1","1","-1","-1","1","1","1","1","1","1","2","2","2","2","2","","","ROBERT D BECKEL","SUPERINTENDENT","-1","R","N","N","J","J","J","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","C","J","J","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","R","Z","Z","R","N","N","R","Z","N","N","R","Z","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N"
"191649","1","1","1","1","1","1","1","1","-1","2","1","1","-1","-1","1","1","1","1","1","1","2","2","2","2","2","","111630906","JAMES SHUART","PRESIDENT","-1","R","R","R","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","N","N","N","N","N","R","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","R","R","R","Z","R","R","R","R","R","R","N","R","R","R","R","R","R","R","R","R"
"200004","1","1","1","1","1","1","1","1","-1","2","1","1","-1","-1","1","1","1","1","1","1","2","2","2","2","2","","566001440","JOHN W BARDO","CHANCELLOR","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","R","R","R","R","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","R","R","N","R","N","R","N"
"204857","1","1","1","1","1","1","1","1","-1","1","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","","ROBERT GLIDDEN","PRESIDENT","-1","R","R","R","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","R","R","C","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","R","A","R","Z","R","R","R","R","R","R","N","R","G","R","R","N","R","N","R","N"
"206604","1","1","1","1","1","1","1","1","-1","1","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","310732831","HARLEY E FLACK","PRESIDENT","-1","R","R","R","M","R","R","R","N","M","R","R","R","N","N","N","N","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","N","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","R","R","R","Z","R","R","C","C","C","R","N","R","R","N","N","N","N","N","N","N"
"221759","1","1","1","1","1","1","1","1","-1","2","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","626001636","WILLIAM T SNYDER","CHANCELLOR","-1","R","R","R","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","R","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","R","R","R","Z","R","R","R","R","R","R","N","R","R","N","N","N","N","N","N","N"
"228796","1","1","1","1","1","1","1","1","-1","2","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","746000813","DIANA NATALICIO","PRESIDENT","-1","N","N","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","N","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","R","R","R","R","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","N","N","N","N","N","N","N"
"229115","1","1","1","1","1","1","1","1","-1","2","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","756002622","DON HARAGANESS","PRESIDENT","-1","R","R","R","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","N","N","N","N","R","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","T","R","R","T","T","T","R","Z","R","R","R","Z","R","R","R","R","R","R","N","R","R","R","R","R","R","N","R","R"
"238032","1","1","1","1","1","1","1","1","-1","2","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","556000842","DAVID C HARDESTY JR","PRESIDENT","-1","J","R","R","R","R","R","R","N","R","R","R","R","N","N","R","R","R","R","N","N","N","N","R","R","N","N","N","N","R","R","N","N","N","N","R","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","R","R","R","R","R","R","R","R","Z","R","R","R","Z","R","R","R","R","R","R","N","R","R","N","N","N","N","N","N","N"
"199102","-1","1","1","1","1","1","1","1","-1","2","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","","EDWARD FORT","CHANCELLOR","-1","R","R","N","R","R","R","R","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","C","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","Z","R","R","R","R","R","R","R","R","R","Z","R","R","R","Z","R","R","N","R","G","R","N","R","R","N","R","R","R","N"
"179557","1","1","1","1","-1","1","1","1","-1","1","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","436003569","DALE NITZSCHKE","PRESIDENT","-1","R","R","N","M","R","R","R","N","M","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","R","Z","R","R","R","R","R","R","R","Z","R","Z","R","Z","R","Z","R","R","N","R","N","R","N","R","R","N","R","N","R","N"
"100751","1","1","1","1","1","1","-1","1","-1","2","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","636001138","ANDREW A SORENSEN","PRESIDENT","-1","R","R","R","R","R","R","R","N","R","R","R","R","N","N","N","N","R","R","N","N","N","N","N","N","N","N","N","N","R","R","N","N","N","N","R","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","R","R","A","R","R","R","A","A","A","R","Z","R","R","R","Z","R","R","R","R","R","R","N","R","R","R","R","R","R","N","R","R"
"105154","1","1","1","1","1","1","-1","1","-1","1","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","860185552","LARRY CHRISTIANSEN","PRESIDENT","-1","N","N","N","R","A","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","Z","Z","R","N","N","R","Z","N","N","R","Z","N","N","R","N","N","R","N","N","N","N","N","N","N","N","N","N"
"105747","1","1","1","1","1","1","-1","1","-1","2","1","1","-1","1","1","1","1","1","1","1","2","2","2","2","2","","860185552","ARTHUR DECABOOTER","PRESIDENT","-1","N","N","N","R","R","R","R","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","R","R","R","N","N","N","R","Z","Z","R","N","N","R","Z","N","N","R","Z","N","N","R","N","N","R","N","N","N","N","N","N","N","N","N","N"
