bgp2000gj,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G21005909262458620000200U1,G2100590000200,21059000200,1,1,1,1,1,1,1,1
G21005909262458620000200U2,G2100590000200,21059000200,1,1,1,1,1,1,1,1
G21005909262458620000200U3,G2100590000200,21059000200,1,1,1,1,1,1,1,1
G21005909262458620000300R1,G2100590000300,21059000300,1,1,1,1,1,1,1,1
G21005909262458620000300U1,G2100590000300,21059000300,1,1,1,1,1,1,1,1
G21005909262458620000300U2,G2100590000300,21059000300,1,1,1,1,1,1,1,1
G21005909262458620000400R1,G2100590000400,21059000400,1,1,1,1,1,1,1,1
G21005909262458620000400U1,G2100590000400,21059000400,1,1,1,1,1,1,1,1
G21005909262458620000400U2,G2100590000400,21059000400,1,1,1,1,1,1,1,1
G21005909262458620000400U3,G2100590000400,21059000400,1,1,1,1,1,1,1,1
G21005909262458620000400U4,G2100590000400,21059000400,1,1,1,1,1,1,1,1
G21005909262458620000400U5,G2100590000400,21059000400,1,1,1,1,1,1,1,1
G21005909262458620000500U1,G2100590000500,21059000500,1,1,1,1,1,1,1,1
G21005909262458620000500U2,G2100590000500,21059000500,1,1,1,1,1,1,1,1
G21005909262458620000600U1,G2100590000600,21059000600,1,1,1,1,1,1,1,1
G21005909262458620000600U2,G2100590000600,21059000600,1,1,1,1,1,1,1,1
G21005909262458620000600U3,G2100590000600,21059000600,1,1,1,1,1,1,1,1
G21005909262458620000600U4,G2100590000600,21059000600,0.9990742004,0.9997155836,0.9997164603,0.9996938701,0.9996878913,0.9996948352,0.9996376947,0.9999029744
G21005909262458620000600U4,G2100590001200,21059001200,0.0009257996,0.0002844164,0.0002835397,0.0003061299,0.0003121087,0.0003051648,0.0003623053,0.0000970256
G21005909262458620000700U1,G2100590000700,21059000700,1,1,1,1,1,1,1,1
G21005909262458620000700U2,G2100590000700,21059000700,1,1,1,1,1,1,1,1
G21005909262458620000700U3,G2100590000700,21059000700,1,1,1,1,1,1,1,1
G21005909262458620000800U1,G2100590000800,21059000800,1,1,1,1,1,1,1,1
G21005909262458620000800U2,G2100590000800,21059000800,1,1,1,1,1,1,1,1
G21005909262458620000800U3,G2100590000800,21059000800,1,1,1,1,1,1,1,1
G21005909262458620000800U4,G2100590000800,21059000800,1,1,1,1,1,1,1,1
G21005909262458620000900U1,G2100590000900,21059000900,1,1,1,1,1,1,1,1
G21005909262458620000900U2,G2100590000900,21059000900,1,1,1,1,1,1,1,1
G21005909262458620000900U3,G2100590000900,21059000900,1,1,1,1,1,1,1,1
G21005909262458620000900U4,G2100590000900,21059000900,1,1,1,1,1,1,1,1
G21005909262458620001000U1,G2100590001000,21059001000,1,1,1,1,1,1,1,1
G21005909262458620001000U2,G2100590001000,21059001000,1,1,1,1,1,1,1,1
G21005909262458620001100U1,G2100590001100,21059001100,1,1,1,1,1,1,1,1
G21005909262458620001100U2,G2100590001100,21059001100,1,1,1,1,1,1,1,1
G21005909262458620001200U1,G2100590001200,21059001200,1,1,1,1,1,1,1,1
G21005909262458620001200U2,G2100590001200,21059001200,1,1,1,1,1,1,1,1
G21005909262458620001200U3,G2100590001200,21059001200,1,1,1,1,1,1,1,1
G21005909262499999000100U2,G2100590000100,21059000100,0.9997788357,0.9991610219,0.9991610219,0.9991610219,0.9991610219,0.9991610219,0.9991610219,0.9991610219
G21005909262499999000100U2,G2100590001300,21059001300,0.0002211643,0.0008389781,0.0008389781,0.0008389781,0.0008389781,0.0008389781,0.0008389781,0.0008389781
G21005909262499999000200R1,G2100590000200,21059000200,1,1,1,1,1,1,1,1
G21005909262499999000200U1,G2100590000200,21059000200,1,1,1,1,1,1,1,1
G21005909262499999000400R1,G2100590000400,21059000400,1,1,1,1,1,1,1,1
G21005909262499999000400U1,G2100590000400,21059000400,1,1,1,1,1,1,1,1
G21005909262499999000400U5,G2100590000400,21059000400,0.9969384351,1,1,1,1,1,1,1
G21005909262499999000400U5,G2100590000900,21059000900,0.0030615649,0,0,0,0,0,0,0
G21005909262499999000600U1,G2100590000600,21059000600,1,1,1,1,1,1,1,1
G21005909262499999000600U2,G2100590000600,21059000600,1,1,1,1,1,1,1,1
G21005909262499999000600U3,G2100590000600,21059000600,1,1,1,1,1,1,1,1
G21005909262499999000600U4,G2100590000600,21059000600,0.9744903799,1,1,1,1,1,1,1
G21005909262499999000600U4,G2100590001200,21059001200,0.0255096201,0,0,0,0,0,0,0
G21005909262499999000700U2,G2100590000700,21059000700,1,1,1,1,1,1,1,1
G21005909262499999000800U1,G2100590000800,21059000800,1,1,1,1,1,1,1,1
G21005909262499999000800U4,G2100590000800,21059000800,1,1,1,1,1,1,1,1
G21005909262499999000900U1,G2100590000900,21059000900,1,1,1,1,1,1,1,1
G21005909262499999000900U2,G2100590000900,21059000900,1,1,1,1,1,1,1,1
G21005909262499999000900U3,G2100590000900,21059000900,1,1,1,1,1,1,1,1
G21005909262499999000900U4,G2100590000900,21059000900,1,1,1,1,1,1,1,1
G21005909262499999001000U2,G2100590001000,21059001000,1,1,1,1,1,1,1,1
G21005909262499999001100U2,G2100590001100,21059001100,1,1,1,1,1,1,1,1
G21005909262499999001200U3,G2100590001200,21059001200,1,1,1,1,1,1,1,1
G21006109036810324980400R1,G2100610920400,21061920400,1,1,1,1,1,1,1,1
G21006109036899999980400R1,G2100610920400,21061920400,1,1,1,1,1,1,1,1
G21006109036899999980400R2,G2100610920400,21061920400,1,1,1,1,1,1,1,1
G21006109036899999980400R3,G2100610920400,21061920400,0.99871317,1,1,1,1,1,1,1
G21006109036899999980400R3,G2100610980100,21061980100,0.00128683,0,0,0,0,0,0,0
G21006109036899999980400R4,G2100610920400,21061920400,1,1,1,1,1,1,1,1
G21006109037699999980200R1,G2100610920200,21061920200,1,1,1,1,1,1,1,1
G21006109037699999980200R2,G2100610920200,21061920200,1,1,1,1,1,1,1,1
G21006109037699999980200R3,G2100610920200,21061920200,1,1,1,1,1,1,1,1
G21006109204810324980300R1,G2100610980100,21061980100,1,1,1,1,1,1,1,1
G21006109204899999980300R1,G2100610920300,21061920300,0.3593530874,0.9878869448,0.9896013865,0.9908256881,0.9863013699,0.9753444525,0.9980620155,0.8970588235
G21006109204899999980300R1,G2100610980100,21061980100,0.6406469126,0.0121130552,0.0103986135,0.0091743119,0.0136986301,0.0246555475,0.0019379845,0.1029411765
G21006109342499999980200R4,G2100610920200,21061920200,1,1,1,1,1,1,1,1
G21006309184099999980100R1,G2100630920200,21063920200,1,1,1,1,1,1,1,1
G21006309184099999980100R2,G2100630920200,21063920200,1,1,1,1,1,1,1,1
G21006309184099999980100R3,G2100630920200,21063920200,1,1,1,1,1,1,1,1
G21006309308868556980200R4,G2100630920100,21063920100,1,1,1,1,1,1,1,1
G21006309308868556980200R5,G2100630920100,21063920100,1,1,1,1,1,1,1,1
G21006309308899999980200R1,G2100630920100,21063920100,1,1,1,1,1,1,1,1
G21006309308899999980200R2,G2100630920100,21063920100,0.9999566656,0.9998281011,0.9998393292,0.9998511155,0.9998472556,0.999867915,0.9998495353,0.9998281625
G21006309308899999980200R2,G2102050950400,21205950400,0.0000433344,0.0001718989,0.0001606708,0.0001488845,0.0001527444,0.000132085,0.0001504647,0.0001718375
G21006309308899999980200R3,G2100630920100,21063920100,0.9998520432,0.9999807698,0.99998002,0.9999807145,0.9999806838,0.9999800144,0.999981413,0.9999759697
G21006309308899999980200R3,G2102050950400,21205950400,0.0001479568,0.0000192302,0.00001998,0.0000192855,0.0000193162,0.0000199856,0.000018587,0.0000240303
G21006309308899999980200R4,G2100630920100,21063920100,1,1,1,1,1,1,1,1
G21006309308899999980200R5,G2100630920100,21063920100,1,1,1,1,1,1,1,1
G21006509181639646980200R2,G2100650920200,21065920200,1,1,1,1,1,1,1,1
G21006509181639646980200R4,G2100650920200,21065920200,1,1,1,1,1,1,1,1
G21006509181639646980200U1,G2100650920200,21065920200,1,1,1,1,1,1,1,1
G21006509181639646980200U2,G2100650920200,21065920200,1,1,1,1,1,1,1,1
G21006509181639646980200U3,G2100650920200,21065920200,1,1,1,1,1,1,1,1
G21006509181639646980200U4,G2100650920200,21065920200,1,1,1,1,1,1,1,1
G21006509181664092980200R1,G2100650920200,21065920200,1,1,1,1,1,1,1,1
G21006509181699999980200R1,G2100650920200,21065920200,1,1,1,1,1,1,1,1
G21006509181699999980200R3,G2100650920200,21065920200,1,1,1,1,1,1,1,1
G21006509181699999980200R4,G2100650920200,21065920200,1,1,1,1,1,1,1,1
G21006509181699999980200U3,G2100650920200,21065920200,1,1,1,1,1,1,1,1
G21006509181699999980200U4,G2100650920200,21065920200,1,1,1,1,1,1,1,1
G21006509288864092980100U2,G2100650920100,21065920100,1,1,1,1,1,1,1,1
G21006509288899999980100R1,G2100650920100,21065920100,1,1,1,1,1,1,1,1
G21006509288899999980100R2,G2100650920100,21065920100,1,1,1,1,1,1,1,1
G21006509288899999980100U2,G2100650920100,21065920100,1,1,1,1,1,1,1,1
G21006509290499999980300R1,G2100650920300,21065920300,1,1,1,1,1,1,1,1
G21006509290499999980300R2,G2100650920300,21065920300,1,1,1,1,1,1,1,1
G21006509290499999980300R3,G2100650920300,21065920300,1,1,1,1,1,1,1,1
G21006509290499999980300R4,G2100650920300,21065920300,1,1,1,1,1,1,1,1
G21006509290499999980300U3,G2100650920300,21065920300,1,1,1,1,1,1,1,1
G21006509336099999980400R1,G2100650920400,21065920400,1,1,1,1,1,1,1,1
G21006509336099999980400R2,G2100650920400,21065920400,1,1,1,1,1,1,1,1
G21006509336099999980400U1,G2100650920400,21065920400,1,1,1,1,1,1,1,1
G21006709122446027000100U1,G2100670000101,21067000101,0.2452399236,0.1475409836,0.1548387097,0.1420454545,0.1559633028,0.1487437186,0.1105769231,0.172972973
G21006709122446027000100U1,G2100670000102,21067000102,0.7547600764,0.8524590164,0.8451612903,0.8579545455,0.8440366972,0.8512562814,0.8894230769,0.827027027
G21006709122446027000100U2,G2100670000101,21067000101,0.2616035713,0.4092592593,0.4194174757,0.3888888889,0.443768997,0.453164557,0.3269230769,0.4977777778
G21006709122446027000100U2,G2100670000102,21067000102,0.7383964287,0.5907407407,0.5805825243,0.6111111111,0.556231003,0.546835443,0.6730769231,0.5022222222
G21006709122446027000100U3,G2100670000101,21067000101,1,1,1,1,1,1,1,1
G21006709122446027000100U4,G2100670000101,21067000101,1,1,1,1,1,1,1,1
G21006709122446027000200U1,G2100670000200,21067000200,1,1,1,1,1,1,1,1
G21006709122446027000200U2,G2100670000200,21067000200,1,1,1,1,1,1,1,1
G21006709122446027000200U3,G2100670000200,21067000200,1,1,1,1,1,1,1,1
G21006709122446027000200U4,G2100670000200,21067000200,1,1,1,1,1,1,1,1
G21006709122446027000300U1,G2100670000300,21067000300,1,1,1,1,1,1,1,1
G21006709122446027000300U2,G2100670000300,21067000300,1,1,1,1,1,1,1,1
G21006709122446027000300U3,G2100670000300,21067000300,1,1,1,1,1,1,1,1
G21006709122446027000300U4,G2100670000300,21067000300,1,1,1,1,1,1,1,1
G21006709122446027000300U5,G2100670000300,21067000300,1,1,1,1,1,1,1,1
G21006709122446027000400U1,G2100670000400,21067000400,1,1,1,1,1,1,1,1
G21006709122446027000400U2,G2100670000400,21067000400,1,1,1,1,1,1,1,1
G21006709122446027000400U3,G2100670000400,21067000400,1,1,1,1,1,1,1,1
G21006709122446027000500U1,G2100670000500,21067000500,1,1,1,1,1,1,1,1
G21006709122446027000500U2,G2100670000500,21067000500,1,1,1,1,1,1,1,1
G21006709122446027000500U3,G2100670000500,21067000500,1,1,1,1,1,1,1,1
G21006709122446027000500U4,G2100670000500,21067000500,1,1,1,1,1,1,1,1
G21006709122446027000600U1,G2100670000600,21067000600,1,1,1,1,1,1,1,1
G21006709122446027000600U2,G2100670000600,21067000600,1,1,1,1,1,1,1,1
G21006709122446027000600U3,G2100670000600,21067000600,1,1,1,1,1,1,1,1
G21006709122446027000700U1,G2100670000700,21067000700,1,1,1,1,1,1,1,1
G21006709122446027000700U2,G2100670000700,21067000700,1,1,1,1,1,1,1,1
G21006709122446027000801U1,G2100670000801,21067000801,1,1,1,1,1,1,1,1
G21006709122446027000802U1,G2100670000802,21067000802,1,1,1,1,1,1,1,1
G21006709122446027000802U2,G2100670000802,21067000802,1,1,1,1,1,1,1,1
G21006709122446027000900U1,G2100670000900,21067000900,1,1,1,1,1,1,1,1
G21006709122446027000900U2,G2100670000900,21067000900,1,1,1,1,1,1,1,1
G21006709122446027000900U3,G2100670000900,21067000900,1,1,1,1,1,1,1,1
G21006709122446027001000U1,G2100670001000,21067001000,1,1,1,1,1,1,1,1
G21006709122446027001000U2,G2100670001000,21067001000,1,1,1,1,1,1,1,1
G21006709122446027001100U1,G2100670001100,21067001100,1,1,1,1,1,1,1,1
G21006709122446027001100U2,G2100670001100,21067001100,1,1,1,1,1,1,1,1
G21006709122446027001100U3,G2100670001100,21067001100,1,1,1,1,1,1,1,1
G21006709122446027001200U1,G2100670001300,21067001300,1,1,1,1,1,1,1,1
G21006709122446027001300U1,G2100670001300,21067001300,1,1,1,1,1,1,1,1
G21006709122446027001300U2,G2100670001300,21067001300,1,1,1,1,1,1,1,1
G21006709122446027001400U1,G2100670001400,21067001400,1,1,1,1,1,1,1,1
G21006709122446027001400U2,G2100670001400,21067001400,1,1,1,1,1,1,1,1
G21006709122446027001400U3,G2100670001400,21067001400,1,1,1,1,1,1,1,1
G21006709122446027001400U4,G2100670001400,21067001400,1,1,1,1,1,1,1,1
G21006709122446027001500U1,G2100670001500,21067001500,1,1,1,1,1,1,1,1
G21006709122446027001500U2,G2100670001500,21067001500,1,1,1,1,1,1,1,1
G21006709122446027001500U3,G2100670001500,21067001500,1,1,1,1,1,1,1,1
G21006709122446027001600U1,G2100670001600,21067001600,1,1,1,1,1,1,1,1
G21006709122446027001600U2,G2100670001600,21067001600,1,1,1,1,1,1,1,1
G21006709122446027001700U1,G2100670001700,21067001700,1,1,1,1,1,1,1,1
G21006709122446027001700U2,G2100670001700,21067001700,1,1,1,1,1,1,1,1
G21006709122446027001700U3,G2100670001700,21067001700,1,1,1,1,1,1,1,1
G21006709122446027001800U1,G2100670001800,21067001800,1,1,1,1,1,1,1,1
G21006709122446027001800U2,G2100670001800,21067001800,1,1,1,1,1,1,1,1
G21006709122446027001800U3,G2100670001800,21067001800,1,1,1,1,1,1,1,1
G21006709122446027001900U1,G2100670001900,21067001900,1,1,1,1,1,1,1,1
G21006709122446027002000U1,G2100670002001,21067002001,1,1,1,1,1,1,1,1
G21006709122446027002000U2,G2100670002001,21067002001,0.8430112284,0.8924807547,0.8963375413,0.8905887248,0.8840293177,0.881779012,0.9029648306,0.879659584
G21006709122446027002000U2,G2100670002002,21067002002,0.1569887716,0.1075192453,0.1036624587,0.1094112752,0.1159706823,0.118220988,0.0970351694,0.120340416
G21006709122446027002000U3,G2100670002002,21067002002,1,1,1,1,1,1,1,1
G21006709122446027002100R1,G2100670001000,21067001000,1,1,1,1,1,1,1,1
G21006709122446027002200U1,G2100670002200,21067002200,1,1,1,1,1,1,1,1
G21006709122446027002200U2,G2100670002200,21067002200,1,1,1,1,1,1,1,1
G21006709122446027002301U1,G2100670002303,21067002303,1,1,1,1,1,1,1,1
G21006709122446027002301U2,G2100670002303,21067002303,1,1,1,1,1,1,1,1
G21006709122446027002301U3,G2100670002304,21067002304,1,1,1,1,1,1,1,1
G21006709122446027002301U4,G2100670002303,21067002303,0.5727312723,0.6434019647,0.6520729738,0.6545997486,0.6482718645,0.6476679617,0.6471279787,0.7324110199
G21006709122446027002301U4,G2100670002304,21067002304,0.4272687277,0.3565980353,0.3479270262,0.3454002514,0.3517281355,0.3523320383,0.3528720213,0.2675889801
G21006709122446027002302U1,G2100670002302,21067002302,1,1,1,1,1,1,1,1
G21006709122446027002302U2,G2100670002302,21067002302,1,1,1,1,1,1,1,1
G21006709122446027002400U1,G2100670002400,21067002400,1,1,1,1,1,1,1,1
G21006709122446027002400U2,G2100670002400,21067002400,1,1,1,1,1,1,1,1
G21006709122446027002400U3,G2100670002400,21067002400,1,1,1,1,1,1,1,1
G21006709122446027002400U4,G2100670002400,21067002400,1,1,1,1,1,1,1,1
G21006709122446027002400U5,G2100670002400,21067002400,1,1,1,1,1,1,1,1
G21006709122446027002500U1,G2100670002500,21067002500,1,1,1,1,1,1,1,1
G21006709122446027002500U2,G2100670002500,21067002500,1,1,1,1,1,1,1,1
G21006709122446027002600U1,G2100670002600,21067002600,1,1,1,1,1,1,1,1
G21006709122446027002600U2,G2100670002600,21067002600,1,1,1,1,1,1,1,1
G21006709122446027002600U3,G2100670002600,21067002600,1,1,1,1,1,1,1,1
G21006709122446027002600U4,G2100670002600,21067002600,1,1,1,1,1,1,1,1
G21006709122446027002600U5,G2100670002600,21067002600,1,1,1,1,1,1,1,1
G21006709122446027002700U1,G2100670002700,21067002700,1,1,1,1,1,1,1,1
G21006709122446027002700U2,G2100670002700,21067002700,1,1,1,1,1,1,1,1
G21006709122446027002700U3,G2100670002700,21067002700,1,1,1,1,1,1,1,1
G21006709122446027002800U1,G2100670002800,21067002800,1,1,1,1,1,1,1,1
G21006709122446027002900U1,G2100670002900,21067002900,1,1,1,1,1,1,1,1
G21006709122446027002900U2,G2100670002900,21067002900,1,1,1,1,1,1,1,1
G21006709122446027003000U1,G2100670003000,21067003000,1,1,1,1,1,1,1,1
G21006709122446027003000U2,G2100670003000,21067003000,1,1,1,1,1,1,1,1
G21006709122446027003000U3,G2100670003000,21067003000,1,1,1,1,1,1,1,1
G21006709122446027003000U4,G2100670003000,21067003000,1,1,1,1,1,1,1,1
G21006709122446027003000U5,G2100670003000,21067003000,1,1,1,1,1,1,1,1
G21006709122446027003101U1,G2100670003101,21067003101,1,1,1,1,1,1,1,1
G21006709122446027003101U2,G2100670003101,21067003101,1,1,1,1,1,1,1,1
G21006709122446027003102U1,G2100670003102,21067003102,1,1,1,1,1,1,1,1
G21006709122446027003102U2,G2100670003102,21067003102,1,1,1,1,1,1,1,1
G21006709122446027003200U1,G2100670003202,21067003202,1,1,1,1,1,1,1,1
G21006709122446027003200U2,G2100670003202,21067003202,0.9777855357,0.9758876973,0.9770953751,0.9801463868,0.9727700759,0.972478476,0.9967051601,0.9460943333
G21006709122446027003200U2,G2100670003300,21067003300,0.0222144643,0.0241123027,0.0229046249,0.0198536132,0.0272299241,0.027521524,0.0032948399,0.0539056667
G21006709122446027003200U3,G2100670003201,21067003201,1,1,1,1,1,1,1,1
G21006709122446027003300U1,G2100670003202,21067003202,0.0136109742,0.031989835,0.0291055657,0.0331625266,0.0263576126,0.0273731714,0.0358798974,0.0129287493
G21006709122446027003300U1,G2100670003300,21067003300,0.9863890258,0.968010165,0.9708944343,0.9668374734,0.9736423874,0.9726268286,0.9641201026,0.9870712507
G21006709122446027003402U1,G2100670003402,21067003402,1,1,1,1,1,1,1,1
G21006709122446027003402U2,G2100670003402,21067003402,1,1,1,1,1,1,1,1
G21006709122446027003404U1,G2100670003404,21067003404,1,1,1,1,1,1,1,1
G21006709122446027003404U2,G2100670003404,21067003404,1,1,1,1,1,1,1,1
G21006709122446027003404U3,G2100670003404,21067003404,1,1,1,1,1,1,1,1
G21006709122446027003405U1,G2100670003405,21067003405,1,1,1,1,1,1,1,1
G21006709122446027003405U2,G2100670003405,21067003405,1,1,1,1,1,1,1,1
G21006709122446027003405U3,G2100670003405,21067003405,1,1,1,1,1,1,1,1
G21006709122446027003406U1,G2100670003406,21067003406,1,1,1,1,1,1,1,1
G21006709122446027003407U1,G2100670003407,21067003407,1,1,1,1,1,1,1,1
G21006709122446027003501U1,G2100670003501,21067003501,1,1,1,1,1,1,1,1
G21006709122446027003502U1,G2100670003501,21067003501,0.0935306394,0.0966104226,0.0927637315,0.0964506173,0.1029741863,0.0996669229,0.134595163,0.0914657482
G21006709122446027003502U1,G2100670003503,21067003503,0.3496279886,0.3924387367,0.4108478765,0.3733559396,0.4341898289,0.4512680886,0.4120872866,0.4422340377
G21006709122446027003502U1,G2100670003504,21067003504,0.556841372,0.5109508408,0.496388392,0.5301934432,0.4628359848,0.4490649885,0.4533175504,0.4663002141
G21006709122446027003600U1,G2100670003600,21067003600,1,1,1,1,1,1,1,1
G21006709122446027003600U2,G2100670003600,21067003600,1,1,1,1,1,1,1,1
G21006709122446027003600U3,G2100670003600,21067003600,1,1,1,1,1,1,1,1
G21006709122446027003700R1,G2100670003701,21067003701,0.9884694724,0.5193245874,0.4637584683,0.8847759832,0.8725888276,0.865032027,0.9141651049,0.8392106895
G21006709122446027003700R1,G2100670003704,21067003704,0.0115305276,0.4806754126,0.5362415317,0.1152240168,0.1274111724,0.134967973,0.0858348951,0.1607893105
G21006709122446027003700R2,G2100670003701,21067003701,0.9701197304,0.9601949634,0.9666666667,0.9433962264,0.9457142857,0.9331550802,0.9325396825,0.9795918367
G21006709122446027003700R2,G2100670003702,21067003702,0.0298802696,0.0398050366,0.0333333333,0.0566037736,0.0542857143,0.0668449198,0.0674603175,0.0204081633
G21006709122446027003700R3,G2100670003701,21067003701,0.0015877734,0.0016559565,0.001676272,0.0017043016,0.0017012289,0.0016434731,0.0018492697,0.0008870044
G21006709122446027003700R3,G2100670003702,21067003702,0.1777653883,0.0527272727,0.0342298289,0.0397350993,0.036199095,0.0414937759,0.0160427807,0.1470588235
G21006709122446027003700R3,G2100670003703,21067003703,0.1523727558,0.5062941141,0.5125053898,0.5210751814,0.520135743,0.502477419,0.5653979199,0.2711937697
G21006709122446027003700R3,G2100670003704,21067003704,0.6682740825,0.4393226566,0.4515885094,0.4374854177,0.4419639331,0.454385332,0.4167100296,0.5808604024
G21006709122446027003700U1,G2100670003701,21067003701,1,1,1,1,1,1,1,1
G21006709122446027003700U2,G2100670003702,21067003702,1,1,1,1,1,1,1,1
G21006709122446027003700U3,G2100670003702,21067003702,0.5465725277,0.2675018423,0.3166666667,0.006514658,0.0047281324,0.004494382,0,0.064516129
G21006709122446027003700U3,G2100670003703,21067003703,0.4140774979,0.6263817244,0.5815789474,0.8631921824,0.8439716312,0.8426966292,0.8443877551,0.8387096774
G21006709122446027003700U3,G2100670003704,21067003704,0.0393499744,0.1061164333,0.101754386,0.1302931596,0.1513002364,0.1528089888,0.1556122449,0.0967741935
G21006709122446027003801R2,G2100670003803,21067003803,1,1,1,1,1,1,1,1
G21006709122446027003801U1,G2100670003803,21067003803,0.2165521782,0.0742647167,0.0797150419,0.0807545863,0.082420642,0.0834190404,0.0913794179,0.0762296181
G21006709122446027003801U1,G2100670003804,21067003804,0.7834478218,0.9257352833,0.9202849581,0.9192454137,0.917579358,0.9165809596,0.9086205821,0.9237703819
G21006709122446027003801U2,G2100670003803,21067003803,1,1,1,1,1,1,1,1
G21006709122446027003802R1,G2100670003802,21067003802,0.9999242862,0.999989854,0.999991605,0.9999910326,0.9999904184,0.9999909553,0.9999938392,0.999985326
G21006709122446027003802R1,G2102090040301,21209040301,0.0000757138,0.000010146,0.000008395,0.0000089674,0.0000095816,0.0000090447,0.0000061608,0.000014674
G21006709122446027003802R2,G2100670003802,21067003802,1,1,1,1,1,1,1,1
G21006709122446027003802R3,G2100670003802,21067003802,1,1,1,1,1,1,1,1
G21006709122446027003802R4,G2100670003802,21067003802,1,1,1,1,1,1,1,1
G21006709122446027003802R5,G2100670003802,21067003802,1,1,1,1,1,1,1,1
G21006709122446027003802U3,G2100670003802,21067003802,1,1,1,1,1,1,1,1
G21006709122446027003901U1,G2100670003910,21067003910,0.5393138199,0.6274306456,0.6143813888,0.5878594249,0.6292775665,0.6685113448,0.3558178752,0.7939086294
G21006709122446027003901U1,G2100670003911,21067003911,0.4606861801,0.3725693544,0.3856186112,0.4121405751,0.3707224335,0.3314886552,0.6441821248,0.2060913706
G21006709122446027003901U2,G2100670003911,21067003911,1,1,1,1,1,1,1,1
G21006709122446027003904R1,G2100670003917,21067003917,0.050614505,0.0158311346,0.0210157618,0.023923445,0.0246478873,0.0248447205,0.0355029586,0.0086956522
G21006709122446027003904R1,G2100670003918,21067003918,0.949385495,0.9841688654,0.9789842382,0.976076555,0.9753521127,0.9751552795,0.9644970414,0.9913043478
G21006709122446027003904R2,G2100670003918,21067003918,1,1,1,1,1,1,1,1
G21006709122446027003904R3,G2100670003913,21067003913,0.12794685,0.1182900263,0.1178900172,0.1159864374,0.1315643506,0.1347396286,0.131074104,0.1327703571
G21006709122446027003904R3,G2100670003918,21067003918,0.87205315,0.8817099737,0.8821099828,0.8840135626,0.8684356494,0.8652603714,0.868925896,0.8672296429
G21006709122446027003904R4,G2100670003914,21067003914,0.0620997964,0.021139256,0.0197382025,0.0181970024,0.023336843,0.0222457698,0.0198846996,0.039994805
G21006709122446027003904R4,G2100670003915,21067003915,0.1415414791,0.0153870344,0.0142456513,0.0135723962,0.0164778283,0.015878814,0.0138782006,0.0290220633
G21006709122446027003904R4,G2100670003916,21067003916,0.1669213053,0.530805766,0.5202776468,0.5518713856,0.5033680609,0.505636618,0.5682107841,0.1904761905
G21006709122446027003904R4,G2100670003917,21067003917,0.1780893847,0.0761099366,0.0826666667,0.0881355932,0.0871934605,0.0831168831,0.0921052632,0.0634920635
G21006709122446027003904R4,G2100670003918,21067003918,0.4513480345,0.356558007,0.3630718328,0.3282236225,0.3696238074,0.3731219151,0.3059210526,0.6770148777
G21006709122446027003904U1,G2100670003917,21067003917,1,1,1,1,1,1,1,1
G21006709122446027003905R1,G2100670003908,21067003908,0.9292637182,0.9890635394,0.9896631328,0.9882711841,0.9903792246,0.9901648816,0.9880393893,0.9975547196
G21006709122446027003905R1,G2100670003909,21067003909,0.0707362818,0.0109364606,0.0103368672,0.0117288159,0.0096207754,0.0098351184,0.0119606107,0.0024452804
G21006709122446027003905U1,G2100670003908,21067003908,0.1245009974,0.2763837638,0.2633763838,0.2889182058,0.2628043661,0.2543307087,0.3152400835,0.0472103004
G21006709122446027003905U1,G2100670003909,21067003909,0.8754990026,0.7236162362,0.7366236162,0.7110817942,0.7371956339,0.7456692913,0.6847599165,0.9527896996
G21006709122446027003906U1,G2100670003906,21067003906,1,1,1,1,1,1,1,1
G21006709122446027003907U1,G2100670003912,21067003912,0.5843162489,0.7558221466,0.7832604596,0.712390304,0.8170111808,0.8322314954,0.6373701545,0.9890259371
G21006709122446027003907U1,G2100670003913,21067003913,0.4156837511,0.2441778534,0.2167395404,0.287609696,0.1829888192,0.1677685046,0.3626298455,0.0109740629
G21006709122446027004001U1,G2100670004001,21067004001,1,1,1,1,1,1,1,1
G21006709122446027004001U2,G2100670004001,21067004001,1,1,1,1,1,1,1,1
G21006709122446027004003U1,G2100670004003,21067004003,1,1,1,1,1,1,1,1
G21006709122446027004004R1,G2100670004007,21067004007,1,1,1,1,1,1,1,1
G21006709122446027004004R2,G2100670004007,21067004007,1,1,1,1,1,1,1,1
G21006709122446027004004U1,G2100670004005,21067004005,0.5019905936,0.6549463647,0.6486111111,0.6400425985,0.6600566572,0.6573295985,0.6458546571,0.8292682927
G21006709122446027004004U1,G2100670004006,21067004006,0.4980094064,0.3450536353,0.3513888889,0.3599574015,0.3399433428,0.3426704015,0.3541453429,0.1707317073
G21006709122446027004004U2,G2100670003407,21067003407,0.0412506785,0,0,0,0,0,0,0
G21006709122446027004004U2,G2100670004007,21067004007,0.9587493215,1,1,1,1,1,1,1
G21006709122446027004101U1,G2100670004103,21067004103,0.2858387293,0.1683793041,0.1788925698,0.1816223977,0.1792568395,0.1828931809,0.2066115702,0.1573529412
G21006709122446027004101U1,G2100670004104,21067004104,0.7141612707,0.8316206959,0.8211074302,0.8183776023,0.8207431605,0.8171068191,0.7933884298,0.8426470588
